datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-06_13-28-45.973453;5924;-2000.0;22.8125;0.021667;3.236667;192.0;0.014648;0.013672;0.424805;-60000;-60000;6000;0;0;0
2024-11-06_13-28-46.131006;6065;-2000.0;22.8125;0.027917;3.236667;182.0;0.003906;0.018555;0.349609;-60000;-60000;6170;0;0;0
2024-11-06_13-28-46.305121;6202;-2000.0;22.8125;0.07375;3.247917;170.0;0.007812;0.017578;0.273438;-60000;-60000;6330;0;0;0
2024-11-06_13-28-46.494305;6345;-2000.0;22.8125;0.133333;3.236667;163.0;0.006836;0.019531;0.21875;-60000;-60000;6495;0;0;0
2024-11-06_13-28-46.605010;6482;-2000.0;22.8125;0.094583;3.244167;154.0;0.005859;0.025391;0.15625;-60000;-60000;6630;0;0;0
2024-11-06_13-28-46.794016;6626;-2000.0;22.8125;0.195;3.264584;142.0;0.00293;0.025391;0.121094;-60000;-60000;6798;0;0;0
2024-11-06_13-28-46.950891;6775;-2000.0;22.8125;0.141667;3.236667;128.0;0.001953;0.021484;0.076172;-60000;-60000;6968;0;0;0
2024-11-06_13-28-47.077078;6914;-2000.0;22.8125;0.085;3.237083;120.0;0.004883;0.022461;0.042969;-60000;-60000;7110;0;0;0
2024-11-06_13-28-47.233539;7194;-2000.0;22.8125;0.177917;3.25125;101.0;-0.000977;0.016602;0.0;-60000;-60000;7270;0;0;0
2024-11-06_13-28-47.407288;7335;-2000.0;22.8125;0.09;3.25375;92.0;-0.000977;0.024414;0.016602;20000;20000;7430;1;0;0
2024-11-06_13-28-47.555329;7472;-2000.0;22.8125;0.4775;3.259167;94.0;-0.000977;0.024414;-0.001953;20000;20000;7590;0;0;0
2024-11-06_13-28-47.721448;7618;-2000.0;22.8125;0.102083;3.2425;93.0;-0.000977;0.026367;0.004883;20000;20000;7741;0;0;0
2024-11-06_13-28-47.879317;7750;-2000.0;22.8125;0.127083;3.256667;94.0;-0.000977;0.023438;0.008789;20000;20000;7909;0;0;0
2024-11-06_13-28-48.051612;7882;-2000.0;22.8125;0.084167;3.25375;100.0;-0.003906;0.023438;0.021484;80000;80000;90;0;0;0
2024-11-06_13-28-48.240534;8178;-2000.0;22.8125;0.03;3.23125;115.0;-0.003906;0.026367;0.03418;80000;80000;311;0;0;0
2024-11-06_13-28-48.335291;8178;-2000.0;22.8125;0.03;3.23125;115.0;-0.003906;0.026367;0.03418;80000;80000;401;0;0;0
2024-11-06_13-28-48.492518;8323;-2000.0;22.8125;0.06;3.23125;129.0;-0.007812;0.024414;0.044922;80000;80000;561;0;0;0
2024-11-06_13-28-48.649191;8478;-2000.0;22.8125;0.07375;3.23125;142.0;-0.005859;0.027344;0.043945;80000;80000;721;0;0;0
2024-11-06_13-28-48.836972;8625;-2000.0;22.8125;0.082083;3.235833;155.0;-0.004883;0.023438;0.043945;80000;80000;871;0;0;0
2024-11-06_13-28-48.977644;8913;-2000.0;22.8125;0.132917;3.235417;181.0;-0.008789;0.024414;0.047852;0;0;1031;0;2;2
2024-11-06_13-28-49.118549;9051;-2000.0;22.8125;0.162083;3.23875;185.0;-0.004883;0.02832;0.055664;0;0;1191;0;0;0
