datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-05_11-25-02.216891;867106;30.666626;24.625;0.021667;3.317083;96.0;0.037109;0.025391;1.030273;-60000;-60000;165570;0;0;0
2024-11-05_11-25-02.337727;867252;34.666626;24.5625;0.147917;3.381667;92.0;0.03418;0.025391;1.02832;20000;20000;165701;0;0;0
2024-11-05_11-25-02.462767;867386;34.666626;24.5625;0.19125;3.317083;95.0;0.039062;0.02832;1.029297;20000;20000;165831;0;0;0
2024-11-05_11-25-02.635594;867529;34.666626;24.625;0.11875;3.31875;99.0;0.035156;0.026367;1.033203;20000;20000;166009;0;0;0
2024-11-05_11-25-02.795675;867657;30.666626;24.5625;0.209167;3.352083;100.0;0.036133;0.025391;1.033203;20000;20000;166150;0;0;0
2024-11-05_11-25-02.997467;867799;30.666626;24.5625;0.18875;3.354167;105.0;0.033203;0.026367;1.023438;20000;20000;166356;0;0;0
2024-11-05_11-25-03.124707;867942;30.666626;24.625;0.176667;3.35;109.0;0.035156;0.024414;1.023438;20000;20000;166479;0;0;0
2024-11-05_11-25-03.264056;868095;25.333374;24.625;0.135833;3.331667;112.0;0.03418;0.024414;1.023438;20000;20000;166630;0;0;0
2024-11-05_11-25-03.421330;868240;17.333374;24.5625;0.064583;3.325417;113.0;0.036133;0.024414;1.025391;20000;20000;166772;0;0;0
2024-11-05_11-25-03.609073;868533;12.0;24.5625;0.075417;3.33;120.0;0.037109;0.033203;1.041016;20000;20000;166951;0;0;0
2024-11-05_11-25-03.734111;868533;12.0;24.5625;0.075417;3.33;120.0;0.037109;0.033203;1.041016;20000;20000;167090;0;0;0
2024-11-05_11-25-03.891632;868818;14.666626;24.5625;0.114583;3.336667;125.0;0.035156;0.030273;1.045898;20000;20000;167259;0;0;0
2024-11-05_11-25-04.079197;868963;12.0;24.5625;0.123333;3.327084;129.0;0.035156;0.032227;1.047852;20000;20000;167431;0;0;0
