(1740) PROCEDURE_TASK; INFO: Procedure task started
(1813) GPIO_WRAPPER; WARN: GPIO wrapper already initialized
(1813) SENSOR_CONTROLLER; WARN: Failed to initialize GPIO wrapper, probably already initialized
(1914) SENSOR_CONTROLLER; INFO: Sensor controller initialized
(2569) CLI; ERROR: Terminal doesn't support escape sequences
(4815) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(4815) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(5319) MECHANICAL_CONTROLLER; WARN: Bumping motor 0 from limit switch retry count achieved
(5484) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(5484) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(5979) MECHANICAL_CONTROLLER; WARN: Bumping motor 0 from limit switch retry count achieved
(6039) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(6039) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(6097) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(6097) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(6265) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(6265) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(6327) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(6327) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(6387) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(6387) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(6448) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(6448) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(6508) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(6508) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(6568) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(6568) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(6629) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(6629) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(6687) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(6687) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(6748) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(6748) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(6807) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(6807) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(6867) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(6867) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(6928) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(6928) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(6988) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(6988) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(7048) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(7048) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(7108) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(7108) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(7168) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(7168) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(7228) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(7228) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(7288) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(7288) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(7349) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(7349) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(7517) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(7517) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(7685) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(7685) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(7748) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(7749) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(7807) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
