Time;Load cell reading [N];Temperature [C];Pressure sensor 1 [bar];Pressure sensor 2 [bar];Distance [mm];

482229;-1.333374;24.375000;0.021250;3.774167;196;

482371;1.333374;24.375000;0.021667;3.774167;195;

482518;1.333374;24.375000;0.021667;3.774167;197;

482658;0.000000;24.375000;0.021667;3.774167;193;

482796;-1.333374;24.375000;0.021667;3.774167;194;

482939;0.000000;24.375000;0.021667;3.774167;195;

483076;-1.333374;24.375000;0.021667;3.774167;197;

483218;0.000000;24.375000;0.021667;3.774167;195;

483356;-2.666626;24.375000;0.021667;3.774167;199;

483498;-4.000000;24.375000;0.021667;3.774167;196;

483636;-5.333374;24.375000;0.021667;3.774167;194;

483778;-5.333374;24.375000;0.021667;3.774167;198;

483916;-5.333374;24.375000;0.021667;3.773334;198;

484058;-5.333374;24.375000;0.021667;3.770833;198;

484196;-1.333374;24.375000;0.021667;3.773750;194;

484338;-4.000000;24.375000;0.021667;3.772500;192;

484478;-5.333374;24.375000;0.021667;3.770833;191;

484616;-1.333374;24.375000;0.021667;3.770417;197;

484758;-4.000000;24.375000;0.021667;3.768750;196;

484905;-4.000000;24.375000;0.021667;3.768750;195;

485036;-4.000000;24.375000;3.768750;3.768750;197;

485184;0.000000;24.375000;0.021667;3.768750;196;

485328;-4.000000;24.375000;3.768750;3.768750;195;

485456;-4.000000;24.375000;0.021667;3.768750;194;

485589;-2.666626;24.375000;0.021667;3.768750;196;

485720;-8.000000;24.375000;0.021667;3.768750;194;

485866;-4.000000;24.375000;3.769167;3.768750;195;

486010;-5.333374;24.375000;0.021667;3.768750;193;

486158;-4.000000;24.375000;0.021667;3.768750;196;

486296;-5.333374;24.375000;0.021667;3.768750;197;

486440;-8.000000;24.375000;0.021667;3.768750;195;

486588;-13.333374;24.375000;0.021667;3.769167;195;

486726;-8.000000;24.375000;0.021667;3.768750;194;

486870;-16.000000;24.375000;0.021667;3.769167;194;

487016;-5.333374;24.375000;0.021667;3.769167;195;

487158;-4.000000;24.375000;0.021667;3.768750;199;

487296;-4.000000;24.375000;0.021667;3.768750;193;

487438;-8.000000;24.312500;0.021667;3.768750;196;

487579;-4.000000;24.375000;0.021667;3.768750;196;

487719;-4.000000;24.375000;3.768750;3.768750;195;

487849;0.000000;24.312500;0.021667;3.768750;196;

487997;-2.666626;24.375000;0.021667;3.768750;195;

488127;-4.000000;24.375000;0.021667;3.768750;194;

488272;-4.000000;24.375000;0.021667;3.768750;195;

488422;-1.333374;24.375000;0.021667;3.768750;193;

488566;-4.000000;24.312500;0.021667;3.768750;192;

488708;-1.333374;24.312500;0.021667;3.768750;196;

488846;0.000000;24.312500;0.021667;3.768750;193;

488988;0.000000;24.312500;0.021667;3.768750;194;

489126;-2.666626;24.312500;0.021667;3.768750;194;

489268;-1.333374;24.312500;0.021667;3.768750;193;

489409;-4.000000;24.375000;0.021667;3.768750;192;

489556;0.000000;24.375000;0.021667;3.768750;192;

489698;-5.333374;24.375000;0.021667;3.768750;194;

489836;0.000000;24.312500;0.021667;3.768750;196;

489978;0.000000;24.312500;0.021667;3.768750;193;

490116;0.000000;24.312500;0.021667;3.768750;194;

490258;0.000000;24.312500;0.021667;3.768750;194;

490396;0.000000;24.312500;0.021667;3.768750;197;

490539;8.000000;24.312500;0.021667;3.767500;191;

490672;4.000000;24.312500;0.021667;3.766250;194;

490825;12.000000;24.312500;0.021667;3.763750;198;

490969;4.000000;24.375000;0.021667;3.763334;195;

491119;2.666626;24.312500;3.764584;3.763750;194;

491266;5.333374;24.312500;0.021667;3.763750;197;

491396;8.000000;24.312500;0.021667;3.763334;196;

491548;5.333374;24.312500;0.021667;3.763750;196;

491689;5.333374;24.312500;0.021667;3.763334;196;

491838;8.000000;24.312500;0.021667;3.763750;194;

491976;8.000000;24.312500;0.021667;3.763750;191;

492119;2.666626;24.312500;0.021667;3.763334;196;

492266;10.666626;24.312500;0.021667;3.763334;196;

492408;4.000000;24.312500;0.021667;3.763750;195;

492550;1.333374;24.312500;0.021667;3.763750;193;

492696;4.000000;24.312500;0.021667;3.763750;196;

492838;1.333374;24.312500;0.021667;3.763334;197;

492976;8.000000;24.312500;0.021667;3.763334;193;

493118;5.333374;24.312500;0.021667;3.763750;194;

493256;0.000000;24.312500;0.021667;3.763750;197;

493400;2.666626;24.312500;0.021667;3.763334;195;

493534;5.333374;24.312500;0.021667;3.763334;189;

493688;1.333374;24.312500;0.021667;3.763750;195;

493819;1.333374;24.312500;0.021667;3.763334;198;

493974;4.000000;24.312500;0.021667;3.763750;191;

494112;4.000000;24.312500;0.021667;3.763334;194;

494258;0.000000;24.312500;0.021667;3.763750;197;

494392;0.000000;24.312500;0.021667;3.763750;196;

494538;-1.333374;24.312500;0.021667;3.763750;196;

494676;-2.666626;24.312500;0.021667;3.763750;195;

494820;-4.000000;24.312500;0.021667;3.763334;196;

494966;-1.333374;24.312500;0.021667;3.763334;195;

495108;0.000000;24.312500;0.021667;3.763334;197;

495246;0.000000;24.312500;0.021667;3.763334;196;

495388;-1.333374;24.312500;0.021667;3.763334;195;

495527;1.333374;24.312500;0.021667;3.763750;193;

495668;0.000000;24.312500;0.021667;3.763750;196;

495808;0.000000;24.312500;0.021667;3.763334;196;

495949;1.333374;24.312500;0.021667;3.763750;197;

496088;0.000000;24.312500;0.021667;3.763750;192;

496226;-1.333374;24.312500;0.021667;3.763750;196;

496368;1.333374;24.312500;0.021667;3.763334;194;

496512;0.000000;24.312500;0.021667;3.763334;193;

496661;0.000000;24.312500;0.021667;3.763750;195;

496812;-1.333374;24.312500;0.021667;3.763334;197;

496957;4.000000;24.250000;0.021667;3.763750;196;

497102;4.000000;24.312500;0.021667;3.763334;190;

497249;1.333374;24.312500;0.021667;3.761250;193;

497386;0.000000;24.250000;0.021667;3.758333;194;

497528;-1.333374;24.312500;0.021667;3.758750;196;

