Time;Load cell reading [N];Temperature [C];Pressure sensor 1 [bar];Pressure sensor 2 [bar];Distance [mm];

1527;-2000.000000;19.000000;0.021250;3.985000;204;

1675;-2000.000000;19.000000;0.021250;3.983334;206;

1812;-2000.000000;19.000000;0.021667;3.983750;204;

1955;-2000.000000;19.000000;0.021250;3.985417;202;

2092;-2000.000000;19.000000;0.021250;3.983750;203;

2235;-2000.000000;18.937500;0.021250;3.983750;205;

2372;-2000.000000;19.000000;0.021250;3.983750;202;

2515;-2000.000000;19.000000;0.021250;3.984584;201;

2655;-2000.000000;19.000000;0.021250;3.989167;203;

2792;-2000.000000;19.000000;0.021250;3.989167;200;

2935;-2000.000000;19.000000;0.021250;3.983750;202;

3072;-2000.000000;19.000000;0.021250;3.983334;204;

3215;-2000.000000;19.000000;0.021250;3.983750;202;

3352;-2000.000000;18.937500;0.021250;3.983750;202;

3496;-2000.000000;19.000000;0.021250;3.983750;202;

3632;-2000.000000;18.937500;0.021250;3.983750;204;

3775;-2000.000000;19.000000;0.021250;3.985833;205;

3920;-2000.000000;18.937500;0.021250;3.983750;203;

4079;-2000.000000;19.000000;0.021250;3.983750;204;

4237;-2000.000000;19.000000;0.021250;3.983750;204;

4388;-2000.000000;18.937500;0.021250;3.983750;205;

4536;-2000.000000;19.000000;0.021250;3.983750;205;

4673;-2000.000000;19.000000;0.021250;3.983750;204;

4815;-2000.000000;19.000000;0.021250;3.983750;204;

4952;-2000.000000;19.000000;0.021250;3.983750;201;

5095;-2000.000000;19.000000;0.021250;3.983750;205;

5232;-2000.000000;19.000000;0.021667;3.983750;205;

5388;-2000.000000;19.000000;0.021250;3.983750;200;

5559;-2000.000000;19.000000;0.021250;3.983750;204;

5718;-2000.000000;19.000000;0.021250;3.983750;205;

5865;-2000.000000;19.000000;0.021250;3.983750;203;

6005;-2000.000000;19.000000;0.021250;3.983750;202;

6153;-2000.000000;19.000000;0.021250;3.983750;203;

6295;-2000.000000;19.000000;0.021250;3.983750;202;

6436;-2000.000000;19.000000;0.021250;3.983750;203;

6582;-2000.000000;19.000000;0.021250;0.021250;205;

6739;-2000.000000;19.000000;0.021250;3.983750;200;

6890;-2000.000000;19.000000;0.021250;3.983750;202;

7036;-2000.000000;19.000000;0.021250;3.984167;206;

7193;-2000.000000;19.000000;0.021250;3.984167;204;

7335;-2000.000000;19.000000;0.021250;3.978750;208;

7475;-2000.000000;19.000000;0.021250;3.978333;205;

7613;-2000.000000;19.000000;0.021250;3.978750;205;

7755;-2000.000000;19.000000;0.021250;3.978750;202;

7892;-2000.000000;19.000000;0.021250;3.980000;202;

8045;-2000.000000;19.000000;0.021250;3.978750;203;

8186;-2000.000000;19.000000;0.021250;3.978750;204;

8322;-2000.000000;19.000000;0.021250;3.978750;204;

8466;-2000.000000;19.000000;0.021250;3.978333;202;

8602;-2000.000000;19.000000;0.021250;3.978750;203;

8745;-2000.000000;19.000000;0.021667;3.978750;202;

8885;-2000.000000;19.000000;0.021250;3.978750;204;

9025;-2000.000000;19.000000;0.021250;3.978750;203;

9172;-2000.000000;19.000000;0.021250;3.978750;205;

9317;-2000.000000;19.000000;0.021250;3.978750;206;

9474;-2000.000000;19.000000;0.021250;3.984167;205;

9640;-2000.000000;19.000000;0.021250;3.983750;204;

9798;-2000.000000;19.000000;0.021250;3.982500;206;

9945;-2000.000000;19.000000;0.021250;3.982083;204;

10085;-2000.000000;19.000000;0.021250;3.980834;201;

10222;-2000.000000;19.000000;0.021250;3.980000;205;

10388;-2000.000000;19.000000;0.021250;3.978750;201;

10525;-2000.000000;19.000000;0.021250;3.978750;202;

10663;-2000.000000;19.000000;0.021250;3.983334;200;

10808;-2000.000000;19.000000;0.021250;3.978750;200;

10961;-2000.000000;19.000000;0.021250;3.978750;201;

11108;-2000.000000;19.000000;0.021667;3.978750;204;

11255;-2000.000000;19.000000;0.021250;3.978750;203;

11395;-2000.000000;19.000000;0.021250;3.982500;203;

11533;-2000.000000;19.000000;0.021250;3.983750;203;

11675;-2000.000000;19.000000;0.021250;3.978750;202;

11820;-2000.000000;19.000000;0.021250;3.978750;203;

11979;-2000.000000;19.000000;0.021250;3.978750;204;

12149;-2000.000000;19.000000;0.021250;3.978750;206;

12316;-2000.000000;19.000000;0.021250;3.978750;205;

12465;-2000.000000;19.000000;0.021250;3.978750;203;

12605;-2000.000000;19.000000;0.021250;3.978750;204;

12743;-2000.000000;19.000000;0.021250;3.978750;204;

12898;-2000.000000;19.000000;0.021250;3.978750;205;

13035;-2000.000000;19.000000;0.021250;3.978750;203;

13172;-2000.000000;19.000000;0.021250;3.978750;204;

13315;-2000.000000;19.000000;0.021250;3.978750;202;

13466;-2000.000000;19.000000;0.021250;3.978750;204;

13618;-2000.000000;19.000000;0.021250;3.978750;204;

13765;-2000.000000;19.000000;0.021250;3.978750;201;

13908;-2000.000000;19.000000;0.021250;3.978750;204;

14060;-2000.000000;19.000000;0.021250;3.978750;204;

14223;-2000.000000;19.000000;0.021250;3.978750;202;

14378;-2000.000000;19.000000;0.021667;3.978750;203;

14554;-2000.000000;19.000000;0.021250;3.978750;200;

14704;-2000.000000;19.000000;0.021667;3.978750;203;

14848;-2000.000000;19.000000;0.021250;3.978750;205;

14995;-2000.000000;19.000000;0.021250;3.978750;204;

15136;-2000.000000;19.000000;0.021250;3.978750;202;

15289;-2000.000000;19.000000;0.021250;3.978750;204;

15438;-2000.000000;19.000000;0.021250;3.978750;203;

15585;-2000.000000;19.000000;0.021250;3.978750;204;

15722;-2000.000000;19.000000;0.021250;3.978750;202;

15876;-2000.000000;19.000000;0.021250;3.978750;203;

16025;-2000.000000;19.000000;0.021250;3.978750;202;

16166;-2000.000000;19.062500;0.021250;3.978750;202;

16312;-2000.000000;19.000000;0.021250;3.978750;200;

16467;-2000.000000;19.000000;0.021250;3.978750;199;

16615;-2000.000000;19.000000;0.021250;3.978750;203;

16760;-2000.000000;19.062500;0.021250;3.978750;206;

16918;-2000.000000;19.062500;0.021250;3.978750;205;

17071;-2000.000000;19.000000;0.021250;3.978750;205;

17229;-2000.000000;19.000000;0.021250;3.978750;203;

17378;-2000.000000;19.062500;0.021250;3.979167;202;

17528;-2000.000000;19.000000;0.021667;3.979167;206;

17675;-2000.000000;19.062500;0.021250;3.979167;204;

17813;-2000.000000;19.062500;0.021250;3.978750;203;

17957;-2000.000000;19.062500;0.021250;3.978750;200;

18103;-2000.000000;19.062500;0.021250;3.978750;204;

18245;-2000.000000;19.062500;0.021250;3.978750;203;

18382;-2000.000000;19.000000;0.021250;3.978750;200;

18527;-2000.000000;19.062500;0.021250;3.978750;202;

18663;-2000.000000;19.000000;0.021250;3.978750;201;

18805;-2000.000000;19.062500;0.021250;3.978750;202;

18945;-2000.000000;19.062500;0.021250;3.978750;202;

19086;-2000.000000;19.000000;0.021250;3.978750;204;

19221;-2000.000000;19.062500;0.021250;3.978750;206;

19366;-2000.000000;19.000000;0.021250;3.978750;206;

19528;-2000.000000;19.062500;0.021250;3.978750;205;

19675;-2000.000000;19.062500;0.021250;3.978750;203;

19818;-2000.000000;19.062500;0.021250;3.978750;202;

19976;-2000.000000;19.062500;0.021250;3.979167;203;

20136;-2000.000000;19.062500;0.021250;3.978750;206;

20275;-2000.000000;19.000000;0.021250;3.978750;202;

20418;-2000.000000;19.000000;0.021250;3.978333;205;

20568;-2000.000000;19.062500;0.021250;3.978750;205;

20715;-2000.000000;19.062500;0.021250;3.978750;204;

