Time;acc_x;acc_y;acc_z;

1952;0.024414;0.021484;0.957031;
2093;0.024414;0.023438;0.964844;
2233;0.021484;0.022461;0.960938;
2373;0.024414;0.023438;0.958984;
2514;0.023438;0.022461;0.958984;
2653;0.023438;0.016602;0.955078;
2794;0.020508;0.019531;0.953125;
2934;0.023438;0.017578;0.949219;
3074;0.020508;0.018555;0.957031;
3213;0.020508;0.023438;0.951172;
3353;0.022461;0.019531;0.955078;
3493;0.022461;0.017578;0.962891;
3633;0.025391;0.017578;0.960938;
3774;0.025391;0.017578;0.971680;
3913;0.025391;0.021484;0.995117;
4054;0.028320;0.023438;1.006836;
4194;0.026367;0.023438;1.015625;
4333;0.025391;0.021484;1.021484;
4475;0.029297;0.021484;1.030273;
4619;0.026367;0.020508;1.030273;
4769;0.026367;0.018555;1.041016;
4919;0.028320;0.022461;1.039062;
5069;0.028320;0.020508;1.055664;
5219;0.029297;0.017578;1.065430;
5363;0.032227;0.017578;1.085938;
5503;0.035156;0.018555;1.101562;
5643;0.033203;0.015625;1.110352;
5784;0.035156;0.012695;1.105469;
5919;0.033203;0.011719;1.102539;
6070;0.035156;0.017578;1.110352;
6204;0.035156;0.016602;1.113281;
6344;0.035156;0.018555;1.132812;
6484;0.037109;0.021484;1.153320;
6625;0.038086;0.019531;1.160156;
6769;0.039062;0.014648;1.168945;
6924;0.041016;0.018555;1.177734;
7074;0.039062;0.020508;1.179688;
7214;0.041016;0.021484;1.177734;
7349;0.038086;0.019531;1.180664;
7499;0.041016;0.019531;1.197266;
7649;0.041992;0.022461;1.215820;
7800;0.044922;0.026367;1.243164;
7949;0.046875;0.023438;1.254883;
8104;0.047852;0.024414;1.270508;
