Time;acc_x;acc_y;acc_z;

2334;-0.034180;0.039062;1.039062;
2483;-0.034180;0.038086;1.038086;
2623;-0.034180;0.037109;1.040039;
2763;-0.033203;0.036133;1.039062;
2903;-0.034180;0.039062;1.040039;
3043;-0.035156;0.039062;1.038086;
3183;-0.033203;0.039062;1.045898;
3324;-0.034180;0.037109;1.040039;
3464;-0.035156;0.037109;1.039062;
3604;-0.033203;0.038086;1.039062;
3744;-0.035156;0.038086;1.038086;
3884;-0.034180;0.038086;1.041016;
4024;-0.034180;0.039062;1.040039;
4164;-0.036133;0.036133;1.038086;
4303;-0.033203;0.040039;1.040039;
4443;-0.033203;0.040039;1.037109;
4584;-0.034180;0.039062;1.040039;
4723;-0.033203;0.040039;1.041016;
4859;-0.034180;0.038086;1.039062;
4999;-0.033203;0.039062;1.040039;
5149;-0.033203;0.038086;1.037109;
5289;-0.033203;0.039062;1.038086;
5429;-0.035156;0.038086;1.040039;
5559;-0.034180;0.037109;1.040039;
5713;-0.034180;0.038086;1.038086;
5849;-0.035156;0.039062;1.038086;
5989;-0.034180;0.039062;1.040039;
6119;-0.033203;0.040039;1.039062;
6269;-0.033203;0.039062;1.038086;
6419;-0.035156;0.038086;1.041016;
6551;-0.034180;0.038086;1.040039;
6699;-0.033203;0.040039;1.038086;
6839;-0.034180;0.038086;1.038086;
6980;-0.033203;0.039062;1.040039;
7124;-0.034180;0.040039;1.038086;
7263;-0.034180;0.039062;1.039062;
7404;-0.033203;0.040039;1.040039;
7539;-0.034180;0.038086;1.038086;
7674;-0.034180;0.038086;1.040039;
7814;-0.035156;0.037109;1.039062;
7954;-0.034180;0.038086;1.038086;
8094;-0.034180;0.038086;1.037109;
8229;-0.034180;0.039062;1.039062;
8364;-0.033203;0.038086;1.040039;
8489;-0.033203;0.039062;1.037109;
8634;-0.034180;0.039062;1.041016;
8785;-0.034180;0.038086;1.039062;
8930;-0.035156;0.039062;1.039062;
9060;-0.034180;0.040039;1.039062;
9199;-0.035156;0.038086;1.038086;
9339;-0.034180;0.038086;1.040039;
9479;-0.033203;0.039062;1.040039;
9623;-0.032227;0.039062;1.040039;
9764;-0.035156;0.039062;1.039062;
9899;-0.035156;0.039062;1.039062;
10029;-0.033203;0.038086;1.038086;
10169;-0.034180;0.038086;1.039062;
10320;-0.033203;0.040039;1.040039;
10449;-0.033203;0.039062;1.039062;
10599;-0.034180;0.039062;1.039062;
10729;-0.033203;0.038086;1.040039;
10859;-0.034180;0.037109;1.041016;
10989;-0.034180;0.039062;1.040039;
11129;-0.034180;0.038086;1.039062;
11269;-0.034180;0.039062;1.040039;
11399;-0.034180;0.038086;1.038086;
11554;-0.033203;0.040039;1.039062;
11693;-0.033203;0.040039;1.041016;
11834;-0.033203;0.036133;1.039062;
11972;-0.034180;0.039062;1.039062;
12109;-0.034180;0.040039;1.039062;
12249;-0.034180;0.038086;1.040039;
12404;-0.034180;0.038086;1.041016;
12543;-0.035156;0.039062;1.039062;
12684;-0.033203;0.039062;1.038086;
12819;-0.034180;0.037109;1.040039;
12949;-0.034180;0.038086;1.039062;
13094;-0.034180;0.038086;1.039062;
13229;-0.035156;0.038086;1.039062;
13379;-0.033203;0.041016;1.039062;
13519;-0.033203;0.040039;1.038086;
13669;-0.034180;0.038086;1.040039;
13810;-0.033203;0.039062;1.039062;
13939;-0.034180;0.036133;1.039062;
14080;-0.035156;0.038086;1.039062;
14229;-0.034180;0.039062;1.039062;
14364;-0.034180;0.039062;1.039062;
14500;-0.032227;0.039062;1.041016;
14639;-0.034180;0.039062;1.037109;
14779;-0.035156;0.040039;1.041992;
14909;-0.034180;0.038086;1.039062;
15059;-0.033203;0.037109;1.037109;
15189;-0.035156;0.039062;1.040039;
15329;-0.033203;0.040039;1.040039;
15459;-0.034180;0.039062;1.039062;
15604;-0.034180;0.039062;1.041016;
15744;-0.035156;0.038086;1.037109;
15884;-0.033203;0.039062;1.038086;
16024;-0.035156;0.039062;1.040039;
16161;-0.033203;0.038086;1.040039;
