Time;Load cell reading [N];Temperature [C];Pressure sensor 1 [bar];Pressure sensor 2 [bar];Distance [mm];

2006;-2000.000000;24.437500;0.021667;3.177917;160;

2142;-2000.000000;24.375000;0.021667;3.177917;161;

2285;-2000.000000;24.375000;0.021667;3.177084;160;

2422;-2000.000000;24.375000;0.021667;3.174167;159;

2565;-2000.000000;24.437500;0.021667;3.172500;159;

2702;-2000.000000;24.375000;0.021667;3.172500;159;

2845;-2000.000000;24.437500;0.021667;3.172500;158;

2982;-2000.000000;24.375000;0.021667;3.177917;160;

3125;-2000.000000;24.375000;0.021667;3.177917;160;

3262;-2000.000000;24.375000;0.021667;3.176250;161;

3405;-2000.000000;24.437500;0.021667;3.176250;158;

3542;-2000.000000;24.375000;0.021667;3.173750;161;

3685;-2000.000000;24.375000;0.021667;3.174167;159;

3822;-2000.000000;24.375000;0.021667;3.172500;160;

3965;-2000.000000;24.375000;0.021667;3.172500;159;

4102;-2000.000000;24.375000;0.021667;3.172500;159;

4245;-2000.000000;24.375000;0.021667;3.172500;163;

4382;-2000.000000;24.375000;0.021667;3.172500;160;

4530;-2000.000000;24.375000;0.021667;3.172500;161;

4678;-2000.000000;24.375000;0.021667;3.172500;159;

4825;-2000.000000;24.375000;0.021667;0.021667;161;

4965;-2000.000000;24.375000;0.021667;3.172500;161;

5102;-2000.000000;24.375000;0.021667;3.172500;161;

5253;-2000.000000;24.375000;0.021667;3.172500;160;

5398;-2000.000000;24.375000;0.021667;3.172500;156;

5549;-2000.000000;24.375000;0.021667;3.172917;159;

5692;-2000.000000;24.375000;0.021667;3.172500;159;

5842;-2000.000000;24.375000;0.021667;3.172500;162;

5975;-2000.000000;24.375000;0.021667;3.172500;158;

6118;-2000.000000;24.375000;0.021667;3.172500;161;

6265;-2000.000000;24.375000;0.021667;3.172500;160;

6402;-2000.000000;24.375000;0.021667;3.172500;159;

6545;-2000.000000;24.375000;0.021667;3.172500;161;

6694;-2000.000000;24.375000;3.172917;3.172500;158;

6838;-2000.000000;24.375000;0.021667;3.172500;157;

6986;-2000.000000;24.375000;0.021667;3.172500;159;

7123;-2000.000000;24.375000;0.021667;3.172917;159;

7266;-2000.000000;24.375000;0.021667;3.172500;161;

7417;-2000.000000;24.375000;0.021667;3.172500;159;

7566;-2000.000000;24.375000;0.021667;3.172500;159;

7710;-2000.000000;24.375000;0.021667;3.172500;158;

7858;-2000.000000;24.312500;0.021667;3.172500;158;

8004;-2000.000000;24.375000;0.021667;3.172500;162;

8138;-2000.000000;24.375000;0.021667;3.172500;161;

8276;-2000.000000;24.375000;3.172500;3.172500;158;

8418;-2000.000000;24.312500;0.021667;3.172500;159;

8562;-2000.000000;24.312500;3.172500;3.172500;163;

8704;-2000.000000;24.312500;3.172500;3.172500;160;

8848;-2000.000000;24.312500;0.021667;3.172917;160;

8995;-2000.000000;24.312500;0.021667;3.172500;160;

9135;-2000.000000;24.312500;0.021667;3.172500;161;

9273;-2000.000000;24.312500;0.021667;3.172500;157;

9415;-2000.000000;24.312500;0.021250;3.172500;161;

9565;-2000.000000;24.312500;0.021667;3.172500;159;

9715;-2000.000000;24.312500;0.021667;3.172917;158;

9853;-2000.000000;24.312500;0.021667;3.172500;157;

9995;-2000.000000;24.312500;0.021667;3.172500;160;

10132;-2000.000000;24.375000;0.021250;3.172500;161;

10272;-2000.000000;24.312500;3.172500;3.172500;158;

10415;-2000.000000;24.312500;0.021667;3.172500;160;

10556;-2000.000000;24.312500;0.021667;3.172917;158;

10702;-2000.000000;24.312500;0.021667;3.172500;160;

10846;-2000.000000;24.312500;0.021667;3.172500;160;

10984;-2000.000000;24.312500;0.021667;3.172917;157;

11129;-2000.000000;24.312500;0.021667;3.172500;160;

11279;-2000.000000;24.312500;0.021667;3.172500;161;

11426;-2000.000000;24.312500;0.021667;3.172917;161;

11566;-2000.000000;24.312500;3.172500;3.172500;160;

11702;-2000.000000;24.312500;0.021667;3.172500;160;

11850;-2000.000000;24.312500;0.021250;3.172500;159;

11999;-2000.000000;24.312500;0.021667;3.172500;160;

12132;-2000.000000;24.312500;0.021250;3.172500;161;

12276;-2000.000000;24.312500;0.021667;3.172500;158;

12428;-2000.000000;24.312500;0.021667;3.172500;157;

12575;-2000.000000;24.312500;0.021667;3.172500;160;

12715;-2000.000000;24.312500;0.021667;3.172500;160;

12852;-2000.000000;24.312500;0.021667;3.172917;159;

12999;-2000.000000;24.312500;0.021667;3.172500;158;

13145;-2000.000000;24.312500;0.021667;3.172500;158;

13282;-2000.000000;24.312500;0.021667;3.172500;160;

13425;-2000.000000;24.312500;0.021667;3.172500;160;

13564;-2000.000000;24.312500;0.021667;3.172500;159;

13705;-2000.000000;24.312500;0.021667;3.172917;159;

13843;-2000.000000;24.312500;0.021667;3.170833;158;

13988;-2000.000000;24.312500;0.021667;3.171250;160;

14138;-2000.000000;24.312500;0.021667;3.172084;159;

14287;-2000.000000;24.312500;0.021667;3.167500;157;

14444;-2000.000000;24.312500;0.021667;3.167500;158;

14588;-2000.000000;24.250000;0.021667;3.167500;159;

14738;-2000.000000;24.250000;0.021667;3.167500;159;

14885;-2000.000000;24.312500;0.021667;3.167500;157;

15029;-2000.000000;24.250000;0.021667;3.167500;159;

15163;-2000.000000;24.250000;0.021667;3.167500;158;

15298;-2000.000000;24.312500;0.021667;3.167500;156;

15428;-2000.000000;24.250000;0.021667;3.167084;158;

15575;-2000.000000;24.250000;0.021667;3.167500;159;

15713;-2000.000000;24.250000;0.021667;3.167500;161;

15855;-2000.000000;24.250000;0.021667;3.167500;155;

15992;-2000.000000;24.250000;0.021667;3.167500;161;

16135;-2000.000000;24.250000;0.021250;3.167084;159;

16275;-2000.000000;24.250000;0.021667;3.167500;158;

16412;-2000.000000;24.250000;0.021667;3.167084;159;

16555;-2000.000000;24.250000;0.021667;3.167500;161;

16694;-2000.000000;24.250000;0.021667;3.167500;162;

16837;-2000.000000;24.250000;0.021667;3.167084;160;

16985;-2000.000000;24.250000;0.021667;3.167084;160;

17128;-2000.000000;24.250000;0.021667;3.167084;159;

17276;-2000.000000;24.250000;0.021667;3.167500;161;

17417;-2000.000000;24.250000;0.021667;3.167500;161;

17569;-2000.000000;24.250000;0.021667;3.167500;162;

17718;-2000.000000;24.250000;0.021667;3.167500;159;

17866;-2000.000000;24.250000;0.021667;3.167500;160;

18018;-2000.000000;24.250000;0.021667;3.167500;160;

18168;-2000.000000;24.250000;0.021667;3.167084;161;

18315;-2000.000000;24.250000;0.021667;3.167084;158;

18460;-2000.000000;24.250000;0.021667;3.167084;161;

18607;-2000.000000;24.250000;0.021667;3.167500;163;

18755;-2000.000000;24.250000;0.021667;3.167500;160;

18892;-2000.000000;24.250000;0.021667;3.167500;160;

19035;-2000.000000;24.250000;0.021667;3.167084;162;

19172;-2000.000000;24.250000;0.021667;3.167084;159;

19315;-2000.000000;24.250000;0.021667;3.167500;160;

19452;-2000.000000;24.250000;0.021667;3.167500;161;

19595;-2000.000000;24.250000;0.021667;3.167500;158;

19739;-2000.000000;24.250000;0.021667;3.167500;160;

19883;-2000.000000;24.250000;0.021667;3.167084;161;

20025;-2000.000000;24.250000;0.021667;3.167084;158;

20166;-2000.000000;24.187500;0.021667;3.167500;160;

20318;-2000.000000;24.187500;0.021667;3.167084;159;

20468;-2000.000000;24.187500;0.021250;3.167084;160;

20606;-2000.000000;24.187500;0.021667;3.164583;159;

20739;-2000.000000;24.187500;0.021667;3.166250;158;

20881;-2000.000000;24.187500;0.021667;3.164167;162;

21032;-2000.000000;24.250000;0.021667;3.162500;161;

21178;-2000.000000;24.187500;0.021667;3.162500;160;

21325;-2000.000000;24.187500;0.021667;3.162083;160;

21463;-2000.000000;24.187500;0.021667;3.162083;159;

21605;-2000.000000;24.187500;0.021667;3.162083;160;

21745;-2000.000000;24.187500;0.021667;3.162083;161;

21886;-2000.000000;24.187500;0.021667;3.162083;160;

22023;-2000.000000;24.187500;0.021667;3.162083;162;

22170;-34.666626;24.187500;0.021667;3.162083;158;

22312;-18.666626;24.187500;0.021667;3.162083;161;

22456;-17.333374;24.187500;0.021667;3.162083;158;

22592;-20.000000;24.187500;0.021667;3.162083;159;

22736;-13.333374;24.187500;0.021667;0.021667;160;

22872;-21.333374;24.187500;0.021667;3.162083;158;

23015;-18.666626;24.187500;0.021250;3.162083;160;

23155;-16.000000;24.187500;0.021667;3.162083;160;

23293;-22.666626;24.187500;0.021667;3.162083;157;

23437;-8.000000;24.187500;0.021667;3.162083;157;

23588;-4.000000;24.187500;0.021667;3.162083;156;

23739;-8.000000;24.187500;0.021667;3.162083;158;

23893;-5.333374;24.187500;0.021667;3.162083;158;
