Time;Load cell reading [N];Temperature [C];Pressure sensor 1 [bar];Pressure sensor 2 [bar];Distance [mm];

1808;-2000.000000;24.812500;0.021667;3.443333;193;

1955;-2000.000000;24.812500;0.021667;3.447084;194;

2095;-2000.000000;24.812500;0.021667;3.448334;194;

2232;-2000.000000;24.812500;0.021667;3.448750;191;

2375;-2000.000000;24.812500;0.021667;3.447084;194;

2512;-2000.000000;24.812500;0.021667;3.447917;193;

2655;-2000.000000;24.812500;0.021667;3.446667;195;

2793;-2000.000000;24.812500;0.021667;3.448334;197;

2935;-2000.000000;24.812500;0.021667;3.443333;192;

3072;-2000.000000;24.812500;0.021250;3.443333;198;

3215;-2000.000000;24.812500;0.021667;3.443333;190;

3352;-2000.000000;24.812500;0.021667;3.442917;194;

3495;-2000.000000;24.812500;0.021250;3.442917;193;

3632;-2000.000000;24.812500;0.021250;3.443333;195;

3775;-2000.000000;24.812500;0.021667;3.443333;192;

3912;-2000.000000;24.812500;0.021667;3.443333;192;

4055;-2000.000000;24.812500;0.021667;3.443333;195;

4192;-2000.000000;24.875000;0.021667;3.443333;192;

4340;-2000.000000;24.875000;0.021667;3.443333;195;

4490;-2000.000000;24.812500;0.021667;3.443333;194;

4632;-2000.000000;24.812500;0.021667;3.443333;194;

4784;-2000.000000;24.875000;0.021667;3.448750;194;

4928;-2000.000000;24.875000;0.021667;3.448334;191;

5058;-2000.000000;24.875000;0.021667;3.448750;193;

5195;-2000.000000;24.875000;0.021667;3.448750;192;

5332;-2000.000000;24.875000;0.021667;3.448750;196;

5475;-2000.000000;24.875000;0.021667;3.448750;196;

5610;-2000.000000;24.875000;0.021250;3.448750;195;

5755;-2000.000000;24.875000;0.021667;3.448334;195;

5892;-2000.000000;24.875000;0.021667;3.448334;195;

6035;-2000.000000;24.937500;0.021667;3.448750;191;

6174;-2000.000000;24.875000;0.021667;3.448750;196;

6315;-2000.000000;24.875000;0.021667;3.448750;194;

6452;-2000.000000;24.875000;0.021667;3.448750;193;

6595;-2000.000000;24.937500;0.021667;3.448750;192;

6732;-2000.000000;24.937500;0.021667;3.448750;197;

6875;-2000.000000;24.937500;0.021667;3.448750;195;

7012;-2000.000000;24.937500;0.021667;3.448750;194;

7155;-2000.000000;24.937500;0.021667;3.448334;192;

7289;-2000.000000;24.937500;0.021667;3.448750;194;

7440;-2000.000000;24.937500;0.021667;3.448334;196;

7591;-2000.000000;24.937500;0.021667;3.448750;194;

7733;-2000.000000;24.937500;3.448750;3.448750;195;

7880;-2000.000000;24.937500;0.021667;3.448750;190;

8012;-2000.000000;24.937500;3.448750;3.448750;193;

8155;-2000.000000;25.000000;0.021667;3.448750;193;

8297;-2000.000000;24.937500;0.021667;3.448750;195;

8442;-2000.000000;24.937500;0.021667;3.448750;192;

8585;-2000.000000;25.000000;0.021667;3.448334;193;

8724;-2000.000000;24.937500;0.021667;3.448334;194;

8865;-2000.000000;24.937500;0.021667;3.448750;189;

9004;-2000.000000;25.000000;0.021667;3.448750;193;

9145;-2000.000000;25.000000;0.021667;3.448750;193;

9282;-2000.000000;25.000000;0.021667;3.448750;194;

9426;-2000.000000;25.000000;0.021667;3.448750;195;

9565;-2000.000000;25.000000;0.021250;3.448750;193;

9704;-2000.000000;25.000000;0.021667;3.448750;193;

9845;-2000.000000;25.000000;0.021667;3.448750;194;

9982;-2000.000000;25.000000;0.021667;3.448750;191;

10127;-2000.000000;25.000000;0.021667;3.448750;192;

10280;-2000.000000;25.000000;0.021667;3.448750;196;

10424;-2000.000000;25.000000;0.021667;3.448750;193;

10580;-2000.000000;25.000000;0.021667;3.448334;193;

10730;-2000.000000;25.000000;0.021667;3.448334;193;

10874;-2000.000000;25.000000;0.021667;3.448750;196;

11015;-2000.000000;25.000000;0.021667;3.448334;194;

11157;-2000.000000;25.000000;0.021667;3.448750;195;

11304;-2000.000000;25.062500;0.021667;3.448750;191;

11445;-2000.000000;25.062500;0.021250;3.448334;193;

11584;-2000.000000;25.062500;0.021667;3.448334;194;

11725;-2000.000000;25.062500;0.021667;3.448334;189;

11862;-2000.000000;25.062500;0.021667;3.448750;193;

12005;-2000.000000;25.062500;0.021667;3.448750;192;

12142;-2000.000000;25.062500;0.021667;3.448750;194;

12286;-2000.000000;25.062500;0.021667;3.448750;191;

12435;-2000.000000;25.062500;0.021667;3.448750;195;

12572;-2000.000000;25.062500;0.021667;3.448750;195;

12715;-2000.000000;25.062500;0.021667;0.021667;196;

12855;-2000.000000;25.062500;0.021667;3.448750;192;

13003;-2000.000000;25.062500;0.021667;3.448750;189;

13161;-2000.000000;25.062500;0.021667;3.448334;193;

