(434866) PROCEDURE_TASK; INFO: Procedure task started
(434939) GPIO_WRAPPER; WARN: GPIO wrapper already initialized
(434939) SENSOR_CONTROLLER; WARN: Failed to initialize GPIO wrapper, probably already initialized
(435039) SENSOR_CONTROLLER; INFO: Sensor controller initialized
(435744) CLI; ERROR: Terminal doesn't support escape sequences
(439067) CMD_PROCEDURE; INFO: Sending stop notification to procedure task
(442860) PROCEDURE_TASK; INFO: Procedure task received notification
(442861) PROCEDURE_TASK; INFO: Procedure loaded successfully
(442861) PROCEDURE_TASK; INFO: Setting motors in starting point before starting procedure
(444854) PROCEDURE_TASK; INFO: Motors set in starting point, starting procedure
(445237) CMD_PROCEDURE; INFO: Sending stop notification to procedure task
