Time;Load cell reading [N];Temperature [C];Pressure sensor 1 [bar];Pressure sensor 2 [bar];Distance [mm];

2231;-2000.000000;24.875000;0.021667;3.513333;98;

2375;-2000.000000;24.875000;0.021667;3.513333;98;

2512;-2000.000000;24.875000;0.021667;3.513333;101;

2655;-2000.000000;24.875000;0.021667;3.513750;98;

2792;-2000.000000;24.875000;0.021667;3.513333;98;

2935;-2000.000000;24.875000;0.021667;3.505834;98;

3072;-2000.000000;24.875000;0.021667;3.513333;101;

3215;-2000.000000;24.875000;0.021667;3.513333;99;

3355;-2000.000000;24.875000;0.021667;3.513333;100;

3492;-2000.000000;24.875000;0.021667;3.513333;99;

3635;-2000.000000;24.875000;0.021667;3.513333;99;

3772;-2000.000000;24.937500;0.021667;3.513333;98;

3915;-2000.000000;24.875000;0.021667;3.513333;99;

4052;-2000.000000;24.875000;0.021667;3.513333;97;

4195;-2000.000000;24.875000;0.021667;3.513750;98;

4332;-2000.000000;24.875000;0.021667;3.513333;100;

4475;-2000.000000;24.875000;0.021667;3.513333;97;

4612;-2000.000000;24.875000;0.021667;3.513333;98;

4759;-2000.000000;24.875000;0.021667;3.513750;97;

4903;-2000.000000;24.875000;0.021667;3.513333;97;

5045;-2000.000000;24.937500;3.513333;3.513333;99;

5173;-2000.000000;24.937500;0.021667;3.513333;99;

5318;-2000.000000;24.937500;0.021667;3.513333;97;

5452;-2000.000000;24.937500;0.021667;3.513333;96;

5601;-2000.000000;24.937500;0.021667;3.512917;100;

5745;-2000.000000;24.937500;0.021667;3.509167;100;

5873;-2000.000000;24.937500;0.021667;3.509583;100;

6016;-2000.000000;24.937500;3.509167;3.509167;98;

6147;-2000.000000;24.937500;0.021667;3.508333;100;

6292;-2000.000000;24.937500;0.021667;3.507917;101;

6435;-2000.000000;24.937500;0.021667;3.507917;100;

6573;-2000.000000;24.937500;0.021667;3.507917;98;

6715;-2000.000000;24.937500;0.021667;3.508333;99;

6857;-2000.000000;24.937500;0.021667;3.508333;99;

7002;-2000.000000;24.937500;0.021667;3.507917;99;

7145;-2000.000000;24.937500;0.021667;3.507917;97;

7282;-2000.000000;24.937500;0.021667;3.507917;96;

7425;-2000.000000;24.937500;0.021667;3.507917;98;

7564;-2000.000000;24.937500;0.021667;3.507917;98;

7705;-2000.000000;24.937500;0.021667;3.507917;98;

7842;-2000.000000;24.937500;0.021667;3.507917;98;

7985;-2000.000000;24.937500;0.021667;3.508333;99;

8123;-2000.000000;24.937500;0.021667;3.507917;97;

8255;-2000.000000;24.937500;0.021667;3.507917;98;

8395;-2000.000000;24.937500;0.021667;3.507917;96;

8535;-2000.000000;24.937500;0.021667;3.507917;98;

8672;-2000.000000;24.937500;0.021667;3.507917;98;

8815;-2000.000000;24.937500;0.021667;3.507917;98;

8946;-2000.000000;24.937500;3.508333;3.507917;98;

9072;-2000.000000;24.937500;0.021667;3.507917;98;

9218;-2000.000000;24.937500;0.021667;3.507917;100;

9368;-2000.000000;24.937500;0.021667;3.508333;98;

9503;-2000.000000;24.937500;0.021667;3.507917;99;

9645;-2000.000000;24.937500;0.021667;3.507917;101;

9794;-2000.000000;24.937500;0.021667;3.507917;100;

9948;-2000.000000;24.937500;0.021667;3.507917;98;

10095;-2000.000000;24.937500;0.021667;3.507917;98;

10236;-2000.000000;24.937500;0.021667;3.507917;96;

10382;-2000.000000;24.937500;0.021667;3.507917;100;

10526;-2000.000000;24.937500;0.021667;3.507917;97;

10662;-2000.000000;24.937500;0.021667;3.507917;99;

10805;-2000.000000;24.937500;0.021667;3.507917;98;

10942;-2000.000000;24.937500;0.021667;3.507917;101;

11085;-2000.000000;24.937500;0.021667;3.507917;100;

11224;-2000.000000;24.937500;0.021667;3.507917;97;

11365;-2000.000000;24.937500;0.021667;3.507917;97;

11504;-2000.000000;24.937500;0.021667;3.507917;98;

11645;-2000.000000;24.937500;0.021667;3.507917;97;

11783;-2000.000000;24.937500;0.021667;3.507917;98;

11927;-2000.000000;24.937500;0.021667;3.507917;100;

12077;-2000.000000;24.937500;0.021667;3.507917;100;

12224;-2000.000000;24.937500;0.021667;3.507917;100;

12380;-2000.000000;25.000000;0.021667;3.507917;97;

12527;-2000.000000;24.937500;0.021667;3.508333;100;

12771;-2000.000000;24.937500;0.021667;3.507917;96;

12919;-2000.000000;25.000000;0.021667;3.507917;99;

13055;-2000.000000;24.937500;3.507917;3.507917;97;

13185;-2000.000000;24.937500;0.021667;3.507917;98;

13322;-2000.000000;24.937500;0.021667;3.507917;98;

13465;-2000.000000;24.937500;0.021667;3.507917;97;

13602;-2000.000000;25.000000;0.021667;3.507917;100;

13746;-2000.000000;25.000000;0.021667;3.507917;96;

13895;-2000.000000;24.937500;0.021667;3.507917;100;

14032;-2000.000000;25.000000;0.021667;3.507917;98;

14176;-2000.000000;25.000000;0.021667;3.507917;97;

14312;-2000.000000;25.000000;0.021667;3.507917;96;

14457;-2000.000000;25.000000;0.021667;3.507917;98;

14604;-2000.000000;24.937500;0.021667;3.507917;99;

14745;-2000.000000;25.000000;0.021667;3.507917;97;

14884;-2000.000000;25.000000;0.021667;3.507917;97;

15025;-2000.000000;25.000000;0.021667;3.507917;99;

15163;-2000.000000;25.000000;0.021667;3.507917;97;

15313;-2000.000000;25.000000;3.507917;3.507917;100;

15442;-2000.000000;25.000000;0.021667;3.508333;100;

15591;-2000.000000;25.000000;0.021667;3.507500;100;

15735;-2000.000000;25.000000;0.021667;3.507084;97;

15877;-2000.000000;25.000000;0.021667;3.507084;101;

16024;-2000.000000;25.000000;0.021667;3.504167;99;

16148;-2000.000000;25.000000;0.021667;3.505834;99;

16295;-2000.000000;25.000000;0.021667;3.503750;100;

16445;-2000.000000;25.000000;0.021667;3.502917;101;

16582;-2000.000000;25.000000;0.021667;3.502917;98;

16725;-2000.000000;25.000000;0.021667;3.502500;98;

16862;-2000.000000;25.000000;0.021667;3.502500;96;

17006;-2000.000000;25.000000;0.021667;3.502500;98;

17155;-2000.000000;25.000000;0.021667;3.502917;98;

17292;-2000.000000;25.000000;0.021667;3.502917;99;

17436;-2000.000000;25.000000;0.021667;3.502500;97;

17582;-2000.000000;25.000000;0.021667;3.502500;96;

17726;-2000.000000;25.000000;0.021667;3.502917;99;

17862;-2000.000000;25.000000;0.021667;3.502917;96;

18005;-2000.000000;25.000000;0.021667;3.502500;100;

18142;-2000.000000;25.000000;0.021667;3.502500;97;

18289;-2000.000000;25.000000;0.021667;3.502500;99;

18439;-2000.000000;25.000000;0.021667;3.502500;99;

18572;-2000.000000;25.000000;0.021667;3.502500;100;

