Time;acc_x;acc_y;acc_z;

1515;0.105469;0.034180;1.076172;
1663;0.104492;0.036133;1.077148;
1803;0.107422;0.035156;1.080078;
1943;0.108398;0.038086;1.083008;
2083;0.106445;0.041016;1.083008;
2223;0.106445;0.035156;1.074219;
2364;0.106445;0.032227;1.079102;
2504;0.105469;0.030273;1.070312;
2643;0.107422;0.032227;1.071289;
2783;0.106445;0.031250;1.071289;
2923;0.106445;0.035156;1.062500;
3064;0.106445;0.030273;1.076172;
3203;0.107422;0.029297;1.066406;
3344;0.106445;0.031250;1.067383;
3484;0.106445;0.028320;1.062500;
3623;0.107422;0.032227;1.072266;
3763;0.102539;0.033203;1.077148;
3899;0.105469;0.032227;1.067383;
4050;0.104492;0.027344;1.071289;
4209;0.106445;0.032227;1.076172;
4374;0.104492;0.032227;1.068359;
4524;0.106445;0.035156;1.072266;
4663;0.104492;0.036133;1.088867;
4803;0.104492;0.030273;1.064453;
4943;0.103516;0.028320;1.062500;
5084;0.101562;0.030273;1.055664;
5223;0.105469;0.031250;1.073242;
5359;0.102539;0.026367;1.060547;
5529;0.104492;0.033203;1.053711;
5704;0.106445;0.034180;1.060547;
5853;0.105469;0.031250;1.070312;
5993;0.101562;0.028320;1.048828;
6130;0.104492;0.036133;1.068359;
6283;0.105469;0.036133;1.052734;
6424;0.100586;0.034180;1.041992;
6559;0.102539;0.035156;1.056641;
6710;0.102539;0.033203;1.043945;
6870;0.103516;0.032227;1.038086;
7019;0.101562;0.029297;1.030273;
7169;0.102539;0.035156;1.034180;
7323;0.101562;0.029297;1.037109;
7463;0.101562;0.034180;1.044922;
7603;0.097656;0.027344;1.038086;
7743;0.103516;0.031250;1.054688;
7883;0.101562;0.032227;1.046875;
8034;0.103516;0.037109;1.050781;
8174;0.102539;0.028320;1.031250;
8313;0.102539;0.038086;1.045898;
8454;0.099609;0.031250;1.029297;
8594;0.103516;0.028320;1.040039;
8733;0.101562;0.034180;1.030273;
8873;0.101562;0.034180;1.036133;
9013;0.102539;0.038086;1.029297;
9149;0.100586;0.033203;1.029297;
9299;0.099609;0.032227;1.010742;
9439;0.100586;0.027344;1.013672;
9609;0.100586;0.035156;1.021484;
9769;0.101562;0.031250;1.024414;
9933;0.097656;0.034180;1.028320;
10073;0.100586;0.033203;1.021484;
10213;0.100586;0.030273;1.022461;
10355;0.099609;0.029297;1.012695;
10514;0.102539;0.032227;1.012695;
10653;0.099609;0.028320;1.013672;
10794;0.100586;0.029297;1.013672;
10941;0.097656;0.034180;1.015625;
11094;0.099609;0.035156;1.006836;
11243;0.100586;0.027344;1.024414;
11383;0.097656;0.036133;1.021484;
11524;0.102539;0.031250;1.027344;
11664;0.101562;0.033203;1.022461;
11799;0.098633;0.034180;1.013672;
11950;0.095703;0.028320;1.021484;
12120;0.099609;0.030273;1.015625;
12285;0.098633;0.029297;1.001953;
12453;0.098633;0.036133;1.013672;
12593;0.096680;0.036133;1.013672;
12734;0.098633;0.035156;1.000000;
