Time;Load cell reading [N];Temperature [C];Pressure sensor 1 [bar];Pressure sensor 2 [bar];Distance [mm];

205892;-2000.000000;21.125000;0.021667;3.746250;203;

206040;-2000.000000;21.125000;0.021667;3.746250;205;

206181;-2000.000000;21.125000;0.021250;3.746250;206;

206324;-2000.000000;21.125000;0.021667;3.746250;200;

206461;-2000.000000;21.125000;0.021250;3.746250;202;

206604;-2000.000000;21.125000;0.021667;3.746250;204;

206741;-2000.000000;21.125000;0.021667;3.746250;201;

206884;-2000.000000;21.125000;0.021250;3.746250;204;

207024;-2000.000000;21.125000;0.021667;3.746667;204;

207161;-2000.000000;21.125000;0.021667;3.746250;206;

207304;-2000.000000;21.125000;0.021250;3.746250;203;

207441;-2000.000000;21.125000;0.021667;3.746250;203;

207584;-2000.000000;21.125000;0.021667;3.746250;199;

207721;-2000.000000;21.125000;0.021667;3.746250;202;

207864;-2000.000000;21.125000;0.021667;3.746250;202;

208001;-2000.000000;21.125000;0.021250;3.746250;203;

208144;-2000.000000;21.125000;0.021667;3.746250;203;

208281;-2000.000000;21.125000;0.021667;3.746250;203;

208437;-2000.000000;21.125000;0.021667;3.744167;203;

208600;-2000.000000;21.125000;0.021667;3.742500;204;

208751;-2000.000000;21.125000;0.021250;3.742084;203;

208894;-2000.000000;21.125000;0.021250;3.737917;199;

209032;-2000.000000;21.125000;0.021250;3.737917;206;

209174;-2000.000000;21.125000;0.021667;3.737917;203;

209311;-2000.000000;21.125000;0.021250;3.737917;202;

209455;-2000.000000;21.125000;0.021667;3.737917;202;

209602;-2000.000000;21.125000;3.737917;3.737917;202;

209763;-2000.000000;21.125000;0.021667;3.737917;203;

209924;-2000.000000;21.125000;0.021667;3.737917;204;

210064;-2000.000000;21.125000;0.021667;3.737917;201;

210204;-2000.000000;21.125000;0.021667;3.737917;202;

210341;-2000.000000;21.125000;0.021250;3.737917;203;

210494;-2000.000000;21.125000;0.021250;3.737917;204;

210631;-2000.000000;21.125000;0.021250;3.737917;203;

210788;-2000.000000;21.125000;0.021250;3.737917;204;

210948;-2000.000000;21.187500;0.021667;3.737917;201;

211107;-2000.000000;21.125000;0.021250;3.737917;206;

211273;-2000.000000;21.125000;0.021667;3.737917;205;

211424;-2000.000000;21.125000;0.021667;3.737917;202;

211564;-2000.000000;21.125000;0.021667;3.737917;201;

211703;-2000.000000;21.125000;0.021667;3.737917;203;

211844;-2000.000000;21.125000;0.021667;3.737917;202;

211981;-2000.000000;21.125000;0.021667;3.737917;204;

212125;-2000.000000;21.187500;0.021667;3.737917;199;

212271;-2000.000000;21.125000;0.021667;3.737917;202;

212404;-2000.000000;21.125000;0.021250;3.737917;204;

212544;-2000.000000;21.125000;0.021667;3.737917;205;

212684;-2000.000000;21.125000;0.021667;3.737917;202;

212835;-2000.000000;21.125000;0.021250;3.737917;203;

212984;-2000.000000;21.125000;0.021667;3.737917;202;

213127;-2000.000000;21.187500;0.021667;3.737917;201;

213274;-2000.000000;21.125000;0.021667;3.737917;202;

213421;-2000.000000;21.187500;0.021250;3.737917;206;

213587;-2000.000000;21.187500;0.021250;3.737917;208;

213747;-2000.000000;21.187500;0.021667;3.737917;202;

213897;-2000.000000;21.187500;0.021250;3.737917;202;

214044;-2000.000000;21.125000;0.021250;3.737917;203;

214209;-2000.000000;21.187500;0.021667;3.737917;204;

214354;-2000.000000;21.187500;0.021667;3.737917;205;

214494;-2000.000000;21.187500;0.021667;3.737917;203;

214634;-2000.000000;21.187500;0.021667;3.737917;202;

214780;-2000.000000;21.187500;0.021250;3.737917;205;

214914;-2000.000000;21.187500;0.021667;3.737917;201;

215054;-2000.000000;21.125000;0.021667;3.737917;206;

215194;-2000.000000;21.187500;0.021667;3.737917;204;

215353;-2000.000000;21.187500;0.021667;3.737917;203;

215504;-2000.000000;21.187500;0.021667;3.737500;202;

215641;-2000.000000;21.125000;0.021250;3.737917;203;

215785;-2000.000000;21.187500;0.021667;3.736250;202;

215949;-2000.000000;21.187500;0.021667;3.732500;201;

216107;-2000.000000;21.187500;0.021667;3.732500;202;

216266;-2000.000000;21.187500;0.021250;3.737917;201;

216423;-2000.000000;21.187500;0.021667;3.737917;201;

216564;-2000.000000;21.187500;0.021250;3.732500;204;

216701;-2000.000000;21.187500;0.021667;3.732500;203;

216867;-2000.000000;21.187500;0.021667;3.732917;203;

217014;-2000.000000;21.187500;0.021667;3.732500;202;

217154;-2000.000000;21.187500;0.021667;3.732500;204;

217294;-2000.000000;21.187500;0.021250;3.732500;202;

217440;-2000.000000;21.187500;0.021667;3.732500;205;

217584;-2000.000000;21.187500;0.021667;3.737917;205;

217724;-2000.000000;21.187500;0.021667;3.735833;201;

217862;-2000.000000;21.187500;0.021667;3.732500;201;

218018;-2000.000000;21.187500;0.021250;3.734167;203;

218165;-2000.000000;21.187500;0.021667;3.732500;205;

218314;-2000.000000;21.187500;0.021667;3.732917;201;

218463;-2000.000000;21.187500;0.021250;3.732500;202;

218620;-2000.000000;21.187500;0.021667;3.732500;201;

218779;-2000.000000;21.187500;0.021667;3.732500;199;

218937;-2000.000000;21.187500;0.021667;3.732500;201;

219084;-2000.000000;21.187500;0.021250;3.732917;201;

219221;-2000.000000;21.187500;0.021250;3.732500;202;

219367;-2000.000000;21.187500;0.021667;3.732500;206;

219514;-2000.000000;21.187500;0.021667;3.732500;203;

219654;-2000.000000;21.187500;0.021667;3.732500;203;

219794;-2000.000000;21.187500;0.021250;3.732500;203;

219931;-2000.000000;21.187500;0.021667;3.732500;203;

220086;-2000.000000;21.187500;0.021250;3.732500;199;

220234;-2000.000000;21.187500;0.021250;3.732500;205;

220375;-2000.000000;21.187500;0.021667;3.732500;203;

220514;-2000.000000;21.187500;0.021667;3.732917;202;

220657;-2000.000000;21.187500;0.021250;3.732500;203;

220804;-2000.000000;21.187500;0.021250;3.732917;205;

220944;-2000.000000;21.187500;0.021250;3.732500;200;

221090;-2000.000000;21.187500;0.021667;3.732500;204;

221252;-2000.000000;21.187500;0.021250;3.732500;202;

221406;-2000.000000;21.187500;0.021667;3.732500;204;

221557;-2000.000000;21.187500;0.021667;3.732500;202;

221704;-2000.000000;21.187500;0.021250;3.732500;203;

221841;-2000.000000;21.187500;0.021250;3.732500;204;

221984;-2000.000000;21.187500;0.021667;3.732500;202;

222122;-2000.000000;21.187500;0.021250;3.732500;204;

222264;-2000.000000;21.187500;0.021667;3.732500;203;

222401;-2000.000000;21.187500;0.021250;3.732500;204;

222544;-2000.000000;21.187500;0.021667;3.732500;204;

222685;-2000.000000;21.187500;0.021250;3.732500;202;

222831;-2000.000000;21.187500;0.021667;3.732500;202;

222975;-2000.000000;21.187500;0.021667;3.732500;204;

223133;-2000.000000;21.187500;0.021250;3.729584;203;

223271;-2000.000000;21.187500;0.021667;3.731251;206;

223415;-2000.000000;21.187500;0.021667;3.727500;205;

223578;-2000.000000;21.187500;0.021250;3.727500;201;

223743;-2000.000000;21.187500;0.021667;3.727500;205;

223899;-2000.000000;21.187500;0.021667;3.727500;201;

224044;-2000.000000;21.187500;0.021667;3.727083;204;

224181;-2000.000000;21.187500;0.021667;3.727083;205;

224324;-2000.000000;21.187500;0.021667;3.727083;201;

224461;-2000.000000;21.187500;0.021667;3.727083;201;

224604;-2000.000000;21.187500;0.021667;3.727500;201;

224741;-2000.000000;21.187500;0.021250;3.727083;201;

224886;-2000.000000;21.187500;0.021667;3.727083;202;

225034;-2000.000000;21.187500;0.021250;3.727500;198;

225171;-2000.000000;21.187500;0.021250;3.727083;202;

225316;-2000.000000;21.187500;0.021250;3.727083;204;

225461;-2000.000000;21.187500;0.021667;3.727083;199;

225604;-2000.000000;21.187500;0.021667;3.727500;204;

225745;-2000.000000;21.187500;0.021667;3.727083;204;

225898;-2000.000000;21.187500;0.021667;3.727083;203;

226058;-2000.000000;21.187500;0.021250;3.727083;203;

226220;-2000.000000;21.250000;0.021667;3.727500;200;

226364;-2000.000000;21.187500;0.021667;3.727500;200;

226504;-2000.000000;21.250000;0.021667;3.727083;201;

226641;-2000.000000;21.187500;0.021667;3.727083;203;

226784;-2000.000000;21.187500;0.021250;3.727083;203;

226921;-2000.000000;21.187500;0.021250;3.727083;203;

227066;-2000.000000;21.187500;0.021250;3.727083;201;

227214;-2000.000000;21.187500;0.021250;3.727083;205;

227351;-2000.000000;21.187500;0.021250;3.727083;201;

227496;-2000.000000;21.187500;0.021667;3.727083;203;

227641;-2000.000000;21.187500;0.021667;3.727500;204;

227784;-2000.000000;21.187500;0.021667;3.727500;204;

227921;-2000.000000;21.187500;0.021667;3.727083;202;

228065;-2000.000000;21.187500;0.021250;3.727083;204;

228214;-2000.000000;21.187500;0.021250;3.727083;202;

228355;-2000.000000;21.187500;0.021250;3.727500;205;

228517;-2000.000000;21.187500;0.021667;3.727083;204;

228678;-2000.000000;21.187500;0.021250;3.726667;203;

228824;-2000.000000;21.250000;0.021667;3.726667;203;

228964;-2000.000000;21.250000;0.021667;3.724583;204;

229101;-2000.000000;21.187500;0.021667;3.726667;203;

229244;-2000.000000;21.250000;0.021250;3.723750;204;

229382;-2000.000000;21.187500;0.021667;3.722083;205;

229524;-2000.000000;21.250000;0.021667;3.721667;201;

229661;-2000.000000;21.250000;0.021250;3.721667;201;

229804;-2000.000000;21.187500;0.021667;3.722083;203;

229944;-2000.000000;21.187500;0.021667;3.721667;204;

230084;-2000.000000;21.250000;0.021667;3.721667;204;

230221;-2000.000000;21.187500;0.021667;3.721667;201;

230364;-2000.000000;21.187500;0.021250;3.722083;204;

230501;-2000.000000;21.250000;0.021250;3.721667;207;

230645;-2000.000000;21.187500;0.021667;3.721667;201;

230809;-2000.000000;21.187500;0.021667;3.722083;204;

230968;-2000.000000;21.250000;0.021667;3.721667;203;

231129;-2000.000000;21.250000;3.721667;3.721667;202;

231287;-2000.000000;21.187500;0.021667;3.722083;204;

231437;-2000.000000;21.187500;0.021667;3.722083;203;

231581;-2000.000000;21.250000;0.021250;3.722083;205;

231733;-2000.000000;21.250000;0.021667;3.722083;202;

231875;-2000.000000;21.187500;0.021667;3.721667;205;

232011;-2000.000000;21.250000;0.021250;3.722083;206;

232154;-2000.000000;21.250000;0.021667;3.721667;202;

232292;-2000.000000;21.250000;0.021667;3.722083;200;

232434;-2000.000000;21.250000;0.021667;3.721667;202;

232571;-2000.000000;21.187500;0.021250;3.721667;202;

232715;-2000.000000;21.250000;0.021250;3.722083;203;

232851;-2000.000000;21.250000;0.021667;3.721667;203;

232996;-2000.000000;21.250000;0.021667;3.721667;200;

233144;-2000.000000;21.250000;0.021667;3.722083;205;

233281;-2000.000000;21.250000;0.021667;3.721667;201;

233438;-2000.000000;21.187500;0.021250;3.721667;204;

233603;-2000.000000;21.187500;0.021250;3.722083;204;

233772;-2000.000000;21.250000;0.021667;3.716250;203;

233914;-2000.000000;21.187500;0.021667;3.716666;207;

234054;-2000.000000;21.250000;0.021667;3.722083;204;

234191;-2000.000000;21.250000;0.021250;3.722083;204;

234336;-2000.000000;21.250000;0.021667;3.721667;205;

234481;-2000.000000;21.250000;0.021667;3.716250;204;

234624;-2000.000000;21.250000;0.021667;3.716250;204;

234761;-2000.000000;21.250000;0.021667;3.718333;202;

234904;-2000.000000;21.250000;0.021667;3.722083;202;

235044;-2000.000000;21.250000;0.021667;3.722083;203;

235181;-2000.000000;21.250000;0.021667;3.722083;205;

235324;-2000.000000;21.250000;0.021667;3.721667;205;

235462;-2000.000000;21.250000;0.021250;3.721667;202;

235604;-2000.000000;21.250000;0.021250;3.716250;201;

235742;-2000.000000;21.250000;0.021250;3.716250;201;

235908;-2000.000000;21.250000;0.021667;3.716666;200;

236074;-2000.000000;21.250000;0.021250;3.717917;201;

236234;-2000.000000;21.250000;0.021667;3.718333;204;

236374;-2000.000000;21.250000;0.021667;3.719167;199;

236514;-2000.000000;21.250000;0.021667;3.716666;203;

236651;-2000.000000;21.250000;0.021667;3.716666;204;

