(397782) PROCEDURE_TASK; INFO: Procedure task started
(397855) GPIO_WRAPPER; WARN: GPIO wrapper already initialized
(397855) SENSOR_CONTROLLER; WARN: Failed to initialize GPIO wrapper, probably already initialized
(397955) SENSOR_CONTROLLER; INFO: Sensor controller initialized
(398590) CLI; ERROR: Terminal doesn't support escape sequences
(416140) PROCEDURE_TASK; INFO: Procedure task received notification
(416140) PROCEDURE_TASK; INFO: Procedure loaded successfully
(416140) PROCEDURE_TASK; INFO: Setting motors in starting point before starting procedure
(416143) MECHANICAL_CONTROLLER; ERROR: Motor 0 is in overheat shutdown state
(416147) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(416147) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(418140) PROCEDURE_TASK; INFO: Motors set in starting point, starting procedure
(418382) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 1000
(418383) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 1000
(418462) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 1166
(418540) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 1333
(418620) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 1500
(418700) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 1666
(418859) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 1833
(418940) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 2000
(418941) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 2000
(419083) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 2333
(419160) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 2666
(419240) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 3000
(419243) MECHANICAL_CONTROLLER; ERROR: Motor 0 is in overheat shutdown state
(419247) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(419247) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(419320) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 3333
(419400) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 3666
(419480) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 4000
(419480) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 4000
(419560) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 4666
(419741) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 5333
(419820) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 6000
(419908) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 6666
(419981) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 7333
(420060) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 8000
(420063) MECHANICAL_CONTROLLER; ERROR: Motor 0 is in overheat shutdown state
(420067) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(420067) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(420061) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 8000
(420140) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 9333
(420220) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 10666
(420300) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 12000
(420380) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 13333
(420460) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 14666
(420540) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 16000
(420540) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 16000
(420726) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 18666
(420800) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 21333
(420880) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 24000
(421054) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 26666
(421130) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 29333
(421210) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 32000
(421213) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 32000
(421290) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 37333
(421370) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 42666
(421450) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 48000
(421453) MECHANICAL_CONTROLLER; ERROR: Motor 0 is in overheat shutdown state
