Time;acc_x;acc_y;acc_z;

435131;-0.017578;0.021484;0.000977;
435349;-0.019531;0.021484;0.003906;
435499;-0.018555;0.022461;0.001953;
435639;-0.016602;0.022461;0.003906;
435779;-0.018555;0.020508;-0.000977;
435919;-0.019531;0.019531;0.000977;
436059;-0.021484;0.021484;-0.000977;
436199;-0.019531;0.021484;0.002930;
436339;-0.020508;0.020508;0.003906;
436479;-0.022461;0.021484;0.006836;
436619;-0.020508;0.021484;0.003906;
436759;-0.020508;0.022461;0.003906;
436899;-0.022461;0.022461;0.004883;
437039;-0.022461;0.023438;0.003906;
437179;-0.020508;0.023438;0.006836;
437319;-0.020508;0.024414;0.007812;
437459;-0.023438;0.024414;0.007812;
437599;-0.022461;0.023438;0.007812;
437734;-0.022461;0.021484;0.008789;
437884;-0.025391;0.020508;0.006836;
438024;-0.022461;0.021484;0.009766;
438175;-0.024414;0.018555;0.009766;
438309;-0.023438;0.020508;0.011719;
438449;-0.023438;0.020508;0.005859;
438576;-0.023438;0.019531;0.010742;
438725;-0.024414;0.019531;0.007812;
438874;-0.024414;0.017578;0.007812;
439019;-0.025391;0.019531;0.010742;
439169;-0.024414;0.016602;-0.001953;
439309;-0.027344;0.017578;-0.005859;
439450;-0.026367;0.014648;-0.005859;
439599;-0.024414;0.011719;-0.007812;
439739;-0.024414;0.014648;0.003906;
439879;-0.027344;0.011719;-0.001953;
440019;-0.027344;0.011719;-0.001953;
440159;-0.026367;0.012695;-0.004883;
440309;-0.025391;0.014648;-0.000977;
440449;-0.030273;0.011719;-0.004883;
440589;-0.029297;0.011719;0.000977;
440729;-0.028320;0.013672;0.003906;
440865;-0.029297;0.010742;-0.000977;
440994;-0.031250;0.015625;0.000977;
441144;-0.029297;0.014648;0.009766;
441286;-0.030273;0.015625;0.001953;
441434;-0.032227;0.017578;0.006836;
441589;-0.032227;0.018555;0.015625;
441739;-0.033203;0.016602;0.017578;
441879;-0.033203;0.018555;0.011719;
442019;-0.029297;0.018555;0.020508;
442159;-0.034180;0.022461;0.030273;
442299;-0.033203;0.020508;0.027344;
442439;-0.033203;0.020508;0.011719;
442579;-0.033203;0.019531;0.015625;
442719;-0.034180;0.025391;0.028320;
442859;-0.033203;0.025391;0.016602;
442999;-0.035156;0.024414;0.019531;
443139;-0.036133;0.026367;0.026367;
443279;-0.037109;0.022461;0.020508;
443419;-0.036133;0.025391;0.030273;
443556;-0.037109;0.026367;0.025391;
443684;-0.038086;0.026367;0.021484;
443829;-0.038086;0.025391;0.021484;
443974;-0.038086;0.027344;0.017578;
444125;-0.039062;0.027344;0.016602;
444275;-0.040039;0.028320;0.012695;
444425;-0.040039;0.028320;0.002930;
444569;-0.041992;0.027344;0.000000;
444709;-0.042969;0.030273;0.004883;
444849;-0.042969;0.030273;0.005859;
444990;-0.041992;0.029297;-0.004883;
445139;-0.046875;0.033203;-0.002930;
445289;-0.048828;0.032227;0.005859;
445429;-0.049805;0.035156;0.040039;
445569;-0.054688;0.033203;0.122070;
445709;-0.053711;0.034180;0.208008;
445849;-0.047852;0.036133;0.333008;
445989;-0.039062;0.033203;0.431641;
446129;-0.029297;0.034180;0.572266;
446269;-0.019531;0.036133;0.668945;
446409;-0.010742;0.039062;0.811523;
446544;0.000000;0.036133;0.920898;
446694;0.007812;0.033203;1.054688;
446844;0.008789;0.030273;1.156250;
446994;0.017578;0.023438;1.244141;
447144;0.020508;0.022461;1.307617;
447279;0.026367;0.023438;1.378906;
447429;0.034180;0.022461;1.444336;
447569;0.040039;0.019531;1.485352;
447709;0.048828;0.023438;1.520508;
447859;0.056641;0.022461;1.551758;
447999;0.059570;0.025391;1.585938;
448149;0.062500;0.026367;1.612305;
448289;0.057617;0.026367;1.627930;
448429;0.061523;0.024414;1.664062;
448579;0.063477;0.021484;1.688477;
448719;0.050781;0.014648;1.723633;
448869;0.057617;0.021484;1.730469;
449009;0.058594;0.020508;1.763672;
449149;0.046875;0.030273;1.777344;
449295;0.053711;0.020508;1.792969;
449434;0.052734;0.029297;1.794922;
449574;0.047852;0.035156;1.801758;
449704;0.051758;0.038086;1.796875;
449844;0.049805;0.043945;1.804688;
449984;0.043945;0.051758;1.821289;
450135;0.037109;0.044922;1.800781;
450289;0.043945;0.043945;1.829102;
450429;0.043945;0.037109;1.849609;
450569;0.046875;0.027344;1.842773;
450709;0.045898;0.024414;1.895508;
450849;0.052734;0.009766;1.919922;
450999;0.047852;0.002930;1.946289;
