Time;acc_x;acc_y;acc_z;

398067;-0.081055;0.019531;1.331055;
398285;-0.081055;0.017578;1.317383;
398435;-0.079102;0.028320;1.320312;
398575;-0.081055;0.024414;1.330078;
398715;-0.080078;0.025391;1.328125;
398855;-0.078125;0.024414;1.333984;
398995;-0.078125;0.030273;1.331055;
399135;-0.076172;0.024414;1.339844;
399275;-0.079102;0.025391;1.348633;
399415;-0.079102;0.022461;1.338867;
399555;-0.080078;0.023438;1.320312;
399695;-0.078125;0.022461;1.328125;
399835;-0.083984;0.025391;1.317383;
399975;-0.078125;0.015625;1.312500;
400115;-0.079102;0.017578;1.295898;
400255;-0.081055;0.013672;1.274414;
400395;-0.083008;0.016602;1.281250;
400535;-0.084961;0.022461;1.281250;
400670;-0.083008;0.023438;1.289062;
400820;-0.078125;0.022461;1.290039;
400960;-0.083008;0.027344;1.288086;
401100;-0.080078;0.030273;1.282227;
401240;-0.080078;0.033203;1.283203;
401390;-0.082031;0.031250;1.264648;
401540;-0.083984;0.027344;1.246094;
401685;-0.083984;0.033203;1.236328;
401820;-0.084961;0.032227;1.209961;
401975;-0.085938;0.031250;1.205078;
402115;-0.084961;0.027344;1.180664;
402255;-0.087891;0.030273;1.161133;
402395;-0.088867;0.024414;1.133789;
402535;-0.087891;0.023438;1.116211;
402675;-0.089844;0.021484;1.092773;
402815;-0.089844;0.021484;1.091797;
402955;-0.090820;0.022461;1.080078;
403095;-0.090820;0.021484;1.070312;
403235;-0.090820;0.019531;1.068359;
403375;-0.091797;0.017578;1.049805;
403515;-0.092773;0.025391;1.046875;
403650;-0.093750;0.029297;1.036133;
403800;-0.094727;0.026367;1.017578;
403930;-0.095703;0.029297;1.027344;
404080;-0.093750;0.031250;1.052734;
404211;-0.094727;0.031250;1.066406;
404360;-0.090820;0.032227;1.083008;
404490;-0.090820;0.026367;1.096680;
404645;-0.088867;0.026367;1.127930;
404785;-0.083008;0.026367;1.166016;
404925;-0.083984;0.029297;1.195312;
405075;-0.082031;0.026367;1.215820;
405215;-0.081055;0.022461;1.234375;
405365;-0.077148;0.028320;1.244141;
405505;-0.078125;0.022461;1.251953;
405645;-0.075195;0.020508;1.261719;
405785;-0.076172;0.020508;1.267578;
405925;-0.074219;0.026367;1.285156;
406065;-0.069336;0.023438;1.292969;
406205;-0.066406;0.019531;1.324219;
406345;-0.063477;0.024414;1.342773;
406485;-0.059570;0.024414;1.379883;
406620;-0.057617;0.019531;1.387695;
406760;-0.053711;0.022461;1.413086;
406901;-0.051758;0.026367;1.439453;
407045;-0.046875;0.025391;1.460938;
407190;-0.046875;0.023438;1.465820;
407340;-0.039062;0.027344;1.459961;
407485;-0.038086;0.028320;1.455078;
407625;-0.034180;0.034180;1.428711;
407765;-0.035156;0.029297;1.418945;
407905;-0.028320;0.023438;1.373047;
408055;-0.025391;0.024414;1.335938;
408195;-0.021484;0.021484;1.286133;
408345;-0.019531;0.022461;1.236328;
408485;-0.013672;0.021484;1.198242;
408625;-0.008789;0.025391;1.156250;
408765;-0.004883;0.021484;1.119141;
408905;-0.001953;0.026367;1.085938;
409055;-0.001953;0.026367;1.041992;
409195;-0.005859;0.024414;1.018555;
409335;-0.001953;0.031250;1.009766;
409485;-0.003906;0.032227;0.995117;
409620;-0.006836;0.027344;0.984375;
409771;-0.004883;0.028320;0.982422;
409920;-0.003906;0.029297;0.987305;
410060;-0.004883;0.030273;0.970703;
410210;-0.003906;0.033203;0.978516;
410361;-0.005859;0.035156;0.969727;
410490;-0.010742;0.033203;0.950195;
410645;-0.006836;0.028320;0.945312;
410785;-0.007812;0.028320;0.933594;
410925;-0.006836;0.028320;0.928711;
411075;-0.005859;0.025391;0.925781;
411215;-0.005859;0.025391;0.903320;
411355;-0.010742;0.027344;0.906250;
411495;-0.007812;0.024414;0.897461;
411635;-0.009766;0.027344;0.885742;
411775;-0.010742;0.028320;0.887695;
411915;-0.010742;0.024414;0.884766;
412055;-0.006836;0.027344;0.892578;
412195;-0.006836;0.026367;0.911133;
412335;-0.010742;0.025391;0.918945;
412475;-0.009766;0.027344;0.937500;
412610;-0.006836;0.025391;0.939453;
412760;-0.007812;0.027344;0.950195;
412910;-0.007812;0.029297;0.931641;
413055;-0.010742;0.030273;0.917969;
413201;-0.006836;0.031250;0.915039;
413340;-0.011719;0.032227;0.913086;
413475;-0.013672;0.034180;0.904297;
413610;-0.007812;0.018555;0.923828;
413740;-0.010742;0.034180;0.909180;
413880;-0.010742;0.021484;0.896484;
414030;-0.003906;0.024414;0.895508;
414175;-0.012695;0.016602;0.885742;
414315;-0.005859;0.022461;0.888672;
414455;-0.011719;0.024414;0.892578;
414595;-0.009766;0.029297;0.945312;
414745;-0.004883;0.024414;0.978516;
414885;-0.010742;0.025391;0.972656;
415025;-0.008789;0.021484;1.008789;
415165;-0.005859;0.032227;1.044922;
415305;-0.004883;0.025391;1.069336;
415445;0.000000;0.030273;1.126953;
