(1910) PROCEDURE_TASK; INFO: Procedure task started
(1983) GPIO_WRAPPER; WARN: GPIO wrapper already initialized
(1984) SENSOR_CONTROLLER; WARN: Failed to initialize GPIO wrapper, probably already initialized
(2084) SENSOR_CONTROLLER; INFO: Sensor controller initialized
(2679) CLI; ERROR: Terminal doesn't support escape sequences
(34787) PROCEDURE_TASK; INFO: Procedure task received notification
(34787) PROCEDURE_TASK; INFO: Procedure loaded successfully
(34787) PROCEDURE_TASK; INFO: Setting motors in starting point before starting procedure
(35132) CMD_PROCEDURE; INFO: Sending stop notification to procedure task
(36905) PROCEDURE_TASK; INFO: Motors set in starting point, starting procedure
(36999) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(37000) PROCEDURE_TASK; INFO: Stop notification received, stopping procedure
(37003) MECHANICAL_CONTROLLER; ERROR: Motor 0 is in overheat shutdown state
(37008) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(37008) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(39181) PROCEDURE_TASK; INFO: Procedure task received notification
(39181) PROCEDURE_TASK; INFO: Procedure loaded successfully
(39181) PROCEDURE_TASK; INFO: Setting motors in starting point before starting procedure
(41179) PROCEDURE_TASK; INFO: Motors set in starting point, starting procedure
(41279) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(41279) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(41569) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 5000
(41859) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 10000
(41861) MECHANICAL_CONTROLLER; ERROR: Motor 0 is in overheat shutdown state
(41975) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(41975) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(42150) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 15000
(42527) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 20000
(42809) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 25000
(43099) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 30000
(43099) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 30000
(43391) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 35000
(43679) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 40000
(43969) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 45000
(44259) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 50000
(44339) PROCEDURE_EXEC_HELPER; INFO: Opening valve
(44745) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 55000
(45116) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 60000
(45117) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -100000
(46609) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0 and closing valve
(46610) PROCEDURE_EXEC_HELPER; INFO: Procedure finished, setting motors in starting point
(48709) PROCEDURE_EXEC_HELPER; INFO: Motors set in starting point
(48709) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(48709) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(48999) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 5000
(49289) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 10000
(49579) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 15000
(49869) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 20000
(50256) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 25000
(50575) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 30000
(50577) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 30000
(50859) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 35000
(51149) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 40000
(51439) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 45000
