Time;acc_x;acc_y;acc_z;

2043;-0.036133;0.038086;1.029297;
2193;-0.037109;0.037109;1.028320;
2333;-0.036133;0.036133;1.032227;
2473;-0.036133;0.037109;1.028320;
2613;-0.036133;0.035156;1.026367;
2753;-0.034180;0.036133;1.029297;
2894;-0.036133;0.035156;1.027344;
3034;-0.035156;0.036133;1.030273;
3174;-0.036133;0.036133;1.026367;
3313;-0.036133;0.036133;1.028320;
3453;-0.036133;0.036133;1.027344;
3593;-0.036133;0.036133;1.030273;
3733;-0.036133;0.036133;1.028320;
3874;-0.035156;0.036133;1.029297;
4013;-0.036133;0.036133;1.028320;
4154;-0.036133;0.036133;1.032227;
4294;-0.036133;0.037109;1.029297;
4433;-0.035156;0.037109;1.029297;
4575;-0.037109;0.037109;1.030273;
4721;-0.035156;0.036133;1.031250;
4870;-0.037109;0.036133;1.029297;
5009;-0.036133;0.035156;1.030273;
5159;-0.037109;0.035156;1.029297;
5309;-0.036133;0.036133;1.028320;
5464;-0.036133;0.035156;1.028320;
5604;-0.035156;0.035156;1.027344;
5742;-0.035156;0.037109;1.029297;
5889;-0.037109;0.037109;1.029297;
6029;-0.035156;0.036133;1.029297;
6159;-0.037109;0.036133;1.031250;
6289;-0.035156;0.036133;1.028320;
6419;-0.035156;0.036133;1.028320;
6569;-0.036133;0.036133;1.026367;
6720;-0.036133;0.037109;1.029297;
6859;-0.037109;0.036133;1.029297;
7004;-0.036133;0.036133;1.028320;
7144;-0.036133;0.036133;1.029297;
7284;-0.036133;0.036133;1.028320;
7424;-0.035156;0.036133;1.031250;
7559;-0.037109;0.035156;1.028320;
7704;-0.036133;0.036133;1.031250;
7844;-0.036133;0.035156;1.028320;
7984;-0.036133;0.035156;1.029297;
8124;-0.036133;0.037109;1.030273;
8274;-0.037109;0.037109;1.029297;
8414;-0.037109;0.035156;1.029297;
8554;-0.036133;0.035156;1.028320;
8694;-0.037109;0.036133;1.029297;
8829;-0.036133;0.036133;1.030273;
8959;-0.035156;0.036133;1.030273;
9099;-0.036133;0.036133;1.028320;
9239;-0.037109;0.038086;1.031250;
9379;-0.036133;0.036133;1.028320;
9529;-0.036133;0.037109;1.027344;
9669;-0.036133;0.037109;1.029297;
9819;-0.035156;0.035156;1.028320;
9961;-0.036133;0.035156;1.027344;
10109;-0.034180;0.037109;1.032227;
10261;-0.035156;0.038086;1.029297;
10404;-0.036133;0.037109;1.030273;
10549;-0.036133;0.035156;1.027344;
10704;-0.037109;0.035156;1.029297;
10839;-0.037109;0.036133;1.030273;
10969;-0.036133;0.037109;1.026367;
11114;-0.036133;0.036133;1.028320;
11254;-0.036133;0.037109;1.028320;
11394;-0.035156;0.037109;1.030273;
11529;-0.036133;0.035156;1.028320;
11659;-0.037109;0.037109;1.030273;
11814;-0.035156;0.037109;1.028320;
11954;-0.035156;0.036133;1.027344;
12094;-0.035156;0.036133;1.029297;
12229;-0.036133;0.035156;1.028320;
12370;-0.036133;0.034180;1.029297;
12514;-0.035156;0.037109;1.029297;
12649;-0.036133;0.038086;1.030273;
12789;-0.037109;0.036133;1.030273;
12929;-0.036133;0.038086;1.029297;
13069;-0.035156;0.036133;1.031250;
13199;-0.036133;0.036133;1.030273;
13339;-0.036133;0.035156;1.028320;
13479;-0.037109;0.037109;1.030273;
13611;-0.036133;0.036133;1.029297;
13739;-0.036133;0.037109;1.030273;
13872;-0.035156;0.040039;1.028320;
14000;-0.034180;0.037109;1.029297;
14149;-0.035156;0.038086;1.030273;
14289;-0.035156;0.037109;1.029297;
14444;-0.035156;0.037109;1.030273;
14584;-0.035156;0.037109;1.030273;
14724;-0.036133;0.036133;1.029297;
14864;-0.037109;0.035156;1.026367;
14999;-0.036133;0.036133;1.027344;
15144;-0.036133;0.035156;1.031250;
15279;-0.036133;0.036133;1.029297;
15419;-0.036133;0.037109;1.027344;
15564;-0.036133;0.036133;1.028320;
15704;-0.036133;0.036133;1.028320;
15844;-0.036133;0.037109;1.030273;
15984;-0.037109;0.035156;1.028320;
16119;-0.035156;0.037109;1.030273;
16270;-0.035156;0.037109;1.031250;
16420;-0.037109;0.037109;1.029297;
16561;-0.036133;0.036133;1.028320;
16709;-0.036133;0.036133;1.029297;
16859;-0.035156;0.037109;1.029297;
16999;-0.036133;0.035156;1.029297;
17149;-0.035156;0.037109;1.029297;
17290;-0.036133;0.037109;1.028320;
17419;-0.036133;0.036133;1.028320;
17564;-0.036133;0.038086;1.029297;
17699;-0.035156;0.036133;1.029297;
17849;-0.036133;0.036133;1.030273;
17990;-0.036133;0.037109;1.029297;
18129;-0.036133;0.037109;1.029297;
18274;-0.034180;0.036133;1.028320;
18414;-0.035156;0.036133;1.029297;
18564;-0.035156;0.037109;1.029297;
18699;-0.036133;0.036133;1.029297;
18854;-0.037109;0.037109;1.030273;
18994;-0.036133;0.035156;1.030273;
19134;-0.035156;0.036133;1.029297;
19274;-0.035156;0.036133;1.027344;
19409;-0.036133;0.036133;1.029297;
19549;-0.036133;0.035156;1.029297;
19689;-0.036133;0.037109;1.029297;
19834;-0.037109;0.035156;1.029297;
19974;-0.036133;0.035156;1.028320;
20114;-0.036133;0.037109;1.027344;
20249;-0.034180;0.038086;1.030273;
20399;-0.035156;0.036133;1.030273;
20539;-0.036133;0.036133;1.029297;
20680;-0.035156;0.037109;1.028320;
20830;-0.036133;0.036133;1.030273;
20970;-0.036133;0.037109;1.029297;
21119;-0.035156;0.038086;1.030273;
21250;-0.035156;0.037109;1.029297;
21389;-0.035156;0.037109;1.029297;
21529;-0.036133;0.035156;1.029297;
21659;-0.035156;0.037109;1.030273;
21799;-0.035156;0.036133;1.029297;
21931;-0.035156;0.035156;1.028320;
22059;-0.036133;0.036133;1.028320;
22194;-0.035156;0.036133;1.030273;
22334;-0.036133;0.035156;1.028320;
22474;-0.035156;0.036133;1.029297;
22614;-0.036133;0.036133;1.028320;
22740;-0.036133;0.035156;1.030273;
22869;-0.035156;0.036133;1.027344;
23024;-0.036133;0.035156;1.030273;
23164;-0.037109;0.036133;1.028320;
23299;-0.035156;0.036133;1.028320;
23449;-0.036133;0.036133;1.029297;
23589;-0.035156;0.035156;1.028320;
23740;-0.035156;0.036133;1.028320;
23881;-0.035156;0.037109;1.028320;
24009;-0.036133;0.038086;1.028320;
24149;-0.036133;0.037109;1.029297;
24299;-0.036133;0.037109;1.028320;
24449;-0.036133;0.036133;1.030273;
24579;-0.036133;0.036133;1.029297;
24719;-0.035156;0.037109;1.029297;
24859;-0.035156;0.036133;1.030273;
25009;-0.035156;0.037109;1.029297;
25164;-0.036133;0.036133;1.029297;
25314;-0.036133;0.035156;1.029297;
25454;-0.035156;0.037109;1.030273;
25595;-0.036133;0.037109;1.030273;
25739;-0.036133;0.035156;1.030273;
25884;-0.035156;0.036133;1.028320;
26024;-0.036133;0.036133;1.029297;
26163;-0.035156;0.036133;1.030273;
26304;-0.035156;0.037109;1.031250;
