Time;acc_x;acc_y;acc_z;

2134;-0.037109;0.036133;1.027344;
2283;-0.037109;0.038086;1.030273;
2423;-0.037109;0.037109;1.029297;
2563;-0.037109;0.036133;1.026367;
2704;-0.036133;0.037109;1.027344;
2844;-0.036133;0.037109;1.030273;
2984;-0.039062;0.037109;1.031250;
3124;-0.038086;0.036133;1.028320;
3264;-0.036133;0.037109;1.028320;
3403;-0.036133;0.038086;1.032227;
3544;-0.037109;0.036133;1.029297;
3684;-0.039062;0.035156;1.028320;
3824;-0.037109;0.037109;1.029297;
3964;-0.037109;0.037109;1.029297;
4104;-0.035156;0.037109;1.029297;
4244;-0.037109;0.035156;1.028320;
4384;-0.037109;0.035156;1.030273;
4523;-0.035156;0.036133;1.030273;
4659;-0.035156;0.036133;1.032227;
4800;-0.036133;0.036133;1.028320;
4939;-0.036133;0.038086;1.030273;
5079;-0.036133;0.036133;1.031250;
5219;-0.035156;0.038086;1.030273;
5370;-0.035156;0.038086;1.027344;
5514;-0.037109;0.036133;1.031250;
5650;-0.037109;0.036133;1.029297;
5794;-0.036133;0.036133;1.030273;
5954;-0.036133;0.037109;1.030273;
6094;-0.037109;0.036133;1.029297;
6233;-0.039062;0.036133;1.027344;
6373;-0.035156;0.037109;1.029297;
6514;-0.035156;0.037109;1.030273;
6654;-0.037109;0.037109;1.029297;
6804;-0.038086;0.037109;1.029297;
6944;-0.036133;0.035156;1.030273;
7084;-0.039062;0.036133;1.030273;
7224;-0.036133;0.037109;1.032227;
7364;-0.037109;0.037109;1.028320;
7503;-0.038086;0.036133;1.028320;
7644;-0.035156;0.035156;1.029297;
7794;-0.035156;0.036133;1.028320;
7934;-0.038086;0.037109;1.030273;
8079;-0.037109;0.037109;1.028320;
8209;-0.036133;0.035156;1.027344;
8339;-0.035156;0.036133;1.029297;
8469;-0.039062;0.036133;1.028320;
8609;-0.038086;0.037109;1.030273;
8759;-0.036133;0.037109;1.030273;
8909;-0.035156;0.035156;1.026367;
9063;-0.037109;0.037109;1.027344;
9204;-0.038086;0.036133;1.029297;
9344;-0.035156;0.035156;1.027344;
9484;-0.036133;0.036133;1.026367;
9624;-0.034180;0.035156;1.029297;
9763;-0.036133;0.036133;1.027344;
9904;-0.036133;0.036133;1.028320;
10043;-0.036133;0.035156;1.027344;
10183;-0.036133;0.036133;1.028320;
10324;-0.036133;0.036133;1.027344;
10463;-0.038086;0.036133;1.028320;
10604;-0.038086;0.035156;1.025391;
10744;-0.034180;0.036133;1.032227;
10884;-0.036133;0.035156;1.028320;
11019;-0.036133;0.036133;1.027344;
11159;-0.034180;0.037109;1.032227;
11309;-0.034180;0.037109;1.028320;
11449;-0.036133;0.037109;1.028320;
11599;-0.036133;0.037109;1.027344;
11739;-0.036133;0.037109;1.032227;
11894;-0.035156;0.036133;1.029297;
12034;-0.036133;0.036133;1.030273;
12173;-0.039062;0.035156;1.029297;
12313;-0.037109;0.036133;1.028320;
12454;-0.035156;0.037109;1.031250;
12594;-0.036133;0.039062;1.029297;
12733;-0.035156;0.037109;1.031250;
12873;-0.037109;0.038086;1.029297;
13014;-0.037109;0.037109;1.027344;
13164;-0.036133;0.036133;1.027344;
13303;-0.037109;0.037109;1.028320;
13444;-0.038086;0.037109;1.029297;
13584;-0.036133;0.036133;1.024414;
13723;-0.038086;0.038086;1.030273;
13859;-0.036133;0.037109;1.029297;
13989;-0.034180;0.036133;1.031250;
14131;-0.033203;0.037109;1.031250;
14281;-0.034180;0.036133;1.031250;
14424;-0.037109;0.037109;1.029297;
14549;-0.037109;0.038086;1.028320;
14704;-0.035156;0.037109;1.027344;
14831;-0.036133;0.035156;1.029297;
14979;-0.037109;0.039062;1.029297;
