Time;Load cell reading [N];Temperature [C];Pressure sensor 1 [bar];Pressure sensor 2 [bar];Distance [mm];

1851;-2000.000000;23.500000;0.021250;3.241667;154;

1995;-2000.000000;23.437500;0.021667;3.241667;156;

2135;-2000.000000;23.437500;0.021667;3.241667;157;

2272;-2000.000000;23.437500;0.021667;3.241667;158;

2415;-2000.000000;23.437500;0.021667;3.241667;157;

2552;-2000.000000;23.437500;0.021667;3.241667;155;

2695;-2000.000000;23.437500;0.021667;3.241667;155;

2833;-2000.000000;23.500000;0.021667;3.241667;156;

2975;-2000.000000;23.437500;0.021667;3.241667;158;

3112;-2000.000000;23.437500;0.021667;3.241667;156;

3255;-2000.000000;23.437500;0.021667;3.241667;155;

3392;-2000.000000;23.437500;0.021250;3.241667;152;

3535;-2000.000000;23.437500;0.021667;3.241667;157;

3672;-2000.000000;23.437500;0.021667;3.241667;159;

3815;-2000.000000;23.437500;0.021667;3.241667;156;

3953;-2000.000000;23.437500;0.021667;3.241667;158;

4095;-2000.000000;23.437500;0.021667;3.241667;156;

4232;-2000.000000;23.437500;0.021667;3.241667;157;

4380;-2000.000000;23.437500;0.021667;3.241667;156;

4514;-2000.000000;23.437500;3.241667;3.241667;155;

4655;-2000.000000;23.437500;3.241667;3.241667;156;

4795;-2000.000000;23.437500;3.241667;3.241667;154;

4939;-2000.000000;23.437500;0.021667;3.241667;156;

5088;-2000.000000;23.437500;0.021667;3.241667;154;

5235;-2000.000000;23.437500;0.021667;3.241250;155;

5373;-2000.000000;23.437500;0.021667;3.239584;159;

5515;-2000.000000;23.437500;0.021667;3.240417;157;

5651;-2000.000000;23.437500;0.021667;3.236250;156;

5797;-2000.000000;23.437500;0.021667;3.237917;160;

5942;-2000.000000;23.437500;0.021250;3.236250;156;

6085;-2000.000000;23.437500;0.021250;3.236667;155;

6227;-2000.000000;23.437500;0.021667;3.236250;156;

6372;-2000.000000;23.437500;0.021667;3.236250;157;

6515;-2000.000000;23.437500;0.021667;3.236250;157;

6652;-2000.000000;23.437500;0.021667;3.236250;154;

6795;-2000.000000;23.437500;0.021667;3.236667;156;

6932;-2000.000000;23.437500;0.021667;3.236250;158;

7075;-2000.000000;23.437500;0.021667;3.236250;157;

7213;-2000.000000;23.437500;0.021250;3.240417;157;

7361;-25.333374;23.437500;0.021667;3.240834;156;

7509;-22.666626;23.437500;0.021667;3.240834;156;

7655;-22.666626;23.437500;3.238333;3.236250;158;

7791;-21.333374;23.437500;0.021667;3.236250;157;

7930;-18.666626;23.437500;0.021667;3.237083;159;

8078;-16.000000;23.437500;0.021667;3.236667;157;

8227;-18.666626;23.437500;0.021667;3.236250;157;

8375;-16.000000;23.437500;0.021667;3.236250;158;

8512;-16.000000;23.437500;0.021667;3.236250;156;

8656;-13.333374;23.437500;0.021667;3.236250;158;

8802;-8.000000;23.437500;0.021667;3.236667;158;

8945;-16.000000;23.375000;0.021250;3.236250;156;

9082;-13.333374;23.437500;0.021667;3.236667;159;

9225;-16.000000;23.375000;0.021667;3.236667;156;

9366;-18.666626;23.437500;0.021667;3.236250;158;

9513;-16.000000;23.437500;0.021250;3.236250;157;

9655;-16.000000;23.437500;0.021667;3.236667;157;

9794;-17.333374;23.437500;0.021667;3.236667;155;

9935;-18.666626;23.375000;0.021667;3.236250;157;

10073;-18.666626;23.375000;0.021667;3.236250;156;

10218;-21.333374;23.375000;0.021250;3.236250;156;

10372;-20.000000;23.437500;0.021667;3.236250;157;

10515;-18.666626;23.437500;0.021667;3.236250;157;

10654;-16.000000;23.375000;0.021667;3.236667;154;

10793;-16.000000;23.375000;0.021667;3.236250;158;

10935;-17.333374;23.437500;0.021250;3.236667;156;

11074;-17.333374;23.375000;0.021667;3.236667;156;

11209;-18.666626;23.375000;0.021667;3.236250;157;

11355;-17.333374;23.375000;0.021250;3.236250;156;

11492;-20.000000;23.437500;0.021667;3.236667;157;

11635;-22.666626;23.437500;0.021667;3.236667;154;

11772;-18.666626;23.375000;0.021667;3.236667;159;

11915;-20.000000;23.375000;0.021250;3.236250;155;

12053;-22.666626;23.375000;0.021667;3.236250;158;

12195;-22.666626;23.375000;0.021667;3.236250;157;

12334;-20.000000;23.375000;0.021667;3.236250;156;

12475;-21.333374;23.375000;0.021667;3.236667;157;

12612;-21.333374;23.375000;0.021667;3.236250;156;

12756;-21.333374;23.375000;0.021667;3.236667;155;

12905;-20.000000;23.375000;0.021667;3.236667;155;

13043;-18.666626;23.375000;0.021250;3.236250;156;

13185;-18.666626;23.375000;0.021667;3.236250;155;

13325;-20.000000;23.375000;0.021667;3.236250;158;

13452;-17.333374;23.375000;0.021667;3.236667;156;

13597;-17.333374;23.375000;0.021667;3.236250;157;

13748;-5.333374;23.375000;0.021667;3.236250;154;

13893;-4.000000;23.375000;3.236667;3.236250;157;

14044;-17.333374;23.375000;0.021667;3.236250;157;

14185;-16.000000;23.375000;0.021667;3.236667;156;

14322;-4.000000;23.375000;0.021667;3.235833;156;

14466;-10.666626;23.375000;0.021667;3.236250;157;

14615;-8.000000;23.375000;0.021250;3.235833;158;

14752;-8.000000;23.375000;0.021667;3.235417;155;

14896;-16.000000;23.375000;0.021667;3.231667;155;

15042;-22.666626;23.375000;0.021667;3.234167;158;

15185;-34.666626;23.375000;0.021667;3.231250;155;

15323;-40.000000;23.375000;0.021667;3.231250;158;

15465;-56.000000;23.375000;0.021667;3.231250;156;

15604;-70.666626;23.375000;0.021250;3.231250;156;

15745;-77.333374;23.375000;0.021667;3.231250;158;

15886;-96.000000;23.375000;0.021667;3.231250;158;

16022;-104.000000;23.375000;0.021667;3.231250;157;

16165;-118.666626;23.375000;0.021667;3.230833;155;

16308;-133.333374;23.375000;0.021250;3.231250;155;

16445;-138.666626;23.375000;0.021667;3.231250;158;

16569;-144.000000;23.375000;0.021667;3.231250;158;

16707;-152.000000;23.375000;0.021667;3.231250;156;

16861;-153.333374;23.375000;0.021667;3.231250;156;

17008;-161.333374;23.375000;0.021250;3.230833;157;

17154;-172.000000;23.375000;3.231250;3.231250;156;

17285;-170.666626;23.312500;0.021250;3.231250;155;

17422;-168.000000;23.312500;0.021250;3.231250;157;

17567;-170.666626;23.312500;0.021667;3.231250;154;

17715;-174.666626;23.375000;0.021667;3.231250;156;

17852;-170.666626;23.312500;0.021667;3.231250;157;

17995;-172.000000;23.375000;0.021667;3.231250;156;

18132;-164.000000;23.312500;0.021667;3.231250;154;

18277;-164.000000;23.375000;0.021667;3.231250;155;

18422;-164.000000;23.312500;0.021667;3.231250;156;

18566;-164.000000;23.312500;0.021667;3.231250;154;

18702;-158.666626;23.312500;0.021667;3.231250;159;

18845;-161.333374;23.375000;0.021667;3.231250;158;

18982;-158.666626;23.312500;0.021667;3.231250;156;

19127;-161.333374;23.312500;0.021250;3.231250;155;

19279;-158.666626;23.312500;0.021250;3.231250;158;

19412;-161.333374;23.312500;0.021667;3.231250;155;

19555;-169.333374;23.312500;3.231250;3.230833;158;

19682;-164.000000;23.312500;0.021667;3.231250;157;

19828;-161.333374;23.312500;0.021667;3.231250;156;

19975;-164.000000;23.312500;0.021667;3.231250;159;

20118;-164.000000;23.312500;0.021667;3.230833;158;

20271;-158.666626;23.312500;0.021667;3.230833;155;

20419;-161.333374;23.312500;0.021667;3.230833;157;

20570;-156.000000;23.312500;0.021667;3.231250;156;

20715;-157.333374;23.312500;0.021667;3.230833;158;

20856;-158.666626;23.312500;0.021667;3.231250;156;

21002;-156.000000;23.312500;0.021667;3.230833;157;

21145;-153.333374;23.312500;0.021250;3.230000;156;

21283;-153.333374;23.312500;0.021667;3.231250;158;

21425;-153.333374;23.312500;0.021250;3.231250;156;

21562;-150.666626;23.312500;0.021667;3.231250;155;

21705;-152.000000;23.312500;0.021667;3.229167;158;

21842;-152.000000;23.312500;0.021667;3.230000;156;

21986;-145.333374;23.312500;0.021250;3.230417;156;

22135;-150.666626;23.312500;0.021667;3.230833;159;

22272;-144.000000;23.312500;0.021667;3.227500;153;

22416;-150.666626;23.312500;0.021250;3.230000;155;

22565;-152.000000;23.312500;0.021667;3.227500;158;

22712;-146.666626;23.312500;0.021667;3.226667;157;

22866;-154.666626;23.312500;0.021667;3.226250;156;

23004;-152.000000;23.312500;0.021667;3.225834;154;

23153;-153.333374;23.312500;0.021667;3.225834;158;

23299;-153.333374;23.312500;0.021250;3.225834;158;

23445;-154.666626;23.312500;0.021667;3.225834;158;

23583;-152.000000;23.250000;0.021667;3.225834;156;

23725;-145.333374;23.312500;0.021667;3.225834;156;

23862;-152.000000;23.312500;0.021250;3.225834;156;

24006;-153.333374;23.312500;0.021667;3.225834;158;

24142;-153.333374;23.250000;0.021667;3.225834;156;

24285;-154.666626;23.312500;0.021667;3.225834;157;

24423;-153.333374;23.250000;0.021667;3.225834;157;

24565;-152.000000;23.250000;0.021667;3.225834;156;

24702;-152.000000;23.312500;0.021667;3.225417;158;

24845;-152.000000;23.250000;0.021667;3.225417;154;

24982;-153.333374;23.312500;0.021667;3.225834;157;

25125;-153.333374;23.312500;0.021667;3.225834;157;

25263;-154.666626;23.250000;0.021250;3.225834;160;

25409;-153.333374;23.312500;0.021250;3.225834;158;

25563;-146.666626;23.250000;0.021667;3.225834;158;

25706;-157.333374;23.250000;3.225834;3.225417;157;

25853;-153.333374;23.250000;3.225834;3.225834;157;

26003;-152.000000;23.250000;0.021250;3.225834;157;

26132;-153.333374;23.250000;0.021667;3.225834;158;

26275;-153.333374;23.250000;0.021250;3.225834;156;

26413;-152.000000;23.250000;0.021667;3.225417;158;

26557;-152.000000;23.250000;0.021667;3.225834;157;

