Time;acc_x;acc_y;acc_z;

162797;-0.083984;0.018555;1.142578;
163014;-0.077148;0.023438;1.179688;
163164;-0.078125;0.023438;1.194336;
163304;-0.077148;0.020508;1.202148;
163444;-0.078125;0.019531;1.207031;
163584;-0.077148;0.024414;1.205078;
163724;-0.080078;0.024414;1.196289;
163864;-0.080078;0.024414;1.190430;
164004;-0.077148;0.021484;1.189453;
164144;-0.080078;0.025391;1.174805;
164284;-0.081055;0.027344;1.171875;
164424;-0.080078;0.025391;1.169922;
164564;-0.080078;0.027344;1.153320;
164704;-0.080078;0.025391;1.154297;
164844;-0.081055;0.024414;1.152344;
164984;-0.082031;0.021484;1.152344;
165124;-0.081055;0.021484;1.139648;
165264;-0.084961;0.017578;1.140625;
165400;-0.083008;0.019531;1.137695;
165550;-0.081055;0.016602;1.140625;
165690;-0.083008;0.016602;1.136719;
165840;-0.083984;0.011719;1.136719;
165990;-0.078125;0.016602;1.144531;
166130;-0.080078;0.012695;1.134766;
166274;-0.083008;0.013672;1.134766;
166424;-0.080078;0.016602;1.135742;
166560;-0.082031;0.016602;1.132812;
166714;-0.082031;0.018555;1.136719;
166864;-0.077148;0.018555;1.146484;
167004;-0.083008;0.019531;1.133789;
167144;-0.082031;0.017578;1.131836;
167284;-0.078125;0.021484;1.142578;
167424;-0.081055;0.020508;1.140625;
167574;-0.079102;0.017578;1.140625;
167714;-0.080078;0.019531;1.153320;
167854;-0.080078;0.021484;1.144531;
167994;-0.079102;0.018555;1.147461;
168134;-0.080078;0.019531;1.159180;
168269;-0.080078;0.018555;1.155273;
168421;-0.079102;0.019531;1.152344;
168573;-0.077148;0.019531;1.153320;
168700;-0.081055;0.016602;1.135742;
168840;-0.080078;0.021484;1.122070;
168980;-0.081055;0.018555;1.118164;
169130;-0.083008;0.018555;1.094727;
169284;-0.082031;0.017578;1.090820;
169424;-0.082031;0.016602;1.081055;
169564;-0.083984;0.020508;1.068359;
169704;-0.084961;0.014648;1.062500;
169844;-0.083008;0.021484;1.070312;
169984;-0.083984;0.019531;1.065430;
170134;-0.085938;0.021484;1.059570;
170274;-0.081055;0.023438;1.059570;
170414;-0.083008;0.021484;1.060547;
170554;-0.083984;0.019531;1.050781;
170694;-0.084961;0.018555;1.042969;
170834;-0.085938;0.025391;1.041016;
170974;-0.085938;0.018555;1.037109;
171124;-0.086914;0.021484;1.036133;
171250;-0.083984;0.025391;1.032227;
171400;-0.083984;0.022461;1.035156;
171550;-0.088867;0.020508;1.036133;
171700;-0.085938;0.018555;1.048828;
