Time;Load cell reading [N];Temperature [C];Pressure sensor 1 [bar];Pressure sensor 2 [bar];Distance [mm];

270317;-50.666626;22.875000;0.021667;3.722083;230;

270467;-48.000000;22.875000;0.021667;3.722083;236;

270615;-50.666626;22.812500;0.021250;3.722500;233;

270755;-53.333374;22.875000;0.021250;3.722500;232;

270892;-50.666626;22.875000;0.021667;3.722083;232;

271035;-58.666626;22.875000;0.021667;3.722083;231;

271172;-70.666626;22.875000;0.021667;3.722500;229;

271315;-70.666626;22.875000;0.021667;3.720417;233;

271452;-61.333374;22.875000;0.021667;3.720834;231;

271595;-70.666626;22.812500;0.021667;3.720000;228;

271732;-68.000000;22.875000;0.021667;3.717084;227;

271875;-70.666626;22.875000;0.021667;3.718333;229;

272012;-70.666626;22.812500;0.021667;3.717917;232;

272155;-70.666626;22.812500;0.021250;3.717084;232;

272292;-68.000000;22.812500;0.021667;3.717084;232;

272435;-60.000000;22.812500;0.021667;3.716666;229;

272575;-58.666626;22.875000;0.021667;3.717084;231;

272712;-53.333374;22.812500;0.021250;3.716666;232;

272854;-50.666626;22.812500;3.717084;3.717084;231;

272995;-48.000000;22.812500;0.021667;3.717084;231;

273146;-37.333374;22.812500;0.021667;3.717084;229;

273299;-30.666626;22.812500;0.021667;3.717084;235;

273438;-32.000000;22.812500;0.021667;3.717084;233;

273582;-30.666626;22.812500;0.021667;3.717084;230;

273722;-32.000000;22.812500;0.021667;3.717084;232;

273868;-34.666626;22.812500;0.021667;3.717084;233;

274018;-30.666626;22.812500;0.021667;3.717084;234;

274159;-30.666626;22.812500;0.021667;3.716666;230;

274305;-34.666626;22.812500;0.021667;3.717084;230;

274445;-40.000000;22.812500;0.021667;3.717084;225;

274582;-36.000000;22.812500;0.021667;3.716666;233;

274727;-50.666626;22.812500;0.021667;3.717084;231;

274872;-57.333374;22.812500;0.021667;3.717084;233;

275015;-56.000000;22.812500;0.021667;3.716666;231;

275152;-62.666626;22.812500;0.021667;3.717084;229;

275295;-64.000000;22.812500;0.021667;3.716666;231;

275434;-68.000000;22.812500;0.021667;3.717084;228;

275575;-73.333374;22.812500;0.021667;3.717084;231;

275717;-73.333374;22.812500;0.021667;3.717084;232;

275862;-73.333374;22.812500;0.021667;3.716666;230;

276005;-76.000000;22.812500;0.021667;3.716666;230;

276145;-73.333374;22.812500;3.717084;3.717084;228;

276278;-76.000000;22.812500;0.021250;3.717084;232;

276419;-76.000000;22.812500;0.021667;3.717084;233;

276558;-76.000000;22.812500;0.021667;3.717084;231;

276701;-70.666626;22.812500;0.021667;3.717084;230;

276841;-70.666626;22.812500;0.021667;3.716666;232;

276985;-70.666626;22.812500;0.021667;3.717084;232;

277121;-64.000000;22.812500;0.021667;3.717084;232;

277262;-66.666626;22.812500;0.021667;3.717084;231;

277405;-60.000000;22.812500;0.021667;3.717084;231;

277547;-62.666626;22.812500;0.021667;3.716666;231;

277692;-64.000000;22.812500;0.021667;3.716250;231;

277835;-58.666626;22.812500;0.021667;3.717084;232;

277972;-58.666626;22.812500;0.021667;3.717084;232;

278115;-60.000000;22.812500;0.021667;3.717084;232;

278252;-58.666626;22.812500;0.021667;3.716250;232;

278395;-57.333374;22.812500;0.021667;3.712084;233;

278532;-58.666626;22.812500;0.021667;3.712917;231;

278677;-57.333374;22.812500;0.021667;3.711667;231;

278825;-56.000000;22.812500;0.021667;3.711667;234;

