Time;acc_x;acc_y;acc_z;

863946;0.006836;0.021484;1.043945;
864128;1.600380;0.000000;0.000000;
864218;0.004883;0.020508;1.043945;
864328;1.600380;0.000000;0.000000;
864418;1.600380;0.000000;0.000000;
864508;1.600380;0.000000;0.000000;
864598;0.004883;0.025391;1.043945;
864718;1.600380;0.000000;0.000000;
864808;1.600380;0.000000;0.000000;
864898;1.600380;0.000000;0.000000;
864988;0.004883;0.019531;1.045898;
865108;1.600380;0.000000;0.000000;
865198;1.600380;0.000000;0.000000;
865288;1.600380;0.000000;0.000000;
865378;0.005859;0.018555;1.038086;
865498;1.600380;0.000000;0.000000;
865588;1.600380;0.000000;0.000000;
865678;1.600380;0.000000;0.000000;
865784;0.001953;0.020508;1.011719;
865945;1.600380;0.000000;0.000000;
866033;1.600380;0.000000;0.000000;
866151;1.600380;0.000000;0.000000;
866272;0.001953;0.022461;1.012695;
866438;1.600380;0.000000;0.000000;
866528;1.600380;0.000000;0.000000;
866618;1.600380;0.000000;0.000000;
866708;0.000000;0.016602;0.990234;
866828;0.005859;0.020508;1.000000;
866928;0.000977;0.017578;0.995117;
867028;0.004883;0.016602;0.987305;
867128;0.001953;0.020508;0.986328;
867228;0.002930;0.018555;0.980469;
867328;0.000000;0.016602;0.992188;
867428;0.001953;0.017578;0.987305;
867528;0.002930;0.018555;0.998047;
867628;-0.001953;0.022461;0.996094;
867724;-0.000977;0.020508;0.997070;
867834;1.600380;0.000000;0.000000;
867934;0.001953;0.019531;1.002930;
868084;0.002930;0.018555;1.001953;
868194;0.001953;0.019531;1.006836;
868304;0.002930;0.019531;1.000977;
868425;0.002930;0.024414;1.014648;
868544;1.600380;0.000000;0.000000;
868638;0.000000;0.017578;1.005859;
868748;0.001953;0.015625;1.016602;
868848;0.001953;0.015625;1.008789;
868948;0.001953;0.021484;1.021484;
869048;1.600380;0.000000;0.000000;
869138;0.002930;0.022461;1.020508;
869248;0.000977;0.020508;1.015625;
869348;1.600380;0.000000;0.000000;
869438;0.002930;0.019531;1.024414;
869548;0.000977;0.023438;1.017578;
869658;0.003906;0.024414;1.019531;
869758;0.000977;0.023438;1.015625;
869858;0.003906;0.023438;1.028320;
869953;0.000977;0.024414;1.018555;
870083;1.600380;0.000000;0.000000;
870183;0.000000;0.019531;1.018555;
870324;0.001953;0.025391;1.027344;
870454;0.002930;0.020508;1.033203;
870558;1.600380;0.000000;0.000000;
870648;0.002930;0.017578;1.039062;
870768;-0.000977;0.019531;1.031250;
870868;1.600380;0.000000;0.000000;
870958;0.000000;0.022461;1.036133;
871068;0.004883;0.019531;1.045898;
871168;0.000977;0.022461;1.046875;
871278;0.005859;0.019531;1.055664;
871378;0.004883;0.018555;1.060547;
871478;0.007812;0.019531;1.071289;
871578;0.003906;0.016602;1.064453;
871678;0.004883;0.018555;1.073242;
871798;0.004883;0.014648;1.065430;
871894;0.005859;0.022461;1.071289;
872028;0.002930;0.018555;1.056641;
872154;1.600380;0.000000;0.000000;
872254;0.002930;0.015625;1.041016;
872395;0.006836;0.013672;1.041992;
872508;0.006836;0.015625;1.028320;
872608;0.009766;0.016602;1.031250;
872708;0.004883;0.012695;1.017578;
872808;0.007812;0.011719;1.017578;
872908;0.008789;0.014648;1.019531;
873018;0.009766;0.013672;1.002930;
873118;0.010742;0.014648;1.018555;
873218;0.011719;0.017578;0.999023;
873318;0.013672;0.015625;1.007812;
873418;0.016602;0.024414;1.023438;
873514;0.017578;0.019531;1.026367;
873628;0.019531;0.016602;1.038086;
873728;1.600380;0.000000;0.000000;
873814;0.022461;0.022461;1.048828;
873934;1.600380;0.000000;0.000000;
874028;0.027344;0.018555;1.073242;
874135;0.032227;0.016602;1.088867;
874244;0.035156;0.021484;1.093750;
874374;1.600380;0.000000;0.000000;
874479;0.041992;0.021484;1.117188;
874608;0.045898;0.018555;1.122070;
874708;0.048828;0.015625;1.130859;
874808;0.049805;0.015625;1.133789;
874908;0.050781;0.013672;1.125977;
875008;0.052734;0.019531;1.114258;
875118;0.057617;0.022461;1.099609;
875218;1.600380;0.000000;0.000000;
875308;0.054688;0.018555;1.077148;
875408;0.059570;0.012695;1.057617;
875508;0.056641;0.019531;1.051758;
875610;0.058594;0.015625;1.032227;
875728;1.600380;0.000000;0.000000;
875818;0.062500;0.019531;1.016602;
875925;1.600380;0.000000;0.000000;
876044;0.067383;0.017578;0.989258;
876184;1.600380;0.000000;0.000000;
876294;0.076172;0.018555;0.983398;
876448;0.084961;0.018555;0.967773;
876558;0.087891;0.021484;0.951172;
876658;0.093750;0.023438;0.955078;
876758;0.096680;0.016602;0.949219;
876855;0.096680;0.023438;0.954102;
876958;0.097656;0.027344;0.950195;
877058;0.096680;0.020508;0.934570;
877158;1.600380;0.000000;0.000000;
877248;0.097656;0.014648;0.935547;
877358;0.096680;0.023438;0.936523;
877468;0.094727;0.028320;0.940430;
877568;0.098633;0.018555;0.945312;
877668;0.094727;0.025391;0.972656;
877768;0.098633;0.017578;0.973633;
877870;0.098633;0.018555;0.980469;
877994;0.098633;0.027344;1.005859;
878113;0.102539;0.021484;1.028320;
878234;0.098633;0.024414;1.028320;
878354;1.600380;0.000000;0.000000;
878458;1.600380;0.000000;0.000000;
878548;0.100586;0.023438;1.041016;
878658;0.098633;0.013672;1.033203;
878758;0.099609;0.019531;1.032227;
878858;0.096680;0.017578;1.021484;
878955;0.099609;0.015625;1.010742;
879058;0.095703;0.016602;1.014648;
879158;0.099609;0.020508;1.005859;
879258;0.097656;0.016602;0.992188;
879358;0.100586;0.014648;1.001953;
879458;0.095703;0.016602;0.991211;
879558;0.098633;0.015625;0.998047;
879658;0.096680;0.014648;0.985352;
879760;0.097656;0.022461;0.987305;
879874;0.094727;0.019531;0.982422;
880004;0.094727;0.018555;0.980469;
880108;1.600380;0.000000;0.000000;
880194;0.092773;0.019531;0.987305;
880315;0.096680;0.017578;0.998047;
880434;0.095703;0.023438;0.994141;
880554;0.094727;0.016602;1.010742;
880678;0.094727;0.017578;1.023438;
880773;0.093750;0.023438;1.029297;
880878;0.098633;0.020508;1.025391;
880978;0.096680;0.015625;1.038086;
881078;0.094727;0.013672;1.039062;
881178;0.094727;0.014648;1.043945;
881280;0.094727;0.015625;1.056641;
881388;0.092773;0.011719;1.056641;
881488;0.094727;0.018555;1.062500;
881588;0.094727;0.015625;1.052734;
881688;0.094727;0.011719;1.058594;
881788;0.092773;0.022461;1.065430;
881898;0.093750;0.011719;1.049805;
881995;0.096680;0.018555;1.077148;
882114;0.091797;0.013672;1.048828;
882234;0.090820;0.017578;1.051758;
882354;0.094727;0.026367;1.052734;
882476;0.094727;0.019531;1.050781;
882598;1.600380;0.000000;0.000000;
882688;1.600380;0.000000;0.000000;
882778;0.093750;0.017578;1.028320;
882888;0.090820;0.013672;1.028320;
882988;0.092773;0.017578;1.039062;
883088;0.090820;0.014648;1.036133;
883188;0.088867;0.016602;1.032227;
883288;0.093750;0.020508;1.037109;
883388;0.094727;0.015625;1.031250;
883488;0.089844;0.010742;1.030273;
883608;0.086914;0.016602;1.024414;
883708;0.092773;0.017578;1.038086;
883808;0.090820;0.011719;1.020508;
883904;0.089844;0.018555;1.020508;
884004;0.091797;0.015625;1.011719;
884124;0.089844;0.014648;0.999023;
884244;0.090820;0.010742;0.999023;
884365;0.090820;0.013672;0.991211;
884488;1.600380;0.000000;0.000000;
884578;0.087891;0.014648;0.986328;
884688;0.085938;0.018555;0.980469;
884788;0.089844;0.021484;0.981445;
884888;0.086914;0.022461;0.957031;
884984;0.081055;0.018555;0.955078;
885083;0.089844;0.018555;0.966797;
885178;0.084961;0.022461;0.957031;
885278;0.084961;0.023438;0.978516;
885378;0.084961;0.021484;0.966797;
885478;0.088867;0.017578;0.979492;
885578;0.085938;0.022461;0.980469;
885688;0.086914;0.025391;0.980469;
885788;0.082031;0.018555;0.972656;
885894;0.083008;0.021484;0.981445;
886014;0.088867;0.024414;0.981445;
886134;0.085938;0.025391;0.989258;
886245;0.085938;0.021484;0.992188;
886354;0.086914;0.019531;0.993164;
886464;0.085938;0.017578;0.984375;
886568;0.086914;0.015625;0.970703;
886668;0.087891;0.017578;0.970703;
886764;1.600380;0.000000;0.000000;
886858;0.084961;0.015625;0.991211;
886968;0.085938;0.023438;1.013672;
887068;0.084961;0.012695;1.005859;
887168;0.088867;0.015625;1.023438;
887268;0.088867;0.016602;1.024414;
887378;0.088867;0.015625;1.048828;
887478;0.085938;0.013672;1.055664;
887578;0.089844;0.012695;1.060547;
887678;0.088867;0.017578;1.083008;
887778;0.086914;0.015625;1.083984;
887884;0.088867;0.014648;1.087891;
887994;0.087891;0.012695;1.078125;
888103;0.090820;0.014648;1.086914;
888224;0.089844;0.022461;1.081055;
888344;0.086914;0.014648;1.066406;
888468;1.600380;0.000000;0.000000;
888558;1.600380;0.000000;0.000000;
888648;0.084961;0.015625;1.059570;
888768;0.083984;0.017578;1.049805;
888868;0.086914;0.019531;1.059570;
888965;0.083008;0.020508;1.045898;
889068;0.084961;0.016602;1.046875;
889168;0.084961;0.020508;1.042969;
