Time;Load cell reading [N];Temperature [C];Pressure sensor 1 [bar];Pressure sensor 2 [bar];Distance [mm];

307331;138.666748;22.250000;0.021667;3.518333;93;

307476;142.666748;22.312500;0.021250;3.518333;94;

307618;138.666748;22.312500;0.021667;3.518333;93;

307760;142.666748;22.312500;0.021667;3.517917;94;

307898;142.666748;22.312500;0.021667;3.518333;96;

308041;142.666748;22.312500;0.021667;3.517917;93;

308178;138.666748;22.312500;0.021667;3.518333;95;

308320;138.666748;22.312500;0.021667;3.518333;94;

308460;142.666748;22.312500;0.021667;3.518333;95;

308598;146.666748;22.312500;0.021667;3.518333;92;

308740;145.333252;22.312500;0.021667;3.518333;93;

308878;140.000000;22.312500;0.021667;3.518750;92;

309020;138.666748;22.312500;0.021667;3.520834;92;

309158;142.666748;22.312500;0.021250;3.522917;97;

309300;138.666748;22.312500;0.021667;3.523334;92;

309438;140.000000;22.312500;0.021667;3.523750;92;

309580;140.000000;22.312500;0.021667;3.523334;92;

309718;142.666748;22.312500;0.021250;3.523334;96;

309866;140.000000;22.312500;0.021667;3.523334;93;

310009;142.666748;22.312500;0.021667;3.523334;92;

310169;146.666748;22.312500;0.021667;3.523334;94;

310314;138.666748;22.312500;0.021667;3.523334;94;

310468;142.666748;22.312500;0.021667;3.523750;93;

310611;140.000000;22.312500;0.021667;3.523334;94;

310758;136.000000;22.312500;0.021667;3.523750;94;

310900;140.000000;22.312500;0.021667;3.523334;95;

311038;142.666748;22.312500;3.523334;3.526667;94;

311172;142.666748;22.312500;0.021250;3.525000;94;

311318;142.666748;22.312500;0.021667;3.528750;92;

311460;140.000000;22.312500;0.021667;3.528750;95;

311601;142.666748;22.312500;0.021667;3.528750;91;

311748;136.000000;22.312500;0.021667;3.528750;94;

311890;146.666748;22.312500;0.021667;3.528750;93;

312028;137.333252;22.312500;0.021667;3.528750;94;

312178;138.666748;22.312500;0.021667;3.528750;92;

312320;138.666748;22.312500;0.021667;3.528750;93;

312459;136.000000;22.312500;0.021250;3.528750;91;

312606;136.000000;22.312500;0.021667;3.528750;93;

312752;136.000000;22.312500;0.021667;3.528750;95;

312907;136.000000;22.312500;0.021667;3.528750;94;

313054;142.666748;22.312500;0.021667;3.528750;92;

313201;140.000000;22.312500;0.021667;3.529167;92;

313338;138.666748;22.312500;0.021250;3.529167;94;

313480;138.666748;22.312500;0.021667;3.529167;93;

313618;142.666748;22.312500;0.021667;3.528750;94;

313760;142.666748;22.312500;0.021667;3.528750;93;

313898;138.666748;22.312500;0.021250;3.528750;93;

314041;137.333252;22.312500;0.021667;3.528750;93;

314178;136.000000;22.312500;0.021667;3.528750;93;

314310;138.666748;22.312500;0.021250;3.528750;92;

314448;142.666748;22.312500;0.021667;3.528750;92;

314590;142.666748;22.312500;0.021667;3.528750;93;

314729;140.000000;22.312500;0.021667;3.528750;94;

314870;138.666748;22.312500;0.021667;3.528750;94;

315009;142.666748;22.312500;0.021667;3.528750;90;

315157;142.666748;22.375000;0.021250;3.528750;93;

315286;138.666748;22.375000;0.021667;3.528750;94;

315434;142.666748;22.375000;0.021667;3.528750;95;

315587;142.666748;22.375000;0.021667;3.528750;94;

315731;146.666748;22.375000;3.528750;3.528750;92;

315878;148.000000;22.312500;0.021667;3.528750;94;

316020;150.666748;22.375000;0.021667;3.529167;95;

316158;150.666748;22.312500;0.021667;3.529167;91;

316300;150.666748;22.375000;0.021250;3.528750;92;

316438;150.666748;22.375000;0.021667;3.528750;91;

316582;146.666748;22.375000;0.021667;3.528750;94;

316730;142.666748;22.375000;0.021667;3.529167;94;

316869;142.666748;22.312500;0.021667;3.528750;93;

317010;138.666748;22.375000;0.021667;3.528750;95;

317149;132.000000;22.375000;0.021667;3.529584;92;

317290;133.333252;22.312500;0.021667;3.528750;94;

317428;130.666748;22.375000;0.021667;3.529167;90;

317572;121.333252;22.375000;0.021667;3.528750;93;

317718;113.333252;22.375000;0.021667;3.528750;93;

317860;102.666748;22.375000;0.021667;0.021667;92;

318001;97.333252;22.375000;0.021667;3.530417;94;

318145;88.000000;22.375000;0.021667;3.532084;92;

318295;68.000000;22.375000;0.021667;3.534167;91;

318429;65.333252;22.375000;0.021667;3.531250;92;

318584;44.000000;22.375000;0.021667;3.533334;94;

318730;41.333374;22.375000;0.021667;3.534167;93;

318868;18.666626;22.375000;0.021667;3.530833;96;

319010;10.666626;22.375000;0.021667;3.532917;94;

319149;-2.666626;22.375000;0.021667;3.534167;93;

319291;-16.000000;22.375000;0.021250;3.534167;94;

319430;-22.666626;22.375000;0.021667;3.534167;95;

319570;-34.666626;22.375000;0.021667;3.534167;95;

319710;-41.333374;22.375000;0.021667;3.534584;96;

319849;-57.333374;22.375000;0.021667;3.534167;94;

319991;-61.333374;22.375000;0.021667;3.534167;94;

320128;-73.333374;22.375000;0.021667;3.534167;93;

320271;-78.666626;22.375000;0.021667;3.534167;94;

320418;-89.333374;22.375000;0.021667;3.534584;93;

320562;-97.333374;22.375000;0.021250;3.534584;95;

320698;-98.666626;22.375000;0.021250;3.534167;96;

320841;-108.000000;22.375000;3.534167;3.534584;95;

320980;-116.000000;22.375000;0.021667;3.535833;94;

321135;-118.666626;22.375000;0.021667;3.535000;94;

321284;-118.666626;22.375000;0.021667;3.539167;94;

321438;-129.333374;22.375000;0.021667;3.539584;94;

321568;-128.000000;22.375000;0.021667;3.539584;92;

321710;-136.000000;22.375000;0.021667;3.539584;96;

321848;-136.000000;22.375000;0.021667;3.539584;93;

321991;-137.333374;22.375000;0.021667;3.539584;93;

322128;-142.666626;22.375000;0.021667;3.539584;97;

322270;-142.666626;22.375000;0.021667;3.539584;94;
