(306976) PROCEDURE_TASK; INFO: Procedure task started
(365624) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(366614) MACUS; INFO: Sync received: 0, expected: 1
(366614) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(367661) MACUS; INFO: Sync received: 0, expected: 1
(367662) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(368654) MACUS; INFO: Sync received: 0, expected: 1
(368654) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(369741) MACUS; INFO: Sync received: 0, expected: 1
(369741) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(370734) MACUS; INFO: Sync received: 0, expected: 1
(370734) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(371796) MACUS; INFO: Sync received: 0, expected: 1
(371796) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(372794) MACUS; INFO: Sync received: 0, expected: 1
(372794) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(373875) MACUS; INFO: Sync received: 0, expected: 1
(373876) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(374874) MACUS; INFO: Sync received: 0, expected: 1
(374874) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(375874) MACUS; INFO: Sync received: 0, expected: 1
(375874) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(376875) MACUS; INFO: Sync received: 0, expected: 1
(376882) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(377874) MACUS; INFO: Sync received: 0, expected: 1
(377874) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(378874) MACUS; INFO: Sync received: 0, expected: 1
(378874) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(379874) MACUS; INFO: Sync received: 0, expected: 1
(379875) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(380888) MACUS; INFO: Sync received: 0, expected: 1
(380889) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(381975) MACUS; INFO: Sync received: 0, expected: 1
(381975) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(383080) MACUS; INFO: Sync received: 0, expected: 1
(383080) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(384074) MACUS; INFO: Sync received: 0, expected: 1
(384075) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(385190) MACUS; INFO: Sync received: 0, expected: 1
(385190) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(386184) MACUS; INFO: Sync received: 0, expected: 1
(386184) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(387184) MACUS; INFO: Sync received: 0, expected: 1
(387184) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(387848) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(387848) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(388191) MACUS; INFO: Sync received: 0, expected: 1
(388191) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(388243) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(388243) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(388304) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(388304) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(388364) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(388364) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(388423) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(388423) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(388596) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(388596) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(388653) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(388653) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(388713) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(388713) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(388773) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(388773) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(388833) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(388833) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(389287) MACUS; INFO: Sync received: 0, expected: 1
(389288) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(389288) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(389287) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(389343) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(389343) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(389403) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(389403) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(389568) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(389568) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(389623) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(389623) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(389685) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(389685) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(389744) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(389745) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(389803) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(389803) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(389864) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(389864) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(389923) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(389923) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(389983) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(389983) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(390044) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(390044) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(390211) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(390211) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(390387) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(390387) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(390388) MACUS; INFO: Sync received: 0, expected: 1
(390388) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(390558) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(390558) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(390614) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(390614) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(390674) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(390674) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(390849) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(390849) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(390904) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(390904) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(391078) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(391078) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(391134) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(391134) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(391309) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(391309) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(391365) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(391366) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(391384) MACUS; INFO: Sync received: 0, expected: 1
(391384) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(391424) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(391424) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(391484) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(391484) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(391543) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(391543) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(391604) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(391604) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(391773) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(391773) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(391834) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(391834) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(391894) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(391894) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(391954) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(391954) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(392016) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(392016) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(392183) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(392183) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(392243) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(392243) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(392304) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(392304) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(392471) MACUS; INFO: Sync received: 0, expected: 1
(392471) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(392472) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(392472) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(392534) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(392534) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(392594) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(392594) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(392657) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(392657) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(392715) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(392715) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(392773) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(392773) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(392833) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(392833) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(392893) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(392893) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(392953) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(392953) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(393014) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(393015) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(393186) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(393186) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(393244) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(393244) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(393305) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(393305) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(393471) MACUS; INFO: Sync received: 0, expected: 1
(393472) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(393472) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(393472) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(393534) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(393534) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(393708) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(393708) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(393764) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(393764) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(393824) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(393824) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(393884) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(393884) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(393945) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(393945) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(394117) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(394117) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(394174) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(394174) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(394236) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(394236) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(394410) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(394410) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(394463) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(394464) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(394465) MACUS; INFO: Sync received: 0, expected: 1
(394465) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(394524) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(394524) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(394584) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(394584) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(394645) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(394645) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(394704) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(394705) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(394764) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(394764) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(394824) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(394824) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(394883) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(394883) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(394943) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(394943) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(395108) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(395108) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(395163) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(395163) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(395223) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(395223) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(395391) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(395391) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(395554) MACUS; INFO: Sync received: 0, expected: 1
(395555) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(395555) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(395556) SENSOR_CONTROLLER; ERROR: Failed to get MACUS data, reason: MACUS_STATUS_NO_SYNC_ERROR
(395613) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(395613) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(395674) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(395674) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(395843) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(395843) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(395904) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(395904) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
