Time;Load cell reading [N];Temperature [C];Pressure sensor 1 [bar];Pressure sensor 2 [bar];Distance [mm];

1219541;-57.333374;21.562500;0.021667;3.757500;106;

1219686;-38.666626;21.562500;0.021667;3.757500;104;

1219833;-49.333374;21.562500;0.021667;3.757500;106;

1219970;-48.000000;21.562500;0.021667;3.757500;106;

1220113;-41.333374;21.562500;0.021667;3.757500;105;

1220251;-50.666626;21.562500;0.021250;3.757500;105;

1220394;-38.666626;21.562500;0.021667;3.757917;104;

1220533;-50.666626;21.562500;0.021250;3.756667;103;

1220670;-41.333374;21.562500;0.021667;3.755417;109;

1220813;-50.666626;21.562500;0.021667;3.755000;105;

1220951;-48.000000;21.562500;0.021250;3.752917;105;

1221093;-50.666626;21.562500;0.021667;3.752084;106;

1221231;-40.000000;21.562500;0.021667;3.752084;104;

1221373;-48.000000;21.562500;0.021667;3.752917;104;

1221511;-41.333374;21.562500;0.021667;3.752084;104;

1221653;-53.333374;21.562500;0.021667;3.752084;105;

1221790;-48.000000;21.562500;0.021667;3.752084;109;

1221933;-57.333374;21.562500;0.021667;3.752084;108;

1222074;-50.666626;21.562500;0.021667;3.752084;106;

1222231;-38.666626;21.562500;3.752500;3.752084;106;

1222376;-53.333374;21.562500;0.021667;3.752084;105;

1222527;-45.333374;21.562500;0.021667;3.752500;107;

1222678;-50.666626;21.562500;0.021667;3.752500;106;

1222823;-37.333374;21.562500;0.021667;3.752084;105;

1222963;-41.333374;21.562500;0.021250;3.752084;106;

1223101;-41.333374;21.562500;0.021667;3.752084;108;

1223252;-38.666626;21.562500;0.021667;3.752084;105;

1223403;-41.333374;21.562500;0.021667;3.752500;107;

1223541;-34.666626;21.562500;0.021667;3.752500;105;

1223683;-34.666626;21.562500;0.021667;3.752084;104;

1223821;-21.333374;21.562500;0.021667;3.752084;104;

1223963;-22.666626;21.562500;0.021667;3.752500;106;

1224102;-16.000000;21.562500;0.021667;3.752500;106;

1224243;-21.333374;21.562500;0.021667;3.752084;105;

1224382;-8.000000;21.562500;0.021667;3.752084;105;

1224523;-18.666626;21.562500;0.021667;3.752084;104;

1224662;-10.666626;21.562500;0.021667;3.752084;107;

1224811;-8.000000;21.562500;3.752084;3.752084;103;

1224961;-13.333374;21.500000;0.021667;3.752084;106;

1225105;-16.000000;21.500000;0.021667;3.752084;103;

1225252;-13.333374;21.562500;0.021667;3.752084;106;

1225394;-16.000000;21.562500;0.021667;3.752084;103;

1225532;-13.333374;21.500000;0.021667;3.752500;104;

1225673;-17.333374;21.562500;0.021667;3.752500;103;

1225812;-18.666626;21.562500;0.021667;3.752500;106;

