Time;acc_x;acc_y;acc_z;

1839;0.072266;0.024414;1.115234;
1983;0.074219;0.021484;1.107422;
2123;0.073242;0.025391;1.099609;
2263;0.073242;0.026367;1.091797;
2403;0.074219;0.024414;1.084961;
2543;0.071289;0.021484;1.060547;
2683;0.070312;0.026367;1.072266;
2824;0.074219;0.024414;1.046875;
2963;0.070312;0.025391;1.033203;
3103;0.073242;0.019531;1.022461;
3243;0.072266;0.021484;1.031250;
3383;0.073242;0.018555;1.026367;
3523;0.070312;0.024414;1.013672;
3663;0.074219;0.019531;1.026367;
3803;0.073242;0.022461;1.033203;
3943;0.075195;0.022461;1.046875;
4083;0.077148;0.020508;1.066406;
4223;0.077148;0.022461;1.055664;
4363;0.074219;0.020508;1.052734;
4499;0.075195;0.020508;1.055664;
4639;0.074219;0.018555;1.031250;
4779;0.072266;0.024414;1.038086;
4919;0.071289;0.018555;1.026367;
5069;0.070312;0.018555;1.019531;
5223;0.071289;0.020508;1.015625;
5363;0.069336;0.022461;1.010742;
5503;0.069336;0.020508;1.015625;
5640;0.071289;0.016602;1.001953;
5783;0.072266;0.021484;1.007812;
5933;0.071289;0.018555;0.998047;
6073;0.071289;0.022461;0.990234;
6213;0.068359;0.024414;0.982422;
6363;0.071289;0.020508;0.997070;
6503;0.071289;0.024414;1.000000;
6643;0.071289;0.027344;1.024414;
6783;0.068359;0.029297;1.025391;
6923;0.070312;0.022461;1.046875;
7063;0.073242;0.022461;1.056641;
7199;0.071289;0.025391;1.052734;
7339;0.072266;0.021484;1.069336;
7489;0.076172;0.024414;1.071289;
7639;0.076172;0.019531;1.070312;
7779;0.075195;0.017578;1.075195;
7920;0.075195;0.027344;1.049805;
8058;0.075195;0.019531;1.033203;
8213;0.076172;0.020508;1.017578;
8363;0.075195;0.024414;1.014648;
8503;0.077148;0.027344;1.002930;
8643;0.075195;0.020508;0.998047;
8793;0.075195;0.025391;0.995117;
8933;0.071289;0.025391;0.988281;
9073;0.074219;0.024414;1.010742;
9213;0.075195;0.024414;1.006836;
9353;0.075195;0.025391;1.023438;
9503;0.075195;0.019531;1.029297;
9643;0.079102;0.019531;1.048828;
9783;0.079102;0.024414;1.043945;
9923;0.077148;0.018555;1.031250;
10063;0.077148;0.022461;1.062500;
10199;0.078125;0.020508;1.043945;
10350;0.078125;0.021484;1.039062;
10499;0.074219;0.021484;1.045898;
10640;0.080078;0.020508;1.038086;
10780;0.077148;0.019531;1.024414;
10923;0.077148;0.022461;1.026367;
11059;0.075195;0.019531;1.039062;
11189;0.078125;0.027344;1.053711;
11343;0.079102;0.028320;1.044922;
11483;0.081055;0.020508;1.041992;
11623;0.076172;0.021484;1.053711;
11763;0.079102;0.028320;1.054688;
11903;0.076172;0.025391;1.061523;
12043;0.079102;0.020508;1.061523;
12183;0.082031;0.020508;1.074219;
12323;0.083984;0.016602;1.067383;
12463;0.081055;0.017578;1.059570;
12603;0.082031;0.014648;1.047852;
12743;0.082031;0.015625;1.061523;
12893;0.083008;0.014648;1.053711;
13033;0.083008;0.019531;1.046875;
13173;0.083984;0.025391;1.039062;
13309;0.079102;0.016602;1.026367;
13439;0.080078;0.019531;1.033203;
13583;0.078125;0.019531;1.023438;
13730;0.079102;0.023438;1.010742;
13879;0.079102;0.023438;0.984375;
14019;0.077148;0.025391;0.995117;
14173;0.080078;0.024414;1.000977;
14313;0.077148;0.025391;1.015625;
14453;0.077148;0.027344;1.017578;
14603;0.081055;0.029297;1.025391;
14743;0.075195;0.019531;1.008789;
14883;0.075195;0.018555;1.035156;
15033;0.078125;0.019531;1.094727;
15173;0.083008;0.020508;1.164062;
15313;0.082031;0.021484;1.204102;
15453;0.085938;0.017578;1.278320;
15593;0.091797;0.017578;1.347656;
15733;0.091797;0.024414;1.440430;
15873;0.097656;0.017578;1.525391;
16013;0.103516;0.016602;1.585938;
16148;0.106445;0.010742;1.638672;
16289;0.111328;0.020508;1.692383;
16433;0.114258;0.015625;1.751953;
16559;0.118164;0.018555;1.799805;
16693;0.120117;0.015625;1.820312;
16839;0.122070;0.015625;1.868164;
16989;0.125000;0.021484;1.916992;
17140;0.127930;0.018555;1.942383;
17273;0.127930;0.015625;1.964844;
17413;0.128906;0.016602;1.968750;
17553;0.131836;0.010742;1.964844;
17703;0.131836;0.017578;1.955078;
17843;0.132812;0.018555;1.964844;
17983;0.128906;0.010742;1.949219;
18123;0.128906;0.013672;1.917969;
18263;0.130859;0.010742;1.909180;
18413;0.125977;0.012695;1.911133;
18553;0.123047;0.014648;1.914062;
18693;0.128906;0.010742;1.911133;
18833;0.128906;0.009766;1.920898;
18973;0.125977;0.012695;1.886719;
19113;0.126953;0.010742;1.887695;
19259;0.129883;0.016602;1.903320;
19403;0.128906;0.014648;1.901367;
19543;0.130859;0.015625;1.911133;
19673;0.129883;0.017578;1.890625;
19811;0.129883;0.018555;1.905273;
19959;0.128906;0.019531;1.902344;
20099;0.126953;0.016602;1.891602;
20249;0.126953;0.013672;1.897461;
20399;0.131836;0.013672;1.890625;
20550;0.127930;0.013672;1.867188;
20703;0.126953;0.015625;1.868164;
20843;0.125977;0.014648;1.864258;
20993;0.124023;0.015625;1.851562;
21133;0.127930;0.012695;1.842773;
21273;0.127930;0.013672;1.842773;
21413;0.128906;0.015625;1.833008;
21553;0.125000;0.010742;1.812500;
21693;0.126953;0.015625;1.835938;
21833;0.128906;0.019531;1.833984;
21973;0.125000;0.018555;1.837891;
22123;0.126953;0.010742;1.837891;
22263;0.129883;0.018555;1.819336;
22403;0.131836;0.018555;1.825195;
22553;0.130859;0.010742;1.823242;
22699;0.129883;0.012695;1.838867;
22839;0.127930;0.014648;1.834961;
