Time;Load cell reading [N];Temperature [C];Pressure sensor 1 [bar];Pressure sensor 2 [bar];Distance [mm];

1611;-2000.000000;22.000000;0.021667;3.810000;152;

1755;-2000.000000;22.000000;0.021667;3.815417;151;

1892;-2000.000000;22.000000;0.021667;3.820833;152;

2035;-2000.000000;22.000000;0.021250;3.822083;154;

2172;-2000.000000;22.000000;0.021667;3.827917;150;

2315;-2000.000000;22.000000;0.021667;3.826667;151;

2452;-2000.000000;22.000000;0.021667;3.831250;150;

2595;-2000.000000;22.000000;0.021667;3.834167;151;

2735;-2000.000000;22.000000;0.021667;3.838334;154;

2872;-2000.000000;22.000000;0.021667;3.844167;153;

3015;-2000.000000;22.000000;0.021667;3.847084;153;

3152;-2000.000000;22.000000;0.021667;3.852500;153;

3295;-2000.000000;22.062500;0.021250;3.854584;150;

3432;-2000.000000;22.062500;0.021667;3.857917;153;

3575;-2000.000000;22.062500;0.021667;3.857917;150;

3712;-2000.000000;22.062500;0.021250;3.863333;152;

3855;-2000.000000;22.062500;0.021250;3.868334;152;

3996;-2000.000000;22.062500;0.021250;3.873750;150;

4153;-2000.000000;22.062500;0.021667;3.873750;153;

4304;-2000.000000;22.062500;0.021667;3.880833;152;

4455;-2000.000000;22.062500;0.021250;3.884584;153;

4592;-2000.000000;22.062500;0.021250;3.884584;151;

4735;-2000.000000;22.062500;0.021250;3.889583;152;

4873;-2000.000000;22.062500;0.021667;3.895000;151;

5015;-2000.000000;22.125000;0.021667;3.900417;152;

5152;-2000.000000;22.062500;0.021667;3.905417;152;

5295;-2000.000000;22.062500;0.021667;3.908334;152;

5432;-2000.000000;22.125000;0.021667;3.910834;151;

5577;-2000.000000;22.062500;0.021667;3.914167;152;

5725;-2000.000000;22.125000;0.021250;3.916250;153;

5863;-2000.000000;22.062500;0.021250;3.916250;152;

6005;-2000.000000;22.062500;0.021667;3.921667;152;

6142;-2000.000000;22.125000;0.021667;3.926667;153;

6285;-2000.000000;22.125000;0.021250;3.932500;153;

6430;-2000.000000;22.125000;0.021667;3.937083;151;

6581;-2000.000000;22.125000;0.021250;3.937500;154;

6735;-2000.000000;22.125000;0.021667;3.938750;152;

6896;-2000.000000;22.125000;0.021250;3.947500;155;

7046;-2000.000000;22.125000;0.021667;3.950834;151;

7195;-2000.000000;22.125000;0.021667;3.953750;152;

7332;-2000.000000;22.125000;0.021667;3.953750;152;

7475;-2000.000000;22.125000;0.021667;3.958750;153;

7612;-2000.000000;22.125000;0.021667;3.962500;153;

