Time;Load cell reading [N];Temperature [C];Pressure sensor 1 [bar];Pressure sensor 2 [bar];Distance [mm];

528670;142.666748;21.687500;0.048750;3.172084;158;

528819;138.666748;21.687500;0.041667;3.185417;155;

528967;128.000000;21.687500;0.063333;3.193334;153;

529107;110.666748;21.687500;0.045000;3.198750;154;

529244;90.666748;21.687500;0.028333;3.204167;151;

529387;88.000000;21.687500;0.021667;3.214167;151;

529524;66.666748;21.687500;0.021250;3.220417;149;

529667;48.000000;21.687500;0.021250;3.225417;149;

529804;18.666626;21.687500;0.021250;3.231667;147;

529947;10.666626;21.687500;0.024167;3.241667;146;

530084;-16.000000;21.687500;0.036667;3.243750;147;

530227;-34.666626;21.687500;0.034583;3.250834;146;

530364;-36.000000;21.687500;0.045000;3.257917;148;

530507;-53.333374;21.687500;0.038750;3.263333;144;

530644;-70.666626;21.687500;0.047083;3.268333;151;

530787;-77.333374;21.687500;0.045417;3.274167;145;

530924;-86.666626;21.750000;0.038750;3.279167;149;

