Time;Load cell reading [N];Temperature [C];Pressure sensor 1 [bar];Pressure sensor 2 [bar];Distance [mm];

226166;-53.333374;22.375000;0.021667;3.948750;220;

226309;-38.666626;22.375000;0.021667;3.948750;223;

226456;-48.000000;22.375000;0.021667;3.948750;222;

226596;-56.000000;22.375000;0.021667;3.948750;222;

226733;-48.000000;22.375000;0.021667;3.948750;222;

226876;-50.666626;22.375000;0.021667;3.948750;222;

227014;-56.000000;22.375000;0.021667;3.948750;220;

227156;-50.666626;22.375000;0.021667;3.948750;222;

227293;-48.000000;22.375000;0.021667;3.948750;223;

227436;-57.333374;22.375000;0.021667;3.948750;219;

227573;-41.333374;22.375000;0.021667;3.948334;222;

227716;-38.666626;22.375000;0.021250;3.948750;223;

227854;-53.333374;22.375000;0.021250;3.948750;223;

227996;-41.333374;22.375000;0.021667;3.948750;222;

228137;-36.000000;22.375000;0.021667;3.948750;224;

228274;-50.666626;22.375000;0.021667;3.948750;222;

228416;-36.000000;22.375000;0.021667;3.948750;225;

228553;-34.666626;22.375000;0.021667;3.948750;219;

228694;-50.666626;22.375000;0.021667;3.945417;219;

228842;-41.333374;22.375000;0.021667;3.947500;223;

228992;-32.000000;22.375000;0.021667;3.944167;221;

229144;-56.000000;22.375000;0.021667;3.943750;225;

229287;-41.333374;22.375000;0.021667;3.943334;221;

229436;-37.333374;22.375000;0.021667;3.943750;222;

229576;-38.666626;22.375000;0.021667;3.943334;221;

229715;-48.000000;22.375000;0.021667;3.943334;223;

229860;-41.333374;22.375000;0.021250;3.943334;223;

230006;-32.000000;22.375000;0.021667;3.943334;217;

230145;-36.000000;22.375000;0.021667;3.943334;222;

230286;-38.666626;22.375000;0.021667;3.943334;222;

230423;-53.333374;22.375000;0.021667;3.943334;221;

230567;-41.333374;22.375000;0.021667;3.943334;220;

230703;-36.000000;22.312500;0.021667;3.943334;219;

230846;-34.666626;22.375000;0.021250;3.943334;221;

230983;-34.666626;22.375000;0.021250;3.943334;220;

231127;-50.666626;22.375000;0.021667;3.943334;216;

231263;-56.000000;22.375000;0.021667;3.943334;221;

231410;-36.000000;22.312500;0.021667;3.943334;221;

231560;-57.333374;22.312500;0.021667;3.943334;219;

231707;-56.000000;22.375000;0.021667;3.943334;220;

231846;-50.666626;22.312500;0.021667;3.943334;220;

231987;-57.333374;22.375000;0.021667;3.943334;220;

232140;-57.333374;22.312500;0.021667;3.943334;220;

232274;-57.333374;22.375000;0.021250;3.943334;222;

232414;-48.000000;22.375000;0.021667;3.943334;219;

232556;-58.666626;22.312500;0.021667;3.943334;216;

232694;-57.333374;22.312500;0.021667;3.943334;223;

232836;-60.000000;22.375000;0.021667;3.943750;220;

232974;-64.000000;22.312500;0.021667;3.943334;221;

233116;-53.333374;22.375000;0.021667;3.943334;222;

233253;-57.333374;22.375000;0.021667;3.943334;221;

233397;-48.000000;22.375000;0.021667;3.943334;219;

233534;-58.666626;22.375000;0.021250;3.943334;220;

233676;-48.000000;22.375000;0.021250;3.943334;220;

233813;-45.333374;22.375000;0.021667;3.943334;221;

233956;-50.666626;22.312500;0.021667;3.943334;224;

234094;-36.000000;22.312500;0.021250;3.943334;221;

234236;-36.000000;22.375000;0.021667;3.943334;220;

234375;-48.000000;22.312500;0.021667;3.943334;222;

234521;-38.666626;22.312500;0.021667;3.943334;221;

234670;-30.666626;22.375000;0.021667;3.943334;217;

234804;-30.666626;22.312500;0.021667;3.943334;221;

234936;-36.000000;22.375000;0.021667;3.943334;220;

235076;-22.666626;22.312500;0.021667;3.943334;220;

235230;-22.666626;22.312500;0.021667;3.943334;223;

235377;-26.666626;22.375000;0.021667;3.943334;224;

235527;-30.666626;22.312500;0.021667;3.943334;218;

235666;-18.666626;22.312500;0.021667;3.943334;218;

235805;-13.333374;22.312500;0.021667;3.943334;222;

235946;-8.000000;22.312500;0.021667;3.943334;224;

236085;-13.333374;22.312500;0.021250;3.943334;220;

236226;-10.666626;22.312500;0.021667;3.942917;221;

236366;-10.666626;22.312500;0.021667;3.942500;220;

236505;5.333374;22.312500;0.021667;3.942083;220;

236646;8.000000;22.312500;0.021667;3.940833;219;

236783;2.666626;22.312500;0.021667;3.939167;223;

236926;1.333374;22.375000;0.021667;3.938750;221;

237063;4.000000;22.312500;0.021667;3.937917;222;

237206;5.333374;22.312500;0.021667;3.937917;224;

237344;1.333374;22.312500;0.021667;3.937917;225;

237487;0.000000;22.312500;0.021667;3.937917;221;

237629;2.666626;22.312500;0.021667;3.937917;220;

237783;4.000000;22.312500;0.021667;3.937917;220;

237932;1.333374;22.312500;0.021667;3.937917;223;

238078;-4.000000;22.312500;0.021667;3.937917;220;

238216;-4.000000;22.312500;0.021667;3.938334;221;

238358;-4.000000;22.312500;0.021250;3.937917;219;

238504;1.333374;22.312500;0.021667;3.937917;224;

238646;-4.000000;22.312500;0.021667;3.937917;219;

238785;-1.333374;22.312500;0.021250;3.937917;217;

238926;0.000000;22.312500;0.021667;3.938334;216;

239063;2.666626;22.312500;0.021667;3.937917;219;

239206;1.333374;22.312500;0.021667;3.938334;220;

239344;1.333374;22.312500;0.021667;3.937917;223;

239488;4.000000;22.312500;0.021250;3.937917;224;

239636;5.333374;22.312500;0.021667;3.937917;219;

239774;8.000000;22.312500;0.021667;3.938334;225;

239918;5.333374;22.312500;0.021667;3.937917;219;

240066;5.333374;22.312500;0.021667;3.937917;221;

240206;2.666626;22.312500;0.021667;3.937917;220;

240362;-1.333374;22.312500;0.021667;3.937917;222;

240509;4.000000;22.312500;0.021667;3.938334;225;

240652;0.000000;22.312500;0.021667;3.938334;225;

240796;-1.333374;22.312500;0.021667;3.937917;223;

240933;-1.333374;22.312500;0.021667;3.937917;223;

241083;0.000000;22.312500;0.021667;3.938334;221;

241233;1.333374;22.312500;0.021667;3.937917;220;

241378;1.333374;22.312500;0.021667;3.937917;222;

241523;5.333374;22.312500;0.021667;3.937917;221;

241666;2.666626;22.312500;0.021667;3.937917;218;

241803;5.333374;22.312500;0.021667;3.937917;220;

241946;5.333374;22.312500;0.021667;3.937917;222;

242083;-1.333374;22.312500;0.021667;3.937917;222;

242228;2.666626;22.312500;0.021667;3.936667;221;

242376;5.333374;22.312500;0.021250;3.937500;224;

242513;1.333374;22.312500;0.021667;3.935833;222;

242657;4.000000;22.312500;0.021667;3.935833;221;

242806;4.000000;22.312500;0.021667;3.933334;221;

242943;8.000000;22.312500;0.021667;3.932917;218;

243086;4.000000;22.312500;0.021667;3.932917;218;

243223;4.000000;22.312500;0.021667;0.021667;224;

243366;2.666626;22.312500;0.021250;3.932500;221;

243506;10.666626;22.312500;0.021250;3.932917;222;

243660;4.000000;22.312500;0.021667;3.932500;221;

243793;2.666626;22.312500;0.021667;3.932500;221;

243936;1.333374;22.312500;0.021667;3.932917;219;

244078;0.000000;22.312500;0.021667;3.932500;224;

244233;0.000000;22.312500;0.021667;3.932917;218;

244376;1.333374;22.312500;0.021667;3.932917;222;

244518;1.333374;22.312500;0.021667;3.932917;220;

244665;4.000000;22.312500;0.021667;3.932917;220;

244806;2.666626;22.312500;0.021667;3.932917;222;

244943;4.000000;22.312500;0.021667;3.932500;219;

245087;0.000000;22.312500;0.021667;3.932917;221;

245236;4.000000;22.312500;0.021667;3.932500;218;

245373;8.000000;22.250000;0.021667;3.932917;219;

245517;0.000000;22.312500;0.021667;3.932500;220;

245654;8.000000;22.250000;0.021667;3.932500;222;

245799;5.333374;22.312500;0.021667;3.932917;220;

245943;0.000000;22.312500;0.021667;3.932500;220;

