Time;acc_x;acc_y;acc_z;

238101;0.036133;0.042969;1.015625;
238319;0.035156;0.041992;1.022461;
238469;0.036133;0.042969;1.032227;
238609;0.034180;0.041016;1.023438;
238749;0.034180;0.045898;1.021484;
238889;0.034180;0.041016;1.024414;
239029;0.037109;0.039062;1.024414;
239169;0.035156;0.044922;1.027344;
239309;0.036133;0.040039;1.034180;
239449;0.032227;0.036133;1.021484;
239589;0.033203;0.039062;1.027344;
239729;0.035156;0.038086;1.029297;
239869;0.035156;0.038086;1.019531;
240009;0.033203;0.041992;1.025391;
240149;0.031250;0.040039;1.005859;
240289;0.033203;0.035156;1.011719;
240429;0.033203;0.044922;1.013672;
240569;0.033203;0.039062;1.017578;
240706;0.034180;0.043945;1.020508;
240854;0.035156;0.043945;1.013672;
241014;0.032227;0.041992;1.016602;
241179;0.031250;0.037109;1.017578;
241319;0.034180;0.038086;1.012695;
241459;0.031250;0.038086;1.011719;
241609;0.034180;0.036133;1.035156;
241749;0.034180;0.038086;1.034180;
241884;0.036133;0.040039;1.026367;
242049;0.034180;0.038086;1.032227;
242189;0.033203;0.038086;1.015625;
242329;0.035156;0.038086;1.028320;
242479;0.032227;0.041016;1.017578;
242619;0.037109;0.042969;1.028320;
242759;0.036133;0.040039;1.027344;
242909;0.035156;0.040039;1.022461;
243049;0.033203;0.041016;1.030273;
243214;0.033203;0.040039;1.015625;
243375;0.033203;0.040039;1.023438;
243514;0.032227;0.041016;1.027344;
243669;0.030273;0.040039;1.021484;
243809;0.036133;0.042969;1.026367;
243949;0.034180;0.041992;1.019531;
244089;0.033203;0.039062;1.029297;
244229;0.033203;0.042969;1.019531;
244369;0.033203;0.040039;1.017578;
244509;0.035156;0.039062;1.008789;
244649;0.034180;0.038086;1.008789;
244789;0.035156;0.041016;1.024414;
244929;0.035156;0.041016;1.007812;
245069;0.033203;0.038086;1.024414;
245209;0.037109;0.041016;1.016602;
245349;0.035156;0.040039;1.018555;
245489;0.033203;0.041016;1.017578;
245629;0.034180;0.041992;1.013672;
245774;0.034180;0.039062;1.026367;
245935;0.035156;0.039062;1.019531;
246096;0.032227;0.040039;1.031250;
246259;0.034180;0.043945;1.023438;
246399;0.033203;0.041992;1.017578;
246539;0.032227;0.041016;1.021484;
246679;0.035156;0.041016;1.019531;
246819;0.033203;0.045898;1.032227;
246969;0.032227;0.044922;1.036133;
247109;0.035156;0.041992;1.027344;
247249;0.035156;0.041016;1.026367;
247389;0.036133;0.043945;1.018555;
247529;0.036133;0.041992;1.015625;
247669;0.032227;0.042969;1.011719;
247809;0.035156;0.043945;1.016602;
