(987303) PROCEDURE_TASK; INFO: Procedure task started
(1210301) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1210360) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1210360) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1210422) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1210422) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1210481) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1210481) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1210542) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1210542) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1210710) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1210710) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1210771) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1210772) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1210832) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1210832) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1211109) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1211109) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(1213115) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(1213115) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
