Time;Load cell reading [N];Temperature [C];Pressure sensor 1 [bar];Pressure sensor 2 [bar];Distance [mm];

1271542;136.000000;21.375000;0.021667;3.711250;94;

1271687;136.000000;21.375000;0.021667;3.711667;93;

1271835;136.000000;21.375000;0.021667;3.711667;96;

1271972;136.000000;21.375000;0.021667;3.711250;92;

1272115;136.000000;21.375000;0.021667;3.711667;93;

1272253;137.333252;21.375000;0.021250;3.711667;96;

1272395;136.000000;21.375000;0.021667;3.711667;94;

1272532;140.000000;21.375000;0.021667;3.711667;96;

1272675;140.000000;21.375000;0.021667;3.711667;94;

1272812;138.666748;21.375000;0.021667;3.711667;95;

1272955;138.666748;21.375000;0.021667;3.711667;94;

1273095;138.666748;21.375000;0.021667;3.711667;93;

1273232;140.000000;21.375000;0.021250;3.711667;95;

1273375;142.666748;21.375000;0.021250;3.711667;94;

1273512;138.666748;21.375000;0.021667;3.711667;94;

1273655;138.666748;21.375000;0.021250;3.711250;96;

1273792;137.333252;21.375000;0.021667;3.711667;97;

1273935;140.000000;21.375000;0.021250;3.711667;97;

1274076;140.000000;21.375000;0.021667;3.711667;94;

1274231;140.000000;21.375000;0.021667;3.711667;94;

1274383;142.666748;21.375000;0.021667;3.711667;92;

1274525;138.666748;21.375000;3.711667;3.711667;93;

1274665;138.666748;21.375000;0.021667;3.711667;95;

1274805;138.666748;21.375000;0.021667;3.711667;93;

1274942;140.000000;21.375000;0.021667;3.711667;94;

1275085;140.000000;21.375000;0.021667;3.711250;94;

1275219;138.666748;21.375000;0.021667;3.711667;95;

1275354;137.333252;21.375000;0.021667;3.711250;94;

1275495;140.000000;21.375000;0.021667;3.711667;97;

1275632;140.000000;21.375000;0.021667;3.711667;93;

1275775;136.000000;21.375000;0.021667;3.711667;95;

1275912;138.666748;21.375000;0.021667;3.711667;93;

1276056;136.000000;21.375000;0.021667;3.711250;95;

1276205;136.000000;21.375000;0.021667;3.711667;94;

1276342;138.666748;21.375000;0.021667;3.711667;95;

1276485;136.000000;21.375000;0.021667;3.711250;93;

1276626;132.000000;21.375000;0.021667;3.711667;91;

1276772;132.000000;21.375000;0.021250;3.711667;95;

1276916;137.333252;21.375000;0.021667;3.711250;93;

1277072;132.000000;21.375000;0.021667;3.710833;92;

1277213;138.666748;21.375000;0.021667;3.711250;93;

1277355;136.000000;21.375000;0.021667;3.710000;94;

1277492;136.000000;21.375000;0.021667;3.708334;94;

1277635;132.000000;21.375000;0.021667;3.707083;93;

1277774;132.000000;21.375000;0.021667;3.706250;92;

1277915;136.000000;21.375000;0.021667;3.706250;91;

1278052;136.000000;21.375000;0.021667;3.706250;94;

1278196;132.000000;21.375000;0.021667;3.706250;93;

1278345;138.666748;21.375000;0.021667;3.706250;94;

1278483;132.000000;21.375000;0.021667;3.706250;92;

1278625;136.000000;21.375000;0.021667;3.706250;94;

1278762;138.666748;21.375000;0.021667;3.705833;94;

1278905;138.666748;21.375000;0.021667;3.706250;97;

1279052;138.666748;21.375000;0.021667;3.706250;94;

1279195;138.666748;21.375000;0.021250;3.706250;93;

1279337;137.333252;21.375000;0.021667;3.706250;93;

1279491;130.666748;21.375000;0.021667;3.706250;93;

1279641;137.333252;21.375000;0.021667;3.706250;94;

1279792;136.000000;21.375000;0.021250;3.706250;93;

1279936;140.000000;21.375000;0.021667;3.706250;95;

1280082;136.000000;21.375000;0.021667;3.706250;93;

1280225;138.666748;21.375000;0.021667;3.706250;92;

1280362;132.000000;21.375000;0.021667;3.706250;94;

1280505;132.000000;21.375000;0.021667;3.706250;94;

1280644;138.666748;21.375000;0.021667;3.706250;94;

1280785;136.000000;21.375000;0.021667;3.706250;91;

1280924;137.333252;21.375000;0.021667;3.706250;94;

1281065;138.666748;21.375000;0.021667;3.706250;94;

1281206;138.666748;21.375000;0.021667;3.706250;91;

1281354;138.666748;21.375000;0.021667;3.706250;95;

1281495;142.666748;21.375000;0.021667;3.706250;90;

1281632;142.666748;21.375000;0.021667;3.706250;96;

1281776;140.000000;21.375000;0.021667;3.706250;95;

1281931;140.000000;21.375000;3.706250;3.706250;94;

1282073;138.666748;21.375000;0.021667;3.706250;92;

1282222;140.000000;21.375000;0.021667;3.706250;95;

1282362;137.333252;21.375000;0.021667;3.706250;94;

1282502;140.000000;21.375000;0.021667;3.706250;95;

1282645;138.666748;21.375000;0.021667;3.706250;91;

1282784;136.000000;21.375000;0.021667;3.706250;91;

1282925;138.666748;21.375000;0.021667;3.705417;96;

1283063;142.666748;21.375000;0.021250;3.703750;96;

1283205;136.000000;21.375000;0.021667;3.703334;94;

1283342;142.666748;21.375000;0.021667;3.701250;94;

1283485;140.000000;21.375000;0.021667;3.701250;94;

1283622;142.666748;21.375000;0.021667;3.701250;92;

1283766;138.666748;21.375000;0.021250;3.700833;94;

1283915;137.333252;21.375000;0.021667;3.700833;96;

1284062;140.000000;21.375000;0.021667;3.700833;95;

1284205;140.000000;21.375000;0.021667;3.700833;94;

1284346;138.666748;21.375000;0.021667;3.700833;93;

1284487;138.666748;21.375000;0.021667;3.700833;95;

1284640;142.666748;21.375000;0.021667;3.700833;94;

1284786;138.666748;21.375000;0.021667;3.700833;92;

1284939;138.666748;21.375000;0.021250;3.700833;93;

1285085;140.000000;21.375000;0.021667;3.700833;95;

1285226;140.000000;21.375000;0.021667;3.700833;91;

1285372;136.000000;21.375000;0.021667;3.700833;93;

1285515;138.666748;21.375000;0.021250;3.701250;93;

1285653;140.000000;21.375000;0.021667;3.700833;93;

1285795;138.666748;21.375000;0.021667;3.701250;93;

1285932;137.333252;21.375000;0.021667;3.700833;94;

1286075;137.333252;21.375000;0.021667;3.700833;92;

1286215;142.666748;21.375000;0.021667;3.700833;95;

1286352;142.666748;21.375000;0.021667;3.700833;95;

1286495;138.666748;21.375000;0.021667;3.700833;97;

1286633;138.666748;21.375000;0.021667;3.700833;94;

1286775;142.666748;21.375000;0.021250;3.700833;94;

1286912;138.666748;21.375000;0.021667;3.700833;94;

1287055;146.666748;21.375000;0.021667;3.700833;96;

1287197;142.666748;21.375000;0.021667;3.700833;91;

1287353;142.666748;21.375000;0.021667;3.700833;92;

1287511;138.666748;21.375000;0.021667;3.700833;94;

1287663;140.000000;21.375000;0.021667;3.700833;93;

1287805;140.000000;21.375000;0.021667;3.700833;95;

1287942;142.666748;21.375000;0.021667;3.700833;94;

1288085;142.666748;21.375000;0.021667;3.701250;95;

1288222;140.000000;21.375000;0.021667;3.700833;93;

1288365;138.666748;21.375000;0.021667;3.700833;94;

1288502;142.666748;21.375000;0.021667;3.700833;93;

1288645;140.000000;21.375000;0.021667;3.700417;92;

1288782;138.666748;21.375000;0.021667;3.699584;94;

1288925;138.666748;21.375000;0.021667;3.695417;93;

1289072;138.666748;21.375000;0.021667;3.696667;93;

1289215;142.666748;21.375000;0.021667;3.696250;95;

1289356;142.666748;21.375000;0.021667;3.695417;94;

1289502;142.666748;21.375000;0.021667;3.695834;91;

1289647;140.000000;21.375000;0.021667;3.695834;93;

1289795;140.000000;21.375000;0.021250;3.695834;94;

1289950;140.000000;21.375000;0.021667;3.695834;94;

1290102;142.666748;21.375000;0.021667;3.695417;93;

1290251;142.666748;21.375000;0.021667;3.695417;93;

1290395;140.000000;21.375000;0.021667;3.695834;94;

1290532;138.666748;21.375000;0.021667;3.695417;93;

1290676;142.666748;21.375000;0.021667;3.695417;91;

