Time;acc_x;acc_y;acc_z;

270229;0.029297;0.025391;0.976562;
270453;0.033203;0.026367;0.995117;
270603;0.036133;0.023438;1.018555;
270743;0.036133;0.023438;1.046875;
270883;0.040039;0.024414;1.064453;
271023;0.042969;0.025391;1.090820;
271163;0.041992;0.018555;1.092773;
271303;0.044922;0.023438;1.107422;
271443;0.043945;0.026367;1.119141;
271583;0.045898;0.022461;1.128906;
271723;0.045898;0.023438;1.126953;
271863;0.044922;0.023438;1.140625;
272003;0.046875;0.019531;1.133789;
272143;0.048828;0.021484;1.126953;
272283;0.041992;0.020508;1.092773;
272423;0.041016;0.026367;1.069336;
272563;0.040039;0.025391;1.044922;
272703;0.032227;0.024414;1.015625;
272839;0.032227;0.027344;0.996094;
272978;0.030273;0.024414;0.967773;
273128;0.030273;0.021484;0.947266;
273278;0.028320;0.024414;0.919922;
273429;0.027344;0.022461;0.911133;
273569;0.027344;0.024414;0.900391;
273713;0.023438;0.024414;0.889648;
273849;0.024414;0.025391;0.899414;
273998;0.023438;0.023438;0.916016;
274149;0.026367;0.024414;0.932617;
274293;0.028320;0.022461;0.960938;
274433;0.030273;0.024414;0.978516;
274573;0.030273;0.021484;0.987305;
274713;0.034180;0.022461;1.019531;
274863;0.034180;0.021484;1.037109;
275003;0.034180;0.022461;1.058594;
275143;0.037109;0.023438;1.073242;
275283;0.039062;0.023438;1.101562;
275423;0.043945;0.018555;1.120117;
275563;0.043945;0.019531;1.137695;
275703;0.045898;0.015625;1.141602;
275853;0.045898;0.022461;1.146484;
275993;0.045898;0.020508;1.157227;
276128;0.045898;0.020508;1.142578;
276258;0.047852;0.023438;1.159180;
276398;0.046875;0.021484;1.147461;
276538;0.043945;0.025391;1.134766;
276689;0.043945;0.025391;1.133789;
276823;0.043945;0.022461;1.117188;
276968;0.042969;0.024414;1.103516;
277099;0.039062;0.021484;1.086914;
277253;0.041016;0.024414;1.086914;
277393;0.037109;0.021484;1.077148;
277533;0.038086;0.024414;1.077148;
277683;0.039062;0.023438;1.070312;
277823;0.039062;0.019531;1.071289;
277963;0.034180;0.023438;1.065430;
278103;0.038086;0.026367;1.062500;
278243;0.033203;0.019531;1.048828;
278383;0.036133;0.024414;1.055664;
278523;0.037109;0.022461;1.057617;
278663;0.037109;0.020508;1.060547;
278813;0.037109;0.023438;1.054688;
278953;0.037109;0.022461;1.053711;
279093;0.035156;0.020508;1.045898;
279239;0.035156;0.021484;1.036133;
279379;0.032227;0.023438;1.035156;
279518;0.036133;0.022461;1.034180;
279652;0.031250;0.022461;1.034180;
279803;0.035156;0.021484;1.021484;
279939;0.033203;0.022461;1.024414;
280083;0.035156;0.025391;1.023438;
280208;0.030273;0.025391;1.012695;
280348;0.032227;0.025391;1.011719;
280491;0.034180;0.024414;1.001953;
280640;0.029297;0.024414;0.992188;
280789;0.032227;0.020508;0.997070;
280933;0.031250;0.021484;0.988281;
281083;0.029297;0.027344;0.971680;
281223;0.030273;0.019531;0.966797;
281363;0.028320;0.020508;0.960938;
281503;0.024414;0.021484;0.956055;
281643;0.027344;0.014648;0.960938;
281773;0.029297;0.025391;0.966797;
281913;0.027344;0.027344;0.959961;
282053;0.027344;0.020508;0.968750;
282193;0.031250;0.019531;0.966797;
282338;0.027344;0.025391;0.962891;
282473;0.027344;0.024414;0.960938;
282613;0.026367;0.022461;0.955078;
282753;0.027344;0.022461;0.959961;
282888;0.027344;0.021484;0.968750;
283038;0.029297;0.021484;0.965820;
283178;0.026367;0.019531;0.965820;
283329;0.031250;0.021484;0.971680;
283468;0.030273;0.022461;0.986328;
283619;0.031250;0.025391;0.999023;
283759;0.028320;0.025391;0.999023;
283899;0.030273;0.020508;1.005859;
284039;0.034180;0.026367;1.021484;
284179;0.032227;0.023438;1.027344;
284319;0.034180;0.022461;1.041992;
284459;0.036133;0.022461;1.056641;
284598;0.036133;0.022461;1.051758;
284739;0.036133;0.021484;1.067383;
284878;0.036133;0.025391;1.093750;
285008;0.040039;0.025391;1.114258;
285159;0.043945;0.022461;1.136719;
285288;0.046875;0.023438;1.152344;
285433;0.042969;0.021484;1.158203;
285573;0.045898;0.023438;1.169922;
285713;0.043945;0.021484;1.166992;
285853;0.043945;0.024414;1.160156;
285999;0.043945;0.022461;1.149414;
286138;0.041992;0.024414;1.126953;
286269;0.040039;0.017578;1.114258;
286409;0.037109;0.016602;1.090820;
286563;0.034180;0.016602;1.071289;
286713;0.036133;0.015625;1.062500;
286853;0.036133;0.021484;1.041016;
286998;0.029297;0.013672;1.027344;
287148;0.031250;0.022461;1.021484;
287298;0.030273;0.021484;1.014648;
