(603692) PROCEDURE_TASK; INFO: Procedure task started
(603765) GPIO_WRAPPER; WARN: GPIO wrapper already initialized
(603765) SENSOR_CONTROLLER; WARN: Failed to initialize GPIO wrapper, probably already initialized
(603865) SENSOR_CONTROLLER; INFO: Sensor controller initialized
(604560) CLI; ERROR: Terminal doesn't support escape sequences
(609470) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(609470) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(609529) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(609529) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(609649) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(609649) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(609710) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(609710) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(669292) PROCEDURE_TASK; INFO: Procedure task received notification
(669292) PROCEDURE_TASK; INFO: Procedure loaded successfully
(669292) PROCEDURE_TASK; INFO: Setting motors in starting point before starting procedure
(671290) PROCEDURE_TASK; INFO: Motors set in starting point, starting procedure
(671290) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 60000
(671293) MECHANICAL_CONTROLLER; ERROR: Motor 0 is in overheat shutdown state
(671407) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(671407) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(672790) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 60000
(672870) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 50000
(672950) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 39999
(673030) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 30000
(673032) MECHANICAL_CONTROLLER; ERROR: Motor 0 is in overheat shutdown state
(673146) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(673146) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(673146) PROCEDURE_EXEC_HELPER; INFO: Opening valve
(673170) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 20000
(673250) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 10000
(673330) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(673331) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(673410) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -10000
(673413) MECHANICAL_CONTROLLER; ERROR: Motor 0 is in overheat shutdown state
(673417) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(673418) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(673490) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -19999
(673570) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -30000
(673650) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -40000
(673730) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -49999
(673865) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -60000
(674868) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0 and closing valve
(674872) PROCEDURE_EXEC_HELPER; INFO: Procedure finished, setting motors in starting point
(676870) PROCEDURE_EXEC_HELPER; INFO: Motors set in starting point
(676870) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 60000
(678370) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 60000
(678450) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 50000
(678530) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 39999
