Time;Load cell reading [N];Temperature [C];Pressure sensor 1 [bar];Pressure sensor 2 [bar];Distance [mm];

162886;-49.333374;23.250000;0.021250;3.722500;141;

163031;-57.333374;23.187500;0.021667;3.722500;143;

163173;-50.666626;23.187500;0.021667;3.727500;137;

163316;-53.333374;23.250000;0.021667;3.733333;141;

163453;-53.333374;23.250000;0.021667;3.738333;141;

163596;-64.000000;23.250000;0.021667;3.738333;143;

163734;-58.666626;23.250000;0.021667;3.741250;141;

163876;-53.333374;23.250000;0.021667;3.746667;141;

164013;-50.666626;23.250000;0.021667;3.752500;141;

164156;-50.666626;23.250000;0.021667;3.752500;140;

164296;-50.666626;23.250000;0.021667;3.757917;138;

164433;-38.666626;23.250000;0.021667;3.762917;140;

164576;-41.333374;23.250000;0.021667;3.768333;141;

164713;-50.666626;23.250000;0.021667;3.773334;138;

164856;-50.666626;23.250000;0.021250;3.777084;139;

164993;-45.333374;23.250000;0.021667;3.778750;138;

165136;-38.666626;23.250000;0.021667;3.778750;142;

165273;-49.333374;23.250000;0.021667;3.784583;139;

165420;-38.666626;23.250000;0.021667;3.789167;140;

165566;-48.000000;23.250000;0.021667;3.794167;140;

165713;-45.333374;23.250000;0.021667;3.794584;141;

165862;-41.333374;23.250000;0.021667;3.800000;139;

166005;-36.000000;23.250000;0.021667;3.800834;141;

166145;-40.000000;23.250000;0.021667;3.805834;137;

166288;-36.000000;23.250000;0.021667;3.810834;139;

166433;-50.666626;23.312500;0.021667;3.815833;140;

166579;-40.000000;23.250000;0.021667;3.821250;138;

166728;-38.666626;23.312500;0.021250;3.822083;139;

166873;-36.000000;23.250000;0.021667;3.826667;139;

167016;-38.666626;23.312500;0.021667;3.832083;141;

167153;-48.000000;23.312500;0.021667;3.837500;142;

167296;-48.000000;23.250000;0.021667;3.842500;141;

167438;-48.000000;23.312500;0.021667;3.842500;140;

167583;-50.666626;23.312500;0.021667;3.847917;141;

167726;-50.666626;23.312500;0.021667;3.850000;140;

167865;-48.000000;23.312500;0.021667;3.852500;142;

168006;-41.333374;23.312500;0.021667;3.853333;140;

168143;-48.000000;23.312500;0.021667;3.858334;140;

168292;-48.000000;23.312500;0.021667;3.863750;142;

168441;-48.000000;23.312500;0.021667;3.868750;139;

168586;-48.000000;23.312500;3.874167;3.873750;141;

168713;-50.666626;23.312500;0.021667;3.876667;139;

168851;-49.333374;23.312500;0.021667;3.879584;139;

169000;-48.000000;23.312500;0.021667;3.885000;139;

169147;-36.000000;23.312500;0.021667;3.887084;140;

169296;-32.000000;23.312500;0.021667;3.890417;142;

169436;-37.333374;23.312500;0.021667;3.895416;140;

169573;-30.666626;23.312500;0.021667;3.898750;142;

169716;-34.666626;23.312500;0.021667;3.900833;139;

169853;-32.000000;23.312500;0.021667;3.900833;141;

169997;-29.333374;23.312500;0.021667;3.906250;140;

170146;-22.666626;23.312500;0.021667;3.911250;142;

170285;-36.000000;23.375000;0.021667;3.915834;139;

170426;-30.666626;23.375000;0.021250;3.920834;138;

170564;-25.333374;23.375000;0.021250;3.926250;141;

170706;-22.666626;23.312500;0.021667;3.927500;140;

170843;-25.333374;23.375000;0.021250;3.927500;140;

170987;-22.666626;23.375000;0.021667;3.935833;141;

171137;-25.333374;23.375000;0.021250;3.933334;140;

171267;-21.333374;23.375000;0.021667;3.938334;141;

171420;-22.666626;23.375000;0.021250;3.943334;140;

171566;-25.333374;23.375000;0.021667;3.943334;139;

171720;-26.666626;23.375000;0.021667;3.950000;139;

171870;-32.000000;23.375000;0.021250;3.954167;140;

172016;-38.666626;23.375000;0.021667;3.955833;141;

172154;-38.666626;23.375000;0.021667;3.959167;139;

172296;-38.666626;23.375000;0.021667;3.964583;141;

172433;-48.000000;23.375000;0.021667;3.970000;140;

172576;-38.666626;23.375000;0.021667;3.973750;139;

172713;-60.000000;23.375000;0.021667;3.975834;139;

172858;-58.666626;23.375000;0.021667;3.980417;139;

173006;-58.666626;23.375000;0.021250;3.985833;138;

173143;-64.000000;23.375000;0.021667;3.985833;139;

173288;-66.666626;23.375000;0.021667;3.990833;138;

173433;-70.666626;23.375000;0.021667;3.991250;141;

173576;-73.333374;23.375000;0.021667;3.994584;143;

173715;-73.333374;23.375000;0.021667;3.996250;140;

173856;-73.333374;23.375000;0.021667;4.001667;142;

174000;-76.000000;23.375000;0.021667;4.007083;142;

174146;-77.333374;23.375000;0.021250;4.008334;142;

174286;-76.000000;23.437500;0.021667;4.016250;140;

174426;-73.333374;23.437500;0.021250;4.017500;137;

174576;-73.333374;23.375000;0.021250;4.022917;141;

174705;-76.000000;23.437500;4.022917;4.022917;139;

174844;-73.333374;23.375000;0.021667;4.022917;139;

174984;-73.333374;23.437500;0.021667;4.028333;139;

175128;-66.666626;23.375000;0.021667;4.028750;139;

175276;-64.000000;23.375000;0.021667;4.034167;141;

175414;-64.000000;23.437500;0.021667;4.038750;138;

175558;-58.666626;23.375000;0.021667;4.044167;140;

175706;-57.333374;23.375000;0.021667;4.046250;141;

175843;-53.333374;23.437500;0.021667;4.049167;139;

175988;-53.333374;23.437500;0.021667;4.054167;138;

