Time;acc_x;acc_y;acc_z;

1271453;-0.007812;0.028320;0.031250;
1271673;-0.006836;0.031250;0.025391;
1271823;-0.005859;0.031250;0.027344;
1271963;-0.004883;0.031250;0.025391;
1272103;-0.005859;0.029297;0.026367;
1272243;-0.003906;0.028320;0.032227;
1272383;-0.004883;0.032227;0.024414;
1272523;-0.007812;0.034180;0.014648;
1272663;-0.007812;0.028320;0.016602;
1272803;-0.007812;0.031250;0.007812;
1272943;-0.010742;0.030273;0.001953;
1273083;-0.009766;0.030273;0.008789;
1273223;-0.012695;0.028320;-0.005859;
1273363;-0.007812;0.028320;0.001953;
1273503;-0.010742;0.028320;-0.007812;
1273643;-0.003906;0.028320;-0.000977;
1273783;-0.007812;0.027344;-0.005859;
1273923;-0.006836;0.026367;-0.007812;
1274059;-0.009766;0.025391;-0.002930;
1274210;-0.010742;0.024414;-0.007812;
1274358;-0.006836;0.023438;0.000977;
1274509;-0.008789;0.024414;-0.003906;
1274653;-0.011719;0.026367;-0.006836;
1274793;-0.008789;0.025391;-0.000977;
1274933;-0.007812;0.022461;-0.002930;
1275073;-0.013672;0.022461;-0.003906;
1275208;-0.012695;0.022461;-0.000977;
1275343;-0.010742;0.020508;0.005859;
1275483;-0.011719;0.024414;-0.005859;
1275623;-0.010742;0.021484;0.003906;
1275763;-0.013672;0.023438;0.012695;
1275903;-0.014648;0.026367;0.009766;
1276043;-0.010742;0.025391;0.017578;
1276193;-0.011719;0.022461;0.017578;
1276333;-0.010742;0.022461;0.027344;
1276473;-0.013672;0.020508;0.029297;
1276609;-0.011719;0.026367;0.026367;
1276748;-0.012695;0.025391;0.028320;
1276898;-0.013672;0.028320;0.034180;
1277049;-0.014648;0.026367;0.040039;
1277198;-0.014648;0.027344;0.038086;
1277343;-0.014648;0.026367;0.039062;
1277483;-0.014648;0.028320;0.042969;
1277623;-0.014648;0.029297;0.041992;
1277763;-0.013672;0.023438;0.036133;
1277903;-0.013672;0.019531;0.042969;
1278043;-0.014648;0.031250;0.028320;
1278183;-0.016602;0.030273;0.028320;
1278333;-0.015625;0.025391;0.043945;
1278473;-0.014648;0.025391;0.039062;
1278613;-0.014648;0.028320;0.038086;
1278753;-0.014648;0.030273;0.040039;
1278893;-0.012695;0.027344;0.030273;
1279043;-0.014648;0.021484;0.030273;
1279183;-0.015625;0.026367;0.027344;
1279320;-0.014648;0.027344;0.037109;
1279469;-0.016602;0.028320;0.029297;
1279619;-0.015625;0.024414;0.030273;
1279768;-0.014648;0.024414;0.026367;
1279923;-0.015625;0.027344;0.022461;
1280073;-0.014648;0.025391;0.028320;
1280213;-0.013672;0.024414;0.024414;
1280353;-0.013672;0.025391;0.023438;
1280493;-0.015625;0.026367;0.016602;
1280633;-0.014648;0.027344;0.024414;
1280773;-0.014648;0.026367;0.019531;
1280913;-0.016602;0.028320;0.020508;
1281053;-0.018555;0.023438;0.008789;
1281193;-0.017578;0.024414;0.019531;
1281343;-0.016602;0.026367;0.017578;
1281483;-0.016602;0.025391;0.022461;
1281623;-0.017578;0.026367;0.018555;
1281763;-0.017578;0.025391;0.012695;
1281909;-0.019531;0.023438;0.005859;
1282058;-0.017578;0.024414;0.008789;
1282198;-0.016602;0.023438;0.010742;
1282348;-0.017578;0.026367;0.006836;
1282493;-0.016602;0.027344;0.004883;
1282633;-0.017578;0.025391;0.001953;
1282773;-0.017578;0.024414;0.002930;
1282913;-0.018555;0.024414;0.001953;
1283053;-0.016602;0.023438;0.002930;
1283193;-0.018555;0.023438;0.003906;
1283333;-0.017578;0.024414;0.002930;
1283473;-0.019531;0.024414;-0.000977;
1283613;-0.019531;0.023438;-0.000977;
1283753;-0.019531;0.020508;0.002930;
1283903;-0.019531;0.024414;0.004883;
1284053;-0.019531;0.024414;0.003906;
1284193;-0.019531;0.026367;0.004883;
