(1640) PROCEDURE_TASK; INFO: Procedure task started
(10168) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(10168) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(10229) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(10229) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(10289) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(10289) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(10349) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(10349) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(10408) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(10408) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(10581) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(10581) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(10745) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(10745) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(10799) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(10799) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(10859) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(10859) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(10920) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(10921) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(11093) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(11093) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(11150) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(11150) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(11317) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(11317) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(11493) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(11493) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(11549) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(11549) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(11723) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(11723) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(11891) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(11891) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(11948) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(11948) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(12008) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(12008) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(12182) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(12182) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(12351) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(12351) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(12408) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(12408) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(12469) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(12469) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(12528) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(12528) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(12590) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(12590) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(12757) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(12758) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(12932) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(12932) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(12988) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(12988) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(13048) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(13048) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(13216) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(13217) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(13277) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(13278) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(13338) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(13338) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(13505) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(13506) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(13558) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(13558) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(13618) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(13618) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(13789) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(13789) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(13849) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(13849) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(13908) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(13908) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(13968) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(13968) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(14028) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(14028) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(14088) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(14088) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(14149) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(14149) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(14208) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(14208) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(14268) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(14268) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(14442) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(14442) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(91596) PROCEDURE_TASK; INFO: Procedure task received notification
(91596) PROCEDURE_TASK; INFO: Procedure loaded successfully
(91596) PROCEDURE_TASK; INFO: Setting motors in starting point before starting procedure
(93631) PROCEDURE_TASK; INFO: Motors set in starting point, starting procedure
(93631) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 80000
(94629) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(94993) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(95029) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 11666
(95079) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 23333
(95129) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 35000
(95179) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 46666
(95230) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 58333
(95269) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 70000
(95669) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 70000
(95699) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 58333
(95729) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 46666
(95759) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 35000
(95789) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 23333
(95819) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 11666
(95849) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(95849) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(95879) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -11666
(95909) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -23333
(95939) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -35000
(95969) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -46666
(95999) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -58333
(96029) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -70000
(96466) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -70000
(96489) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -58333
(96519) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -46666
(96550) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -35000
(96579) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -23333
(96609) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -11666
(96639) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(96639) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(96669) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 10000
(96699) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 19999
(96729) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 30000
(96759) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 40000
(96789) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 49999
(96819) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 60000
(97119) PROCEDURE_EXEC_HELPER; INFO: Opening valve
(97449) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 60000
(97489) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 50000
(97539) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 40000
(97589) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 30000
(97639) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 20000
(97689) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 10000
(97729) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(98229) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(98259) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -13333
(98289) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -26666
(98319) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -40000
(98349) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -53333
(98379) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -66666
(98409) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -80000
(99209) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0 and closing valve
(99210) PROCEDURE_EXEC_HELPER; INFO: Procedure finished, setting motors in starting point
(101218) PROCEDURE_EXEC_HELPER; INFO: Motors set in starting point
(101219) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 80000
(102219) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(102221) MECHANICAL_CONTROLLER; ERROR: Motor 0 is in overheat shutdown state
(102339) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(102339) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(102519) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(102559) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 11666
(102610) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 23333
(102659) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 35000
(102709) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 46666
(102759) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 58333
(102799) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 70000
(103255) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 70000
(103279) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 58333
(103309) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 46666
(103339) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 35000
(103369) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 23333
(103497) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 11666
(103519) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(103519) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(103549) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -11666
(103579) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -23333
(103609) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -35000
(103639) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -46666
(103669) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -58333
(103699) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -70000
(104099) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -70000
(104129) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -58333
(104159) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -46666
(104189) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -35000
(104219) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -23333
(104249) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -11666
(104279) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(104279) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(104309) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 10000
(104339) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 19999
(104369) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 30000
(104399) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 40000
(104429) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 49999
(104459) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 60000
(104874) PROCEDURE_EXEC_HELPER; INFO: Opening valve
(105045) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 60000
(105079) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 50000
(105129) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 40000
(105379) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 30000
(105429) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 20000
(105479) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 10000
(105599) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(106099) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(106129) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -13333
(106159) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -26666
(106189) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -40000
(106318) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -53333
(106339) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -66666
(106369) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -80000
(107169) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0 and closing valve
(107172) PROCEDURE_EXEC_HELPER; INFO: Procedure finished, setting motors in starting point
(109339) PROCEDURE_EXEC_HELPER; INFO: Motors set in starting point
(109340) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 80000
(110339) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(110639) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(110679) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 11666
(110729) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 23333
(110779) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 35000
(110829) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 46666
(110879) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 58333
(110919) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 70000
(111319) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 70000
(111349) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 58333
(111379) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 46666
(111409) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 35000
(111439) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 23333
(111469) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 11666
(111499) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(111499) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(111529) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -11666
(111559) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -23333
(111589) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -35000
(111621) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -46666
(111649) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -58333
(111679) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -70000
(112079) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -70000
(112109) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -58333
(112139) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -46666
(112169) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -35000
(112199) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -23333
(112229) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -11666
(112259) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(112259) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(112289) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 10000
(112319) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 19999
(112349) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 30000
(112379) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 40000
(112409) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 49999
(112440) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 60000
(112739) PROCEDURE_EXEC_HELPER; INFO: Opening valve
(112839) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 60000
(112879) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 50000
(112939) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 40000
(112989) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 30000
(113039) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 20000
(113089) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 10000
(113129) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(113841) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(113869) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -13333
(113899) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -26666
(113929) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -40000
(113959) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -53333
(113989) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -66666
(114019) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -80000
(115069) MECHANICAL_CONTROLLER; WARN: Bumping motor 0 from limit switch retry count achieved
(115619) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0 and closing valve
(115621) PROCEDURE_EXEC_HELPER; INFO: Procedure finished, setting motors in starting point
(117113) CMD_PROCEDURE; INFO: Sending stop notification to procedure task
(117709) PROCEDURE_EXEC_HELPER; INFO: Motors set in starting point
(117709) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 80000
(118715) PROCEDURE_TASK; INFO: Stop notification received, stopping procedure
(151284) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(151284) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(151339) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
