Time;acc_x;acc_y;acc_z;

1600;-0.063477;0.024414;1.329102;
1743;-0.067383;0.027344;1.314453;
1883;-0.068359;0.023438;1.305664;
2023;-0.066406;0.026367;1.301758;
2163;-0.065430;0.025391;1.285156;
2303;-0.070312;0.026367;1.286133;
2443;-0.071289;0.022461;1.262695;
2583;-0.068359;0.022461;1.272461;
2723;-0.074219;0.021484;1.254883;
2863;-0.073242;0.021484;1.239258;
3003;-0.071289;0.020508;1.243164;
3143;-0.073242;0.024414;1.245117;
3283;-0.074219;0.022461;1.226562;
3423;-0.072266;0.026367;1.235352;
3563;-0.075195;0.021484;1.225586;
3703;-0.074219;0.023438;1.221680;
3843;-0.076172;0.020508;1.223633;
3979;-0.075195;0.025391;1.224609;
4129;-0.076172;0.020508;1.217773;
4280;-0.073242;0.018555;1.237305;
4443;-0.073242;0.016602;1.239258;
4583;-0.074219;0.018555;1.265625;
4723;-0.071289;0.015625;1.275391;
4863;-0.073242;0.017578;1.292969;
5003;-0.071289;0.019531;1.320312;
5143;-0.068359;0.016602;1.334961;
5283;-0.067383;0.018555;1.357422;
5423;-0.067383;0.018555;1.363281;
5563;-0.066406;0.017578;1.373047;
5713;-0.064453;0.017578;1.405273;
5854;-0.065430;0.014648;1.418945;
5993;-0.057617;0.016602;1.456055;
6133;-0.059570;0.020508;1.472656;
6273;-0.053711;0.016602;1.502930;
6409;-0.057617;0.013672;1.518555;
6558;-0.052734;0.025391;1.554688;
6709;-0.049805;0.020508;1.576172;
6869;-0.050781;0.025391;1.603516;
7033;-0.045898;0.024414;1.621094;
7183;-0.047852;0.021484;1.622070;
7323;-0.049805;0.017578;1.614258;
7463;-0.048828;0.020508;1.615234;
7603;-0.046875;0.023438;1.623047;
7743;-0.047852;0.019531;1.614258;
7883;-0.046875;0.017578;1.605469;
8023;-0.045898;0.018555;1.603516;
8163;-0.047852;0.018555;1.598633;
8303;-0.047852;0.016602;1.597656;
8443;-0.046875;0.021484;1.592773;
8583;-0.050781;0.016602;1.569336;
8723;-0.049805;0.016602;1.550781;
8863;-0.053711;0.013672;1.513672;
8999;-0.052734;0.017578;1.496094;
9149;-0.057617;0.014648;1.469727;
9289;-0.056641;0.015625;1.450195;
9441;-0.058594;0.018555;1.426758;
9603;-0.061523;0.021484;1.405273;
9753;-0.061523;0.026367;1.377930;
9893;-0.064453;0.022461;1.330078;
10033;-0.068359;0.019531;1.298828;
10173;-0.069336;0.020508;1.254883;
10313;-0.073242;0.021484;1.231445;
10453;-0.074219;0.019531;1.182617;
10593;-0.074219;0.023438;1.152344;
10733;-0.080078;0.018555;1.107422;
10883;-0.083008;0.023438;1.063477;
11023;-0.083008;0.021484;1.041992;
11163;-0.083984;0.021484;1.000000;
11303;-0.084961;0.022461;0.972656;
11443;-0.087891;0.020508;0.943359;
11589;-0.088867;0.020508;0.918945;
11740;-0.087891;0.020508;0.916992;
11879;-0.090820;0.023438;0.918945;
12029;-0.084961;0.022461;0.935547;
12253;-0.085938;0.020508;0.961914;
12473;-0.083984;0.023438;1.003906;
12693;-0.079102;0.020508;1.045898;
12904;-0.078125;0.022461;1.090820;
13113;-0.077148;0.024414;1.119141;
13333;-0.075195;0.021484;1.143555;
13543;-0.072266;0.021484;1.155273;
13763;-0.074219;0.018555;1.160156;
13983;-0.074219;0.018555;1.133789;
14193;-0.074219;0.016602;1.125000;
14404;-0.071289;0.018555;1.133789;
14623;-0.069336;0.021484;1.144531;
14843;-0.067383;0.016602;1.136719;
15063;-0.070312;0.017578;1.130859;
15279;-0.070312;0.019531;1.110352;
15509;-0.068359;0.016602;1.098633;
15733;-0.062500;0.019531;1.090820;
15943;-0.062500;0.019531;1.098633;
16163;-0.056641;0.018555;1.093750;
16373;-0.056641;0.017578;1.096680;
16583;-0.049805;0.016602;1.104492;
16793;-0.047852;0.018555;1.091797;
17004;-0.041016;0.015625;1.091797;
17223;-0.033203;0.015625;1.083008;
17443;-0.024414;0.015625;1.099609;
17663;-0.018555;0.019531;1.092773;
17873;-0.010742;0.012695;1.090820;
18083;-0.007812;0.019531;1.082031;
18303;-0.003906;0.017578;1.083008;
18523;0.000977;0.021484;1.083008;
18743;0.003906;0.028320;1.083984;
18960;0.007812;0.026367;1.076172;
19199;0.007812;0.020508;1.040039;
19443;0.010742;0.024414;1.008789;
19663;0.008789;0.019531;0.960938;
19873;0.008789;0.028320;0.943359;
20093;0.006836;0.019531;0.925781;
20313;0.001953;0.018555;0.899414;
20533;-0.001953;0.019531;0.889648;
20753;0.001953;0.019531;0.891602;
20973;-0.000977;0.017578;0.891602;
21193;0.000000;0.019531;0.900391;
21413;0.001953;0.021484;0.913086;
21633;0.000000;0.024414;0.942383;
21844;0.004883;0.020508;0.988281;
22063;0.003906;0.021484;1.018555;
22273;0.006836;0.019531;1.044922;
22499;0.008789;0.023438;1.087891;
22740;0.009766;0.024414;1.112305;
22983;0.007812;0.027344;1.145508;
23203;0.004883;0.029297;1.128906;
23413;0.001953;0.029297;1.111328;
23623;0.000977;0.029297;1.087891;
23843;-0.003906;0.029297;1.059570;
24063;-0.001953;0.028320;1.046875;
24283;-0.000977;0.027344;1.053711;
24493;-0.000977;0.019531;1.053711;
24703;0.000000;0.016602;1.056641;
24923;-0.000977;0.013672;1.053711;
25143;0.000000;0.015625;1.047852;
25353;-0.001953;0.010742;1.022461;
25563;-0.002930;0.014648;1.010742;
25773;-0.002930;0.013672;0.987305;
25991;-0.004883;0.020508;0.974609;
26229;-0.006836;0.024414;1.005859;
26453;-0.002930;0.029297;1.015625;
26663;0.000000;0.025391;1.052734;
26873;0.000977;0.028320;1.055664;
27093;-0.000977;0.026367;1.065430;
27303;-0.001953;0.026367;1.052734;
27523;0.002930;0.025391;1.050781;
27743;0.000000;0.022461;1.045898;
27963;0.000000;0.020508;1.051758;
28183;0.000977;0.023438;1.065430;
28403;0.003906;0.018555;1.080078;
28623;0.001953;0.020508;1.078125;
28843;0.000000;0.018555;1.071289;
29063;0.000000;0.021484;1.070312;
29269;-0.000977;0.024414;1.068359;
29499;0.000000;0.019531;1.061523;
29743;0.001953;0.018555;1.062500;
29963;0.001953;0.023438;1.060547;
30183;0.001953;0.019531;1.061523;
30404;-0.001953;0.023438;1.056641;
30623;0.000000;0.027344;1.087891;
30833;0.005859;0.019531;1.109375;
31043;0.005859;0.020508;1.131836;
31263;0.003906;0.022461;1.122070;
31474;0.003906;0.019531;1.101562;
31683;0.001953;0.020508;1.079102;
31893;0.000977;0.021484;1.039062;
32113;-0.003906;0.020508;0.996094;
32333;-0.005859;0.022461;0.969727;
32553;-0.003906;0.020508;0.938477;
32759;-0.004883;0.017578;0.920898;
32989;-0.005859;0.025391;0.925781;
33233;-0.010742;0.018555;0.924805;
33453;-0.007812;0.022461;0.941406;
33673;-0.006836;0.022461;0.962891;
33893;0.001953;0.025391;0.997070;
34113;-0.001953;0.022461;1.006836;
34323;-0.000977;0.022461;1.012695;
34533;-0.002930;0.020508;1.016602;
34753;-0.006836;0.019531;1.000000;
34973;-0.005859;0.019531;1.004883;
35193;-0.003906;0.021484;1.010742;
35403;0.001953;0.021484;1.030273;
35623;0.000000;0.015625;1.036133;
35843;0.000977;0.020508;1.036133;
36063;0.001953;0.018555;1.043945;
36270;0.000000;0.020508;1.042969;
36500;0.000000;0.020508;1.037109;
36743;0.001953;0.018555;1.044922;
36953;0.001953;0.016602;1.037109;
37173;0.002930;0.017578;1.029297;
37393;0.000000;0.020508;1.032227;
37613;-0.000977;0.023438;1.029297;
37823;-0.002930;0.016602;1.022461;
38033;0.000977;0.025391;1.024414;
38243;0.000000;0.021484;1.017578;
38463;-0.001953;0.021484;0.993164;
38673;-0.001953;0.022461;0.984375;
38883;-0.003906;0.027344;0.975586;
39103;-0.003906;0.017578;0.957031;
39313;-0.005859;0.021484;0.955078;
39533;-0.006836;0.023438;0.939453;
39750;-0.003906;0.022461;0.951172;
39959;-0.006836;0.027344;0.944336;
40189;-0.003906;0.020508;0.948242;
40433;-0.004883;0.023438;0.956055;
40653;-0.006836;0.016602;0.956055;
40873;-0.003906;0.021484;0.958984;
41093;-0.001953;0.025391;0.976562;
41313;-0.002930;0.019531;0.976562;
41523;-0.001953;0.026367;0.980469;
41733;-0.007812;0.019531;0.965820;
41953;-0.006836;0.026367;0.961914;
42163;-0.003906;0.019531;0.960938;
42383;-0.006836;0.023438;0.969727;
42603;-0.001953;0.017578;0.971680;
42823;-0.000977;0.024414;0.981445;
43043;-0.001953;0.024414;0.990234;
43263;-0.001953;0.023438;1.022461;
43481;-0.000977;0.021484;1.044922;
43719;0.001953;0.021484;1.063477;
43963;0.006836;0.015625;1.095703;
