Time;acc_x;acc_y;acc_z;

1686;-0.002930;0.026367;1.035156;
1833;-0.005859;0.022461;1.043945;
1973;-0.002930;0.025391;1.042969;
2113;-0.003906;0.020508;1.024414;
2253;0.000000;0.014648;1.039062;
2393;-0.001953;0.008789;1.027344;
2533;-0.000977;0.017578;1.031250;
2673;0.000000;0.015625;1.020508;
2813;-0.004883;0.019531;1.017578;
2953;-0.001953;0.022461;1.026367;
3093;-0.006836;0.024414;1.020508;
3233;-0.002930;0.024414;1.033203;
3373;-0.002930;0.029297;1.015625;
3513;-0.004883;0.030273;1.013672;
3653;-0.001953;0.033203;1.002930;
3793;-0.003906;0.040039;1.025391;
3933;-0.003906;0.036133;1.027344;
4073;-0.006836;0.025391;1.022461;
4213;-0.003906;0.021484;1.022461;
4359;0.000000;0.013672;1.013672;
4509;-0.003906;0.022461;1.019531;
4649;-0.003906;0.021484;1.008789;
4799;-0.002930;0.022461;0.994141;
4941;-0.001953;0.016602;1.008789;
5079;-0.004883;0.018555;0.996094;
5223;-0.002930;0.017578;1.003906;
5363;-0.003906;0.017578;0.995117;
5503;-0.001953;0.025391;0.993164;
5643;-0.004883;0.021484;0.981445;
5783;-0.006836;0.027344;0.983398;
5923;-0.006836;0.029297;0.989258;
6063;-0.007812;0.030273;0.979492;
6203;-0.004883;0.027344;0.979492;
6343;-0.007812;0.028320;0.970703;
6483;-0.007812;0.029297;0.983398;
6623;-0.000977;0.030273;0.997070;
6763;-0.006836;0.031250;0.980469;
6903;-0.005859;0.029297;0.989258;
7043;-0.004883;0.018555;0.980469;
7179;-0.007812;0.024414;0.996094;
7329;-0.006836;0.024414;0.993164;
7469;-0.005859;0.026367;1.003906;
7599;-0.004883;0.024414;1.006836;
7739;-0.005859;0.028320;0.996094;
7900;-0.002930;0.020508;1.009766;
8043;-0.004883;0.025391;0.997070;
8183;-0.005859;0.022461;0.991211;
8323;-0.002930;0.023438;0.988281;
8463;-0.005859;0.018555;0.985352;
8603;0.000000;0.018555;1.005859;
8743;-0.006836;0.017578;0.989258;
8893;-0.006836;0.021484;0.998047;
9033;-0.000977;0.016602;0.987305;
9173;-0.009766;0.021484;0.988281;
9313;-0.005859;0.018555;0.975586;
9453;-0.004883;0.026367;0.990234;
9593;-0.003906;0.025391;0.999023;
9733;-0.003906;0.031250;1.000000;
9883;-0.005859;0.029297;1.007812;
10019;-0.005859;0.028320;1.009766;
10163;-0.006836;0.028320;1.029297;
10309;-0.003906;0.025391;1.017578;
10449;-0.004883;0.026367;1.037109;
10599;-0.003906;0.021484;1.058594;
10749;-0.002930;0.020508;1.067383;
10890;0.000000;0.028320;1.084961;
11043;0.002930;0.018555;1.096680;
11183;-0.003906;0.018555;1.095703;
11323;0.002930;0.018555;1.112305;
11473;0.002930;0.019531;1.104492;
11613;-0.003906;0.023438;1.107422;
11753;0.001953;0.025391;1.102539;
11893;0.001953;0.025391;1.083008;
12033;-0.002930;0.028320;1.082031;
12173;0.000000;0.031250;1.065430;
12313;-0.001953;0.025391;1.071289;
12453;-0.005859;0.022461;1.063477;
12593;-0.004883;0.031250;1.059570;
12733;-0.004883;0.027344;1.058594;
12873;-0.007812;0.019531;1.036133;
13019;-0.009766;0.026367;1.038086;
13169;-0.008789;0.017578;1.040039;
13319;-0.006836;0.016602;1.041992;
13469;-0.011719;0.014648;1.030273;
13623;-0.012695;0.016602;1.038086;
13763;-0.009766;0.014648;1.036133;
13903;-0.012695;0.014648;1.041016;
14043;-0.007812;0.013672;1.043945;
14183;-0.009766;0.014648;1.048828;
14333;-0.014648;0.014648;1.041016;
14473;-0.012695;0.021484;1.055664;
14613;-0.013672;0.020508;1.048828;
14753;-0.019531;0.018555;1.057617;
14893;-0.017578;0.024414;1.061523;
15033;-0.016602;0.022461;1.047852;
15173;-0.017578;0.025391;1.050781;
15323;-0.017578;0.026367;1.031250;
15463;-0.014648;0.027344;1.029297;
15599;-0.017578;0.023438;1.024414;
15739;-0.021484;0.022461;1.012695;
15889;-0.021484;0.019531;1.016602;
16040;-0.024414;0.019531;1.023438;
16190;-0.023438;0.023438;1.018555;
16333;-0.020508;0.023438;1.024414;
16473;-0.025391;0.016602;1.019531;
16613;-0.018555;0.018555;1.020508;
16753;-0.026367;0.020508;1.009766;
16893;-0.024414;0.022461;1.010742;
17033;-0.021484;0.018555;1.010742;
17173;-0.022461;0.022461;1.014648;
17313;-0.022461;0.023438;1.013672;
17453;-0.024414;0.018555;1.005859;
17593;-0.023438;0.018555;1.017578;
17733;-0.024414;0.015625;1.024414;
17873;-0.020508;0.023438;1.030273;
18013;-0.020508;0.020508;1.029297;
18153;-0.021484;0.023438;1.023438;
18289;-0.020508;0.026367;1.039062;
18440;-0.023438;0.024414;1.022461;
18579;-0.021484;0.029297;1.029297;
18719;-0.023438;0.030273;1.033203;
18873;-0.021484;0.024414;1.041992;
19013;-0.023438;0.017578;1.037109;
19153;-0.020508;0.022461;1.048828;
19289;-0.024414;0.015625;1.049805;
19439;-0.020508;0.020508;1.040039;
19593;-0.020508;0.015625;1.055664;
19733;-0.019531;0.016602;1.058594;
19873;-0.021484;0.016602;1.069336;
20013;-0.020508;0.017578;1.079102;
20153;-0.017578;0.018555;1.087891;
20293;-0.016602;0.022461;1.084961;
20443;-0.020508;0.028320;1.068359;
20583;-0.022461;0.020508;1.073242;
20723;-0.020508;0.025391;1.090820;
20863;-0.023438;0.028320;1.089844;
21003;-0.021484;0.028320;1.081055;
21143;-0.020508;0.027344;1.073242;
21283;-0.023438;0.017578;1.078125;
21423;-0.019531;0.026367;1.068359;
21569;-0.019531;0.024414;1.071289;
21719;-0.018555;0.021484;1.057617;
21859;-0.019531;0.016602;1.049805;
21999;-0.023438;0.026367;1.063477;
22150;-0.020508;0.020508;1.081055;
22313;-0.018555;0.017578;1.068359;
22453;-0.016602;0.012695;1.064453;
22593;-0.023438;0.011719;1.063477;
22735;-0.019531;0.011719;1.068359;
