Time;Load cell reading [N];Temperature [C];Pressure sensor 1 [bar];Pressure sensor 2 [bar];Distance [mm];

1778;-2000.000000;22.125000;0.021250;3.854167;97;

1925;-2000.000000;22.125000;0.021250;3.855000;97;

2065;-2000.000000;22.062500;0.021667;3.853333;98;

2202;-2000.000000;22.125000;0.021667;3.852917;96;

2345;-2000.000000;22.125000;0.021667;3.852917;97;

2482;-2000.000000;22.125000;0.021667;3.852917;95;

2625;-2000.000000;22.062500;0.021250;3.852917;96;

2762;-2000.000000;22.062500;0.021667;3.853333;96;

2905;-2000.000000;22.125000;0.021667;3.852917;96;

3042;-2000.000000;22.125000;0.021667;3.852917;98;

3185;-2000.000000;22.125000;0.021667;3.853333;98;

3322;-2000.000000;22.062500;0.021667;3.853333;97;

3465;-2000.000000;22.125000;0.021667;3.853333;96;

3602;-2000.000000;22.125000;0.021667;3.852917;97;

3745;-2000.000000;22.062500;0.021667;3.853333;99;

3882;-2000.000000;22.062500;0.021667;3.852917;99;

4025;-2000.000000;22.062500;0.021667;3.853333;93;

4162;-2000.000000;22.125000;0.021667;3.853333;99;

4310;-2000.000000;22.125000;0.021667;3.853333;96;

4460;-2000.000000;22.125000;0.021250;3.852917;97;

4602;-2000.000000;22.062500;0.021667;3.853333;96;

4739;-2000.000000;22.125000;0.021250;3.852917;96;

4885;-2000.000000;22.125000;0.021667;3.853333;96;

5013;-2000.000000;22.125000;0.021250;3.853333;97;

5145;-2000.000000;22.062500;0.021667;3.852917;98;

5285;-2000.000000;22.062500;0.021667;3.852917;97;

5424;-2000.000000;22.125000;0.021667;3.852917;97;

5568;-2000.000000;22.062500;0.021667;3.852917;97;

5712;-2000.000000;22.062500;0.021667;3.853333;98;

5857;-2000.000000;22.062500;0.021667;3.852917;96;

6005;-2000.000000;22.062500;0.021250;3.852917;97;

6142;-2000.000000;22.125000;0.021667;3.852917;94;

6287;-2000.000000;22.125000;0.021667;3.852917;98;

6435;-2000.000000;22.125000;0.021667;3.852917;97;

6572;-2000.000000;22.062500;0.021667;3.852917;99;

6717;-2000.000000;22.125000;0.021250;3.852917;99;

6862;-2000.000000;22.062500;0.021250;3.852917;96;

7005;-2000.000000;22.062500;0.021667;3.849583;96;

7145;-2000.000000;22.062500;0.021667;3.851250;98;

7298;-2000.000000;22.125000;0.021667;3.851667;98;

7443;-2000.000000;22.125000;0.021667;3.852084;100;

7572;-2000.000000;22.125000;0.021667;3.847917;97;

7715;-2000.000000;22.062500;0.021667;3.849167;98;

