Time;acc_x;acc_y;acc_z;

1485;-0.035156;0.037109;1.027344;
1633;-0.034180;0.037109;1.029297;
1773;-0.034180;0.036133;1.030273;
1913;-0.034180;0.036133;1.029297;
2053;-0.036133;0.036133;1.029297;
2193;-0.034180;0.036133;1.028320;
2333;-0.032227;0.037109;1.039062;
2473;-0.035156;0.035156;1.027344;
2613;-0.034180;0.037109;1.030273;
2753;-0.034180;0.037109;1.029297;
2893;-0.034180;0.036133;1.028320;
3033;-0.033203;0.035156;1.028320;
3173;-0.035156;0.036133;1.028320;
3313;-0.034180;0.035156;1.030273;
3453;-0.033203;0.037109;1.028320;
3593;-0.034180;0.036133;1.029297;
3733;-0.033203;0.035156;1.028320;
3869;-0.033203;0.039062;1.032227;
4040;-0.035156;0.035156;1.031250;
4213;-0.035156;0.036133;1.031250;
4363;-0.035156;0.035156;1.029297;
4503;-0.034180;0.037109;1.029297;
4643;-0.034180;0.035156;1.028320;
4783;-0.034180;0.038086;1.030273;
4923;-0.034180;0.036133;1.030273;
5063;-0.034180;0.038086;1.031250;
5203;-0.035156;0.036133;1.028320;
5349;-0.035156;0.035156;1.030273;
5503;-0.034180;0.036133;1.029297;
5653;-0.033203;0.036133;1.030273;
5793;-0.035156;0.036133;1.029297;
5940;-0.033203;0.036133;1.028320;
6103;-0.034180;0.035156;1.029297;
6290;-0.035156;0.036133;1.029297;
6483;-0.035156;0.036133;1.029297;
6629;-0.034180;0.036133;1.028320;
6783;-0.035156;0.036133;1.029297;
6923;-0.034180;0.039062;1.029297;
7063;-0.034180;0.036133;1.029297;
7199;-0.034180;0.037109;1.030273;
7383;-0.035156;0.036133;1.028320;
7533;-0.035156;0.036133;1.029297;
7673;-0.034180;0.037109;1.030273;
7810;-0.033203;0.038086;1.032227;
7963;-0.034180;0.036133;1.029297;
8113;-0.034180;0.039062;1.029297;
8253;-0.035156;0.038086;1.030273;
8389;-0.034180;0.038086;1.028320;
8559;-0.033203;0.036133;1.030273;
8749;-0.032227;0.037109;1.028320;
8903;-0.035156;0.037109;1.029297;
9060;-0.035156;0.035156;1.029297;
9203;-0.034180;0.035156;1.028320;
9343;-0.034180;0.036133;1.030273;
9483;-0.035156;0.036133;1.029297;
9619;-0.034180;0.037109;1.028320;
9793;-0.034180;0.037109;1.031250;
9943;-0.034180;0.034180;1.029297;
10083;-0.033203;0.036133;1.029297;
10219;-0.035156;0.037109;1.030273;
10383;-0.034180;0.035156;1.028320;
10523;-0.034180;0.037109;1.030273;
10663;-0.035156;0.035156;1.030273;
10799;-0.037109;0.031250;1.013672;
10953;-0.035156;0.035156;1.033203;
11089;-0.036133;0.039062;1.032227;
11250;-0.034180;0.039062;1.023438;
11443;-0.035156;0.039062;1.032227;
11593;-0.039062;0.037109;1.028320;
11733;-0.035156;0.037109;1.030273;
11873;-0.032227;0.035156;1.029297;
12033;-0.032227;0.031250;1.043945;
12173;-0.037109;0.039062;1.012695;
12313;-0.032227;0.033203;1.043945;
12453;-0.034180;0.036133;1.034180;
12603;-0.034180;0.036133;1.034180;
12743;-0.033203;0.038086;1.032227;
12883;-0.034180;0.037109;1.028320;
13023;-0.037109;0.037109;1.022461;
13159;-0.034180;0.036133;1.033203;
13323;-0.034180;0.038086;1.027344;
13479;-0.034180;0.036133;1.035156;
13659;-0.032227;0.036133;1.031250;
13843;-0.032227;0.035156;1.038086;
13993;-0.036133;0.035156;1.023438;
14133;-0.032227;0.040039;1.028320;
14273;-0.035156;0.035156;1.030273;
14413;-0.034180;0.036133;1.029297;
14553;-0.034180;0.037109;1.030273;
14703;-0.034180;0.037109;1.030273;
14843;-0.034180;0.037109;1.028320;
14979;-0.034180;0.035156;1.029297;
15123;-0.034180;0.036133;1.029297;
15263;-0.034180;0.037109;1.031250;
15403;-0.035156;0.036133;1.030273;
15539;-0.035156;0.037109;1.030273;
15695;-0.034180;0.037109;1.028320;
15879;-0.033203;0.038086;1.031250;
16073;-0.035156;0.038086;1.028320;
16233;-0.035156;0.036133;1.030273;
16383;-0.035156;0.036133;1.028320;
16523;-0.037109;0.033203;1.025391;
16663;-0.032227;0.037109;1.047852;
16801;-0.033203;0.035156;1.036133;
16929;-0.035156;0.035156;1.033203;
17093;-0.037109;0.038086;1.026367;
