(1520) PROCEDURE_TASK; INFO: Procedure task started
(120442) MECHANICAL_CONTROLLER; ERROR: Motor 0 is in overheat shutdown state
(120446) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(120446) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(120489) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 30000
(120539) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 20000
(120589) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 10000
(120629) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(121129) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(121159) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -13333
(121189) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -26666
(121219) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -40000
(121249) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -53333
(121279) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -66666
(121404) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -80000
(122199) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0 and closing valve
(122201) PROCEDURE_EXEC_HELPER; INFO: Procedure finished, setting motors in starting point
(124362) PROCEDURE_EXEC_HELPER; INFO: Motors set in starting point
(124363) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 80000
(125359) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(125701) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(125739) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 11666
(125789) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 23333
(125839) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 35000
(125889) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 46666
(125939) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 58333
(125979) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 70000
(126379) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 70000
(126409) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 58333
(126439) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 46666
(126469) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 35000
(126499) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 23333
(126529) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 11666
(126559) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(126560) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(126589) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -11666
(126619) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -23333
(126649) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -35000
(126679) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -46666
(126711) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -58333
(126740) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -70000
(127215) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -70000
(127239) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -58333
(127269) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -46666
(127299) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -35000
(127329) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -23333
(127359) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -11666
(127389) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(127390) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(127419) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 10000
(127449) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 19999
(127479) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 30000
(127509) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 40000
(127539) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 49999
(127569) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 60000
(127898) PROCEDURE_EXEC_HELPER; INFO: Opening valve
(128064) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 60000
(128099) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 50000
(128149) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 40000
(128199) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 30000
(128249) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 20000
(128299) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 10000
(128339) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(128839) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(128841) MECHANICAL_CONTROLLER; ERROR: Motor 0 is in overheat shutdown state
(128843) MECHANICAL_CONTROLLER; ERROR: Motor 1 is in overheat shutdown state
(128844) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(128844) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(128869) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -13333
(128899) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -26666
(128929) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -40000
(129070) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -53333
(129099) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -66666
(129234) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -80000
(130029) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0 and closing valve
(130041) PROCEDURE_EXEC_HELPER; INFO: Procedure finished, setting motors in starting point
(132039) PROCEDURE_EXEC_HELPER; INFO: Motors set in starting point
(132039) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 80000
(133039) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(133339) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(133381) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 11666
(133429) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 23333
(133552) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 35000
(133599) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 46666
(133650) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 58333
(133689) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 70000
(134089) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 70000
(134119) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 58333
(134149) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 46666
(134179) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 35000
(134209) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 23333
(134239) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 11666
(134269) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(134269) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(134299) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -11666
(134329) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -23333
(134359) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -35000
(134389) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -46666
(134419) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -58333
(134449) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -70000
(134892) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -70000
(134919) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -58333
(135056) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -46666
(135079) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -35000
(135116) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -23333
(135139) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -11666
(135169) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(135169) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(135199) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 10000
(135229) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 19999
(135259) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 30000
(135289) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 40000
(135319) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 49999
(135349) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 60000
(135649) PROCEDURE_EXEC_HELPER; INFO: Opening valve
(135749) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 60000
(135789) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 50000
(135839) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 40000
(135889) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 30000
(135939) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 20000
(135989) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 10000
(136029) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(136598) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(136629) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -13333
(136659) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -26666
(136689) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -40000
(136828) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -53333
(136849) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -66666
(136879) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to -80000
(137679) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0 and closing valve
(137680) PROCEDURE_EXEC_HELPER; INFO: Procedure finished, setting motors in starting point
(139679) PROCEDURE_EXEC_HELPER; INFO: Motors set in starting point
(139679) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 80000
(140679) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(140979) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 0
(141019) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 11666
(141069) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 23333
(141119) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 35000
(141265) PROCEDURE_EXEC_HELPER; INFO: Setting motor speed to 46666
(141271) CMD_PROCEDURE; INFO: Sending stop notification to procedure task
(141309) PROCEDURE_TASK; INFO: Stop notification received, stopping procedure
(161487) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(161487) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(161608) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(161608) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(161669) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(161669) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(161728) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(161728) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(161788) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(161788) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(161847) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(161847) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(161907) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(161908) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(161969) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(161969) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(162028) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(162028) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(162089) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(162089) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(162148) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(162148) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(162209) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(162209) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(162269) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(162269) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(162329) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(162329) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(162389) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(162389) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(162898) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(162898) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(162959) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(162959) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(163133) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(163133) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(163188) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(163188) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(163248) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(163248) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(163308) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(163308) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(163369) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(163369) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(163430) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(163430) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(163488) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(163488) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(163550) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(163550) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(163608) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(163608) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(163669) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(163669) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(163728) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(163728) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(163788) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(163788) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(163849) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(163849) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(163908) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(163908) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(163969) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(163969) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(164027) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(164027) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(164087) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(164088) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(164149) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(164149) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(164209) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(164209) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(164269) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(164269) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(164328) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(164328) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(164389) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(164389) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(164448) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(164448) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(164508) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(164509) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(164569) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(164569) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(164629) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(164629) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(164689) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(164689) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(164748) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(164748) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(164808) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(164808) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(164867) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(164867) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(164928) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(164928) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(165094) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(165094) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(165148) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(165148) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(165208) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(165208) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(165270) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(165270) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(165329) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(165329) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(165389) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(165389) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(165448) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(165448) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(165509) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(165509) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(165568) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(165568) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(165629) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(165629) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(165689) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(165689) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(165749) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(165749) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(165810) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(165811) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(165868) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(165869) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(165929) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(165929) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(165989) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(165989) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(166048) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(166048) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(166109) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(166109) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(166171) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(166171) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(166229) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(166229) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(166288) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(166288) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(166349) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(166349) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(166409) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(166409) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(166470) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(166470) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(166529) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(166529) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(166588) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(166588) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(166757) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(166757) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(166933) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(166933) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(166988) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(166988) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(167048) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(167048) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(167110) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(167110) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(167169) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(167169) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(167229) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(167229) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(168848) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(168848) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(168909) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(168909) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(168970) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(168970) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(169028) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(169028) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(169088) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(169088) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(169148) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(169148) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(169818) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(169818) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(169877) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(169877) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(169939) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(169939) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(169998) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(169999) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(170059) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(170059) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(170537) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(170537) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
(170598) MECHANICAL_CONTROLLER; INFO: Mechanical controller blocked
(170598) MECHANICAL_CONTROLLER; INFO: Mechanical controller unblocked
