Time;acc_x;acc_y;acc_z;

361961;0.009766;0.029297;1.120117;
362186;0.005859;0.025391;1.119141;
362336;0.011719;0.027344;1.118164;
362476;0.008789;0.026367;1.116211;
362616;0.006836;0.027344;1.107422;
362756;0.009766;0.026367;1.105469;
362896;0.006836;0.030273;1.098633;
363036;0.006836;0.029297;1.070312;
363176;0.006836;0.027344;1.046875;
363316;0.002930;0.028320;1.032227;
363456;0.000977;0.023438;0.992188;
363596;0.001953;0.029297;0.988281;
363736;0.003906;0.027344;0.991211;
363876;0.004883;0.028320;0.978516;
364016;-0.000977;0.024414;0.984375;
364156;0.000977;0.032227;0.993164;
364296;-0.000977;0.023438;0.979492;
364436;0.000000;0.034180;0.994141;
364573;0.000977;0.026367;0.998047;
364723;0.001953;0.027344;1.018555;
364871;0.001953;0.028320;1.041016;
365036;0.006836;0.027344;1.064453;
365176;0.009766;0.028320;1.100586;
365316;0.004883;0.023438;1.102539;
365456;0.005859;0.030273;1.123047;
365596;0.010742;0.027344;1.145508;
365731;0.010742;0.023438;1.142578;
365886;0.010742;0.027344;1.142578;
366026;0.009766;0.025391;1.156250;
366166;0.010742;0.027344;1.152344;
366306;0.011719;0.028320;1.158203;
366446;0.008789;0.030273;1.156250;
366586;0.013672;0.026367;1.149414;
366726;0.008789;0.027344;1.138672;
366866;0.010742;0.029297;1.140625;
367006;0.009766;0.022461;1.135742;
367141;0.008789;0.024414;1.126953;
367291;0.010742;0.031250;1.126953;
367451;0.008789;0.031250;1.125977;
367582;0.008789;0.027344;1.125000;
367736;0.008789;0.026367;1.111328;
367876;0.007812;0.028320;1.126953;
368016;0.009766;0.029297;1.126953;
368156;0.009766;0.031250;1.117188;
368296;0.006836;0.029297;1.129883;
368436;0.013672;0.026367;1.126953;
368576;0.007812;0.030273;1.117188;
368716;0.008789;0.027344;1.125977;
368856;0.010742;0.031250;1.129883;
368996;0.006836;0.027344;1.125977;
369136;0.009766;0.029297;1.134766;
369276;0.008789;0.028320;1.137695;
369416;0.007812;0.024414;1.134766;
369566;0.009766;0.026367;1.124023;
369701;0.008789;0.029297;1.130859;
369842;0.010742;0.028320;1.125000;
369981;0.007812;0.024414;1.125000;
370131;0.008789;0.025391;1.129883;
370286;0.009766;0.031250;1.128906;
370436;0.010742;0.023438;1.121094;
370576;0.006836;0.026367;1.116211;
370716;0.013672;0.029297;1.115234;
370856;0.006836;0.025391;1.118164;
370996;0.005859;0.024414;1.103516;
371136;0.009766;0.023438;1.121094;
371276;0.007812;0.026367;1.108398;
371426;0.009766;0.024414;1.104492;
371576;0.005859;0.028320;1.101562;
371716;0.007812;0.030273;1.107422;
371856;0.008789;0.028320;1.089844;
371996;0.003906;0.027344;1.078125;
372136;0.008789;0.027344;1.086914;
372271;0.008789;0.027344;1.073242;
372421;0.004883;0.025391;1.048828;
372581;0.002930;0.031250;1.052734;
372731;0.006836;0.026367;1.042969;
372886;0.004883;0.028320;1.029297;
373026;0.002930;0.028320;1.020508;
373166;0.004883;0.030273;1.019531;
373306;0.002930;0.029297;1.014648;
373446;0.001953;0.032227;1.003906;
373586;0.002930;0.031250;1.010742;
373726;0.003906;0.028320;1.000977;
373866;0.002930;0.030273;0.998047;
374006;0.000000;0.024414;0.996094;
374146;0.000977;0.028320;1.001953;
374296;0.004883;0.024414;0.994141;
374436;0.001953;0.031250;1.003906;
374576;0.002930;0.026367;1.009766;
374726;0.004883;0.030273;1.022461;
374861;0.000000;0.034180;1.000977;
375011;0.003906;0.033203;1.014648;
375171;0.004883;0.027344;1.032227;
375326;0.003906;0.027344;1.051758;
375466;0.002930;0.033203;1.072266;
375606;0.008789;0.031250;1.103516;
375746;0.005859;0.028320;1.113281;
375886;0.009766;0.024414;1.136719;
376026;0.009766;0.027344;1.148438;
376166;0.006836;0.033203;1.156250;
376306;0.011719;0.033203;1.170898;
376446;0.011719;0.028320;1.168945;
376586;0.009766;0.024414;1.166016;
376726;0.012695;0.022461;1.159180;
376876;0.008789;0.026367;1.159180;
377026;0.008789;0.024414;1.164062;
377166;0.008789;0.028320;1.148438;
377301;0.008789;0.024414;1.133789;
377452;0.007812;0.025391;1.149414;
377612;0.011719;0.022461;1.149414;
377772;0.009766;0.027344;1.143555;
377931;0.011719;0.028320;1.148438;
378076;0.009766;0.025391;1.151367;
378216;0.007812;0.026367;1.149414;
378356;0.011719;0.026367;1.158203;
378496;0.007812;0.031250;1.156250;
378636;0.007812;0.029297;1.169922;
378776;0.010742;0.024414;1.152344;
378916;0.009766;0.023438;1.161133;
379071;0.008789;0.024414;1.154297;
379236;0.009766;0.027344;1.146484;
379376;0.005859;0.028320;1.132812;
379516;0.006836;0.027344;1.112305;
379661;0.005859;0.029297;1.118164;
379816;0.007812;0.029297;1.112305;
379966;0.006836;0.030273;1.091797;
380112;0.004883;0.024414;1.083984;
380271;0.005859;0.026367;1.087891;
380421;0.006836;0.026367;1.077148;
380572;0.005859;0.024414;1.077148;
380736;0.002930;0.024414;1.076172;
