Time;acc_x;acc_y;acc_z;

1572;-0.001953;0.019531;1.038086;
1713;-0.000977;0.018555;1.045898;
1853;0.000977;0.016602;1.063477;
1993;0.001953;0.018555;1.078125;
2133;0.000000;0.017578;1.067383;
2273;-0.001953;0.017578;1.084961;
2413;0.000977;0.017578;1.084961;
2553;0.002930;0.015625;1.084961;
2693;0.002930;0.020508;1.076172;
2833;0.000977;0.020508;1.062500;
2973;-0.000977;0.021484;1.047852;
3113;0.001953;0.016602;1.039062;
3253;-0.000977;0.020508;1.031250;
3393;-0.001953;0.022461;1.022461;
3533;-0.002930;0.022461;1.031250;
3673;0.000000;0.023438;1.039062;
3813;-0.002930;0.024414;1.039062;
3949;0.000000;0.029297;1.061523;
4099;0.000977;0.026367;1.061523;
4259;0.003906;0.024414;1.054688;
4423;0.002930;0.019531;1.036133;
4573;-0.002930;0.019531;1.021484;
4713;-0.002930;0.020508;1.008789;
4853;0.000977;0.017578;1.008789;
4993;-0.000977;0.015625;1.008789;
5133;0.000000;0.018555;0.995117;
5283;-0.005859;0.014648;0.998047;
5423;0.000000;0.017578;1.014648;
5563;-0.000977;0.014648;1.019531;
5713;-0.002930;0.014648;1.018555;
5853;-0.002930;0.017578;1.027344;
6003;0.001953;0.022461;1.044922;
6153;-0.000977;0.020508;1.044922;
6293;-0.000977;0.022461;1.060547;
6439;0.001953;0.021484;1.069336;
6600;-0.002930;0.022461;1.063477;
6759;0.000977;0.020508;1.077148;
6923;0.004883;0.022461;1.084961;
7064;0.000977;0.016602;1.082031;
7203;0.001953;0.017578;1.082031;
7343;0.000977;0.023438;1.078125;
7483;0.001953;0.023438;1.065430;
7623;0.002930;0.019531;1.065430;
7773;0.000000;0.018555;1.043945;
7913;-0.003906;0.022461;1.030273;
8063;-0.001953;0.025391;1.028320;
8204;0.000000;0.027344;1.020508;
8343;-0.000977;0.023438;1.018555;
8493;-0.001953;0.015625;1.011719;
8634;-0.002930;0.016602;1.002930;
8773;-0.002930;0.016602;1.017578;
8919;0.000000;0.021484;1.013672;
9079;0.000000;0.018555;1.016602;
9239;-0.002930;0.014648;1.005859;
9373;-0.000977;0.015625;1.015625;
9513;-0.000977;0.016602;1.012695;
9653;0.000000;0.015625;1.020508;
9803;-0.000977;0.019531;1.014648;
9943;-0.007812;0.020508;1.021484;
10083;0.000000;0.021484;1.022461;
10223;0.000000;0.021484;1.022461;
10363;-0.001953;0.026367;1.026367;
10503;-0.000977;0.019531;1.026367;
10643;-0.001953;0.021484;1.030273;
10783;0.000977;0.021484;1.029297;
10923;-0.000977;0.021484;1.025391;
11063;0.000000;0.021484;1.020508;
11203;-0.002930;0.021484;1.020508;
11339;0.000977;0.028320;1.031250;
11489;-0.000977;0.019531;1.019531;
11643;-0.000977;0.022461;1.014648;
11783;-0.000977;0.018555;1.022461;
11919;-0.000977;0.020508;1.028320;
12070;-0.003906;0.016602;1.005859;
12220;-0.001953;0.020508;1.012695;
12363;-0.001953;0.020508;1.017578;
12503;-0.001953;0.019531;1.013672;
12643;-0.002930;0.022461;1.023438;
12793;-0.000977;0.018555;1.008789;
12933;-0.000977;0.020508;1.017578;
13073;-0.004883;0.021484;1.010742;
13224;-0.002930;0.021484;1.021484;
13363;0.000977;0.020508;1.032227;
13513;-0.003906;0.019531;1.036133;
13653;0.000977;0.021484;1.054688;
13793;0.002930;0.021484;1.061523;
13943;0.003906;0.023438;1.068359;
14083;0.000000;0.023438;1.058594;
14224;-0.002930;0.019531;1.057617;
14360;0.000977;0.021484;1.062500;
14509;0.001953;0.019531;1.048828;
14669;0.000977;0.021484;1.046875;
14833;0.000977;0.020508;1.036133;
14973;0.000000;0.024414;1.022461;
15113;-0.001953;0.020508;1.026367;
15263;0.000000;0.018555;1.019531;
15403;-0.003906;0.022461;0.998047;
15543;-0.002930;0.020508;1.002930;
15683;-0.000977;0.019531;1.005859;
15823;0.000000;0.023438;1.004883;
15963;-0.004883;0.021484;1.002930;
16103;-0.003906;0.020508;0.999023;
16253;-0.000977;0.024414;1.006836;
16393;-0.000977;0.023438;1.022461;
16533;-0.000977;0.022461;1.020508;
16683;-0.000977;0.019531;1.020508;
16829;-0.001953;0.019531;1.030273;
16989;-0.000977;0.020508;1.032227;
17153;0.001953;0.016602;1.033203;
17291;0.000000;0.019531;1.034180;
17449;-0.001953;0.021484;1.034180;
17613;0.000000;0.019531;1.036133;
17753;-0.001953;0.022461;1.029297;
17893;-0.000977;0.018555;1.037109;
18033;-0.000977;0.023438;1.033203;
18173;-0.003906;0.020508;1.032227;
18313;0.002930;0.024414;1.034180;
18453;-0.000977;0.021484;1.040039;
18603;0.003906;0.024414;1.048828;
18743;0.000000;0.023438;1.036133;
18883;-0.002930;0.022461;1.028320;
19023;0.000977;0.021484;1.033203;
19163;0.002930;0.024414;1.032227;
19303;-0.002930;0.025391;1.026367;
19443;-0.002930;0.027344;1.016602;
19590;-0.002930;0.029297;1.008789;
19750;-0.002930;0.025391;1.011719;
19909;0.000000;0.026367;1.018555;
20053;-0.000977;0.025391;1.002930;
20193;-0.004883;0.025391;1.006836;
20329;-0.001953;0.023438;1.019531;
20483;0.000000;0.023438;1.011719;
20623;0.000000;0.016602;1.004883;
20763;-0.001953;0.021484;1.006836;
20903;-0.000977;0.021484;1.008789;
21043;0.000000;0.023438;1.029297;
21183;-0.002930;0.021484;1.022461;
21323;0.002930;0.022461;1.031250;
21463;0.000000;0.019531;1.043945;
21603;0.001953;0.014648;1.048828;
21743;0.001953;0.017578;1.069336;
21893;0.002930;0.021484;1.079102;
22033;0.001953;0.018555;1.084961;
22173;0.001953;0.014648;1.095703;
22313;0.003906;0.021484;1.091797;
22449;0.000000;0.017578;1.086914;
22591;0.003906;0.016602;1.087891;
22739;0.002930;0.018555;1.076172;
22889;0.004883;0.014648;1.070312;
23049;0.001953;0.019531;1.056641;
23213;-0.000977;0.020508;1.040039;
23353;0.001953;0.020508;1.036133;
23493;-0.000977;0.019531;1.035156;
23643;-0.000977;0.023438;1.032227;
