datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-07_10-44-49.486473;138165;-21.333374;19.375;3.63;3.63;192.0;0.064453;0.021484;1.095703;-60000;-60000;138329;0;0;0
2024-11-07_10-44-49.690028;138427;17.333374;19.375;0.04625;3.630417;175.0;0.035156;0.016602;0.821289;-60000;-60000;138518;0;0;0
2024-11-07_10-44-49.847130;138560;37.333374;19.375;0.169583;3.656667;170.0;0.020508;0.017578;0.666016;-60000;-60000;138670;0;0;0
2024-11-07_10-44-50.113431;138829;85.333252;19.375;0.090833;3.64625;150.0;0.008789;0.015625;0.483398;-60000;-60000;138945;0;0;0
2024-11-07_10-44-50.301623;138968;98.666748;19.4375;0.118333;3.634167;140.0;0.006836;0.015625;0.370117;-60000;-60000;139140;0;0;0
2024-11-07_10-44-50.599851;139232;124.0;19.4375;3.632083;3.636667;120.0;0.001953;0.022461;0.194336;-60000;-60000;139421;0;0;0
2024-11-07_10-44-50.803003;139514;140.0;19.4375;0.105417;3.645417;99.0;-0.000977;0.024414;0.094727;-60000;-60000;139627;0;0;0
2024-11-07_10-44-50.928217;139655;148.0;19.4375;0.09125;3.647917;93.0;-0.000977;0.025391;0.051758;-60000;-60000;139770;0;0;0
2024-11-07_10-44-51.100296;139795;150.666748;19.4375;0.710417;4.01125;89.0;-0.00293;0.026367;0.00293;20000;20000;139930;1;0;0
2024-11-07_10-44-51.256491;139935;157.333252;19.4375;0.43125;3.894583;94.0;-0.003906;0.021484;-0.009766;20000;20000;140083;1;0;0
2024-11-07_10-44-51.412740;140073;157.333252;19.4375;0.42125;4.005417;95.0;-0.000977;0.020508;-0.038086;20000;20000;140235;0;0;0
2024-11-07_10-44-51.569391;140217;161.333252;19.4375;0.104583;3.630417;93.0;-0.00293;0.020508;-0.045898;69000;69000;111;0;0;0
2024-11-07_10-44-51.773575;140505;154.666748;19.4375;0.06;3.63;105.0;-0.000977;0.011719;-0.006836;69000;69000;310;0;0;0
2024-11-07_10-44-51.883016;140505;154.666748;19.4375;0.06;3.63;105.0;-0.000977;0.011719;-0.006836;69000;69000;420;0;0;0
2024-11-07_10-44-52.086957;140782;153.333252;19.4375;0.6725;3.880417;119.0;-0.009766;0.019531;-0.035156;0;0;639;0;0;0
2024-11-07_10-44-52.212566;140925;153.333252;19.4375;0.136667;3.658334;118.0;-0.008789;0.020508;-0.020508;0;0;748;0;0;0
2024-11-07_10-44-52.360261;141072;148.0;19.4375;0.160833;3.66;121.0;-0.009766;0.023438;-0.008789;0;0;910;0;0;0
2024-11-07_10-44-52.525594;141220;150.666748;19.4375;0.154167;3.660417;120.0;-0.012695;0.026367;-0.010742;0;0;1044;0;0;0
2024-11-07_10-44-52.760799;141513;150.666748;19.4375;0.039583;3.63;121.0;-0.008789;0.030273;0.001953;0;0;1304;0;0;0
2024-11-07_10-44-52.885891;141513;150.666748;19.4375;0.039583;3.63;121.0;-0.008789;0.030273;0.001953;22666;22666;1431;0;0;0
2024-11-07_10-44-52.979918;141658;150.666748;19.4375;0.077083;3.630834;120.0;-0.012695;0.033203;-0.00293;45333;45333;1530;0;0;0
2024-11-07_10-44-53.120632;141810;154.666748;19.4375;0.021667;3.63;130.0;-0.011719;0.039062;-0.00293;68000;68000;1671;0;0;0
2024-11-07_10-44-53.292913;141954;150.666748;19.4375;0.028333;3.63;141.0;-0.009766;0.040039;0.009766;68000;68000;1831;0;0;0
2024-11-07_10-44-53.542907;142233;150.666748;19.4375;0.088333;3.627084;161.0;-0.013672;0.041016;-0.005859;68000;68000;2080;0;0;0
2024-11-07_10-44-53.668180;142377;153.333252;19.4375;0.139167;3.635834;174.0;-0.011719;0.036133;-0.001953;34000;34000;2193;0;0;0
2024-11-07_10-44-53.756317;142377;153.333252;19.4375;0.139167;3.635834;174.0;-0.011719;0.036133;-0.001953;-11666;-11666;2303;0;0;0
2024-11-07_10-44-53.997300;142657;142.666748;19.4375;0.04125;3.625;169.0;-0.013672;0.038086;-0.001953;-70000;-70000;2536;0;0;0
2024-11-07_10-44-54.107831;142798;145.333252;19.4375;0.073333;3.625;159.0;-0.012695;0.036133;0.005859;-70000;-70000;2661;0;0;0
2024-11-07_10-44-54.216603;142948;150.666748;19.4375;0.06;3.624583;149.0;-0.013672;0.037109;0.005859;-70000;-70000;2758;0;0;0
2024-11-07_10-44-54.482420;143097;153.333252;19.4375;0.055;3.644167;135.0;-0.016602;0.035156;-0.004883;-70000;-70000;3040;0;0;0
2024-11-07_10-44-54.685872;143395;161.333252;19.4375;0.578333;3.94;115.0;-0.012695;0.033203;0.010742;9833;9833;3241;0;0;0
2024-11-07_10-44-54.858235;143533;157.333252;19.4375;0.395;3.735;115.0;-0.009766;0.032227;0.003906;59000;59000;3400;0;0;0
2024-11-07_10-44-54.999843;143665;153.333252;19.4375;0.059583;3.624583;125.0;-0.014648;0.03418;0.003906;59000;59000;3551;0;0;0
2024-11-07_10-44-55.156950;143804;150.666748;19.4375;0.068333;3.624583;137.0;-0.010742;0.036133;0.005859;59000;59000;3711;0;0;0
2024-11-07_10-44-55.313312;143945;154.666748;19.4375;0.172083;3.618333;142.0;-0.017578;0.03418;0.001953;39333;39333;3872;0;0;0
2024-11-07_10-44-55.595168;144230;148.0;19.4375;0.969583;3.469584;158.0;-0.010742;0.03418;0.016602;9833;9833;4126;0;0;0
2024-11-07_10-44-55.876884;144516;157.333252;19.4375;0.79875;3.454167;163.0;-0.011719;0.03125;-0.000977;0;0;4410;0;0;0
2024-11-07_10-44-56.189859;144802;153.333252;19.4375;0.855833;3.410417;161.0;-0.013672;0.02832;0.001953;0;0;4620;0;0;0
2024-11-07_10-44-56.283647;144945;156.0;19.4375;0.9075;3.425;158.0;-0.013672;0.02832;0.005859;-40000;-40000;4841;0;0;0
2024-11-07_10-44-56.471493;145082;148.0;19.4375;0.95875;3.390417;158.0;-0.019531;0.029297;0.006836;-66666;-66666;5010;0;2;0
2024-11-07_10-44-56.612159;145364;157.333252;19.4375;3.38;3.379583;137.0;-0.013672;0.030273;0.007812;-80000;-80000;5151;0;0;0
2024-11-07_10-44-56.706400;145364;157.333252;19.4375;3.38;3.379583;137.0;-0.013672;0.030273;0.007812;-80000;-80000;5261;0;0;0
2024-11-07_10-44-56.862762;145493;154.666748;19.5;1.09625;3.374583;125.0;-0.017578;0.030273;0.00293;-80000;-80000;5421;0;0;0
2024-11-07_10-44-57.144502;145784;157.333252;19.4375;1.16125;3.370833;100.0;-0.018555;0.03125;0.012695;20000;20000;5677;1;0;0
2024-11-07_10-44-57.332034;146054;154.666748;19.5;1.56;3.677084;95.0;-0.015625;0.03125;0.012695;20000;20000;5881;0;0;0
2024-11-07_10-44-57.566978;146183;148.0;19.4375;3.56875;3.532917;93.0;-0.016602;0.032227;0.011719;20000;20000;6099;0;0;0
2024-11-07_10-44-57.723127;146455;150.666748;19.5;0.93125;3.390417;96.0;-0.018555;0.030273;0.007812;20000;20000;6268;0;0;0
2024-11-07_10-44-57.942106;146594;154.666748;19.5;0.850833;3.375417;94.0;-0.015625;0.032227;0.020508;20000;20000;6483;0;0;0
2024-11-07_10-44-58.114711;146738;153.333252;19.5;0.76125;3.377917;94.0;-0.015625;0.03418;0.018555;20000;20000;6661;0;0;0
2024-11-07_10-44-58.333584;147026;157.333252;19.5;0.60875;3.374167;93.0;-0.016602;0.035156;0.024414;20000;20000;6874;0;0;0
2024-11-07_10-44-58.505333;147175;150.666748;19.4375;0.552917;3.374583;92.0;-0.018555;0.033203;0.019531;20000;20000;7050;0;0;0
2024-11-07_10-44-58.630546;147313;148.0;19.5;0.505417;3.374583;92.0;-0.017578;0.035156;0.029297;20000;20000;7158;0;0;0
2024-11-07_10-44-58.771253;147457;148.0;19.5;0.432917;3.374583;95.0;-0.015625;0.033203;0.02832;20000;20000;7302;0;0;0
2024-11-07_10-44-58.927534;147606;150.666748;19.5;0.345417;3.374167;94.0;-0.019531;0.029297;0.027344;20000;20000;7454;0;0;0
