datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-06_12-00-01.934433;100882;-2000.0;21.5625;0.021667;3.348333;195.0;-0.017578;0.018555;0.004883;-60000;-60000;10631;0;0;0
2024-11-06_12-00-02.117437;101035;-2000.0;21.5625;0.02125;3.348333;189.0;-0.017578;0.020508;-0.000977;-60000;-60000;10811;0;0;0
2024-11-06_12-00-02.447040;101333;-2000.0;21.5625;0.055;3.348333;168.0;-0.017578;0.014648;-0.001953;-60000;-60000;11140;0;0;0
2024-11-06_12-00-02.603742;101485;-2000.0;21.5625;0.090417;3.348333;155.0;-0.016602;0.016602;0.006836;-60000;-60000;11299;0;0;0
2024-11-06_12-00-02.744763;101627;-2000.0;21.5625;0.067083;3.35125;141.0;-0.017578;0.018555;0.001953;-60000;-60000;11441;0;0;0
2024-11-06_12-00-02.948382;101912;-2000.0;21.5625;0.091667;3.362917;127.0;-0.018555;0.018555;0.00293;-60000;-60000;11620;0;0;0
2024-11-06_12-00-03.057890;101912;-2000.0;21.5625;0.091667;3.362917;127.0;-0.018555;0.018555;0.00293;-60000;-60000;11741;0;0;0
2024-11-06_12-00-03.198706;102056;-2000.0;21.5625;0.15125;3.3625;114.0;-0.016602;0.016602;0.009766;-60000;-60000;11902;0;0;0
2024-11-06_12-00-03.355206;102347;-2000.0;21.5625;0.082917;3.34375;97.0;-0.016602;0.020508;0.00293;-60000;-60000;12061;0;0;0
2024-11-06_12-00-03.511839;102495;-2000.0;21.5625;0.1675;3.3575;89.0;-0.014648;0.024414;0.018555;20000;20000;12221;1;0;0
2024-11-06_12-00-03.668240;102632;-2000.0;21.5625;0.543333;3.446667;90.0;-0.018555;0.018555;0.011719;20000;20000;12382;1;0;0
2024-11-06_12-00-03.840609;102775;-2000.0;21.5625;0.36625;3.464584;91.0;-0.019531;0.015625;0.0;20000;20000;12542;0;0;0
2024-11-06_12-00-04.389501;103336;-2000.0;21.5625;0.06875;3.343333;118.0;-0.021484;0.017578;0.004883;60000;60000;502;0;0;0
