datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-05_11-34-53.362322;537469;53.333252;24.4375;0.021667;3.615834;65535.0;0.108398;0.030273;0.757812;-60000;-60000;111180;0;0;0
2024-11-05_11-34-53.503486;537679;65.333252;24.5;0.032917;3.62125;65535.0;0.092773;0.025391;0.573242;20000;20000;111321;1;0;0
2024-11-05_11-34-53.645114;537679;65.333252;24.5;0.032917;3.62125;65535.0;0.092773;0.025391;0.573242;20000;20000;111461;0;0;0
2024-11-05_11-34-53.825101;537902;97.333252;24.5;0.200417;3.647083;65535.0;0.082031;0.033203;0.448242;20000;20000;111622;0;0;0
2024-11-05_11-34-54.009694;538119;110.666748;24.5;0.1025;3.641667;65535.0;0.064453;0.029297;0.297852;20000;20000;111819;0;0;0
2024-11-05_11-34-54.116247;538119;110.666748;24.5;0.1025;3.641667;65535.0;0.064453;0.029297;0.297852;20000;20000;111930;0;0;0
2024-11-05_11-34-54.290477;538332;112.0;24.5;0.101667;3.651667;65535.0;0.053711;0.033203;0.220703;20000;20000;112096;0;0;0
2024-11-05_11-34-54.430001;538549;117.333252;24.5;0.079583;3.643333;65535.0;0.043945;0.026367;0.165039;20000;20000;112241;0;0;0
2024-11-05_11-34-54.590341;538772;121.333252;24.5;0.024167;3.652917;65535.0;0.035156;0.02832;0.126953;20000;20000;112401;0;0;0
2024-11-05_11-34-54.744374;538772;121.333252;24.5;0.024167;3.652917;65535.0;0.035156;0.02832;0.126953;20000;20000;112571;0;0;0
2024-11-05_11-34-54.885985;538989;138.666748;24.5;0.021667;3.653334;65535.0;0.030273;0.027344;0.092773;20000;20000;112711;0;0;0
2024-11-05_11-34-55.043495;539212;140.0;24.4375;0.021667;3.66375;65535.0;0.022461;0.030273;0.054688;20000;20000;112870;0;0;0
2024-11-05_11-34-55.215832;539212;140.0;24.4375;0.021667;3.66375;65535.0;0.022461;0.030273;0.054688;20000;20000;113029;0;0;0
2024-11-05_11-34-55.404999;539429;142.666748;24.5;0.021667;3.674583;65535.0;0.020508;0.02832;0.016602;20000;20000;113187;0;0;0
2024-11-05_11-34-55.530871;539644;156.0;24.5;0.021667;3.679167;65535.0;0.017578;0.02832;0.016602;1166;1166;221;0;2;0
2024-11-05_11-34-55.672395;539863;-30.666626;24.5;0.106667;3.704583;65535.0;0.012695;0.030273;-0.00293;1500;1500;370;0;0;0
2024-11-05_11-34-55.860760;539863;-30.666626;24.5;0.106667;3.704583;65535.0;0.012695;0.030273;-0.00293;1833;1833;544;0;0;0
2024-11-05_11-34-56.001760;540073;-25.333374;24.5;3.688334;3.718333;65535.0;0.012695;0.033203;-0.004883;2333;2333;700;0;0;0
2024-11-05_11-34-56.238474;540282;-25.333374;24.5;0.119167;3.7025;65535.0;0.013672;0.033203;0.000977;3000;3000;935;0;0;0
2024-11-05_11-34-56.535939;540731;-32.0;24.5;0.15;3.72875;65535.0;0.008789;0.03418;0.012695;4000;4000;1223;0;2;0
2024-11-05_11-34-56.692144;540731;-32.0;24.5;0.15;3.72875;65535.0;0.008789;0.03418;0.012695;5333;5333;1391;0;0;0
2024-11-05_11-34-56.833102;540950;-32.0;24.5;0.122917;3.716666;65535.0;0.006836;0.030273;0.021484;6000;6000;1504;0;0;0
2024-11-05_11-34-57.052511;541178;-38.666626;24.4375;0.086667;3.735833;65535.0;0.005859;0.029297;0.008789;8000;8000;1741;0;0;0
2024-11-05_11-34-57.225981;541410;-34.666626;24.5;0.087917;3.739166;65535.0;0.00293;0.02832;0.011719;10666;10666;1915;0;0;0
2024-11-05_11-34-57.383191;541410;-34.666626;24.5;0.087917;3.739166;65535.0;0.00293;0.02832;0.011719;13333;13333;2084;0;0;0
2024-11-05_11-34-57.621258;541639;-32.0;24.5;0.1075;3.738333;65535.0;0.00293;0.029297;0.017578;16000;16000;2321;0;0;0
2024-11-05_11-34-57.806379;541866;-32.0;24.4375;3.744167;3.734167;65535.0;0.004883;0.027344;0.024414;18666;18666;2496;0;0;0
2024-11-05_11-34-57.916209;542079;-29.333374;24.4375;0.12125;3.75625;65535.0;0.0;0.02832;0.018555;21333;21333;2610;0;0;0
2024-11-05_11-34-58.104632;542302;-29.333374;24.5;0.10375;3.755417;65535.0;0.000977;0.02832;0.004883;26666;26666;2780;0;2;0
2024-11-05_11-34-58.263097;542302;-29.333374;24.5;0.10375;3.755417;65535.0;0.000977;0.02832;0.004883;29333;29333;2929;0;0;0
2024-11-05_11-34-58.403007;542511;-34.666626;24.4375;0.065417;3.764167;65535.0;0.000977;0.030273;0.014648;42666;42666;3103;0;0;0
2024-11-05_11-34-58.592072;542734;-32.0;24.5;0.064167;3.76625;65535.0;-0.001953;0.030273;0.004883;48000;48000;3270;0;0;0
2024-11-05_11-34-58.812626;542942;-38.666626;24.4375;0.109583;3.77375;65535.0;-0.005859;0.02832;0.003906;58666;58666;3499;0;0;0
2024-11-05_11-34-58.970130;543159;-38.666626;24.5;0.07875;3.775;65535.0;-0.005859;0.030273;-0.001953;64000;64000;3651;0;0;0
2024-11-05_11-34-59.200740;543384;-41.333374;24.4375;0.08;3.785;65535.0;-0.003906;0.033203;0.012695;64000;64000;3880;0;0;0
2024-11-05_11-34-59.299521;543384;-41.333374;24.4375;0.08;3.785;65535.0;-0.003906;0.033203;0.012695;64000;64000;3988;0;0;0
2024-11-05_11-34-59.519668;543602;-36.0;24.5;0.12;3.785;65535.0;-0.00293;0.029297;0.012695;64000;64000;4220;0;0;0
2024-11-05_11-34-59.723353;543812;-45.333374;24.4375;0.06125;3.795;65535.0;-0.006836;0.029297;0.006836;7000;7000;4421;0;0;0
2024-11-05_11-34-59.912169;544029;-57.333374;24.4375;0.670417;3.940833;65535.0;-0.005859;0.03125;0.013672;-12000;-12000;4588;0;0;0
2024-11-05_11-35-00.038625;544252;-57.333374;24.5;0.849583;3.669167;65535.0;-0.008789;0.033203;0.003906;-50000;-50000;4733;0;0;0
2024-11-05_11-35-00.243304;544252;-57.333374;24.5;0.849583;3.669167;65535.0;-0.008789;0.033203;0.003906;-50000;-50000;4922;0;0;0
2024-11-05_11-35-00.369042;544475;-22.666626;24.4375;0.786667;3.62625;65535.0;-0.008789;0.03125;0.019531;-50000;-50000;5051;0;0;0
2024-11-05_11-35-00.527054;544694;-1.333374;24.4375;0.869583;3.625417;65535.0;-0.011719;0.03125;-0.000977;-50000;-50000;5221;0;0;0
2024-11-05_11-35-00.667955;544694;-1.333374;24.4375;0.869583;3.625417;65535.0;-0.011719;0.03125;-0.000977;-50000;-50000;5371;0;0;0
2024-11-05_11-35-00.824737;544912;37.333374;24.5;0.92125;3.62875;65535.0;-0.003906;0.025391;0.037109;-50000;-50000;5520;0;0;0
2024-11-05_11-35-00.990872;545142;50.666748;24.5;0.955417;3.629167;65535.0;-0.005859;0.02832;0.044922;-50000;-50000;5680;0;0;0
2024-11-05_11-35-01.156078;545366;78.666748;24.5;0.999583;3.645;65535.0;-0.011719;0.033203;0.015625;-50000;-50000;5851;0;0;0
2024-11-05_11-35-01.328813;545366;78.666748;24.5;0.999583;3.645;65535.0;-0.011719;0.033203;0.015625;-50000;-50000;6031;0;0;0
