datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-05_10-57-46.373271;85220;-48.0;24.5625;0.03875;3.949167;187.0;0.113281;0.029297;1.407227;-60000;-60000;85360;0;0;0
2024-11-05_10-57-46.545944;85372;-29.333374;24.5;0.069583;3.949583;174.0;0.105469;0.03125;1.318359;-60000;-60000;85530;0;0;0
2024-11-05_10-57-46.656717;85514;10.666626;24.5;0.175;3.972083;163.0;0.079102;0.03125;1.167969;-60000;-60000;85640;0;0;0
2024-11-05_10-57-46.812129;85659;32.0;24.5625;0.070417;3.960834;150.0;0.061523;0.035156;1.039062;-60000;-60000;85801;0;0;0
2024-11-05_10-57-46.953376;85808;57.333252;24.5625;0.176667;3.955833;140.0;0.045898;0.032227;0.900391;-60000;-60000;85933;0;0;0
2024-11-05_10-57-47.203634;86090;105.333252;24.5;0.072083;3.9625;123.0;0.027344;0.030273;0.666992;-60000;-60000;86190;0;0;0
2024-11-05_10-57-47.313665;86090;105.333252;24.5;0.072083;3.9625;123.0;0.027344;0.030273;0.666992;-60000;-60000;86297;0;0;0
2024-11-05_10-57-47.436842;86232;120.0;24.5625;0.1475;3.952084;116.0;0.017578;0.025391;0.515625;-60000;-60000;86408;0;0;0
2024-11-05_10-57-47.580417;86375;130.666748;24.5625;0.09625;3.948334;102.0;0.011719;0.027344;0.421875;-60000;-60000;86570;0;0;0
2024-11-05_10-57-47.753769;86655;161.333252;24.5625;0.580833;4.117917;93.0;-0.000977;0.024414;0.223633;20000;20000;86740;1;0;0
2024-11-05_10-57-48.021422;86795;169.333252;24.5;0.622917;4.0425;94.0;0.001953;0.024414;0.178711;20000;20000;86999;0;0;0
2024-11-05_10-57-48.429272;87212;189.333252;24.5625;0.09875;3.963333;96.0;0.00293;0.026367;0.040039;20000;20000;87415;0;0;0
2024-11-05_10-57-48.632372;87492;192.0;24.5;0.06375;3.94375;98.0;0.000977;0.021484;-0.005859;80000;80000;215;0;2;0
2024-11-05_10-57-48.836549;87637;200.0;24.5;0.053333;3.94375;110.0;0.0;0.027344;-0.020508;80000;80000;408;0;0;0
2024-11-05_10-57-48.980046;87786;198.666748;24.5;0.066667;3.94375;122.0;0.00293;0.02832;-0.029297;80000;80000;568;0;0;0
2024-11-05_10-57-49.275778;88077;200.0;24.5;0.125833;0.131667;147.0;0.001953;0.023438;-0.017578;80000;80000;835;0;0;0
2024-11-05_10-57-49.464003;88222;198.666748;24.5;0.0525;3.94875;162.0;0.001953;0.027344;-0.006836;80000;80000;1037;0;0;0
2024-11-05_10-57-49.605057;88367;190.666748;24.5;0.10625;3.944583;176.0;-0.00293;0.024414;-0.012695;0;0;1187;0;0;0
2024-11-05_10-57-49.871016;88664;186.666748;24.5;0.075833;3.94375;183.0;-0.004883;0.025391;-0.018555;0;0;1451;0;0;0
2024-11-05_10-57-49.996343;88809;182.666748;24.5;0.064583;3.944167;184.0;-0.005859;0.029297;-0.006836;23333;23333;1578;0;0;0
2024-11-05_10-57-50.106146;88959;182.666748;24.5;0.061667;3.944167;188.0;-0.003906;0.025391;0.0;46666;46666;1679;0;0;0
2024-11-05_10-57-50.262804;89096;182.666748;24.5;0.021667;3.944167;196.0;-0.000977;0.025391;0.011719;70000;70000;1847;0;0;0
2024-11-05_10-57-50.387801;89245;169.333252;24.5;0.022083;3.94375;205.0;-0.006836;0.026367;0.025391;70000;70000;1968;0;0;0
2024-11-05_10-57-50.591496;89387;169.333252;24.5;0.02375;3.94375;221.0;-0.003906;0.029297;0.035156;70000;70000;2147;0;0;0
2024-11-05_10-57-50.733067;89533;154.666748;24.5;0.042917;3.944167;231.0;-0.006836;0.03125;0.032227;0;0;2308;0;0;0
2024-11-05_10-57-50.873733;89674;146.666748;24.5;0.547083;4.105;234.0;-0.008789;0.030273;0.030273;-46666;-46666;2448;0;0;0
2024-11-05_10-57-51.062629;89955;153.333252;24.5;0.060833;3.944167;221.0;-0.008789;0.033203;0.035156;-70000;-70000;2637;0;0;0
2024-11-05_10-57-51.219068;90096;176.0;24.5;0.055417;3.944167;208.0;-0.007812;0.030273;0.039062;-70000;-70000;2798;0;0;0
2024-11-05_10-57-51.391063;90235;186.666748;24.5;0.125;3.94375;196.0;-0.008789;0.025391;0.044922;-70000;-70000;2967;0;0;0
2024-11-05_10-57-51.547341;90362;186.666748;24.5;0.110833;3.969584;187.0;-0.011719;0.026367;0.035156;-35000;-35000;3125;0;0;0
2024-11-05_10-57-51.656844;90505;190.666748;24.5;0.289583;3.994584;178.0;-0.008789;0.024414;0.042969;10000;10000;3238;0;0;0
2024-11-05_10-57-51.797499;90643;189.333252;24.5;0.779583;4.176667;179.0;-0.009766;0.023438;0.048828;49999;49999;3373;0;0;0
2024-11-05_10-57-52.048152;90927;181.333252;24.5;0.087083;3.94375;198.0;-0.011719;0.021484;0.033203;60000;60000;3628;0;0;0
2024-11-05_10-57-52.158475;90927;181.333252;24.5;0.087083;3.94375;198.0;-0.011719;0.021484;0.033203;60000;60000;3728;0;0;0
2024-11-05_10-57-52.299933;91075;166.666748;24.5;0.057917;3.946667;206.0;-0.007812;0.024414;0.033203;40000;40000;3879;0;0;0
2024-11-05_10-57-52.473004;91379;150.666748;24.5;0.72;3.879167;225.0;-0.011719;0.029297;0.020508;20000;20000;4055;0;0;0
2024-11-05_10-57-52.644949;91525;154.666748;24.5;0.827917;3.782917;226.0;-0.008789;0.024414;0.03418;0;0;4224;0;0;0
2024-11-05_10-57-52.756657;91525;154.666748;24.5;0.827917;3.782917;226.0;-0.008789;0.024414;0.03418;0;0;4338;0;0;0
2024-11-05_10-57-53.021837;91679;173.333252;24.5;1.065833;3.872916;227.0;-0.011719;0.026367;0.021484;0;0;4467;0;0;0
2024-11-05_10-57-53.215061;92101;220.0;24.5;0.94;3.757917;225.0;-0.012695;0.026367;0.018555;-26666;-26666;4788;0;0;0
2024-11-05_10-57-53.357595;92245;218.666748;24.5;0.927917;3.7475;221.0;-0.011719;0.025391;0.021484;-80000;-80000;4938;0;0;0
2024-11-05_10-57-53.508241;92384;264.0;24.5;0.93875;3.7475;208.0;-0.012695;0.023438;0.017578;-80000;-80000;5087;0;0;0
2024-11-05_10-57-53.665598;92525;326.666748;24.5;0.947083;3.747917;193.0;-0.011719;0.027344;0.016602;-80000;-80000;5247;0;0;0
2024-11-05_10-57-53.837625;92662;370.666748;24.5;0.948333;3.7475;182.0;-0.010742;0.023438;0.018555;-80000;-80000;5417;0;0;0
2024-11-05_10-57-54.014246;92805;462.666748;24.5;0.950417;3.7475;167.0;-0.009766;0.025391;0.010742;-80000;-80000;5586;0;0;0
2024-11-05_10-57-54.276501;93085;456.0;24.5;0.975833;3.747083;140.0;-0.011719;0.022461;0.021484;-60000;-60000;5827;0;0;0
2024-11-05_10-57-54.544017;93365;364.0;24.5;0.919167;3.7475;121.0;-0.013672;0.025391;0.021484;-60000;-60000;6127;0;0;0
2024-11-05_10-57-54.764020;93645;220.0;24.5;0.747083;3.747917;100.0;-0.011719;0.021484;0.017578;-60000;-60000;6347;0;0;0
2024-11-05_10-57-54.983344;93782;192.0;24.5;0.6475;3.752084;93.0;-0.010742;0.023438;0.025391;20000;20000;6560;1;0;0
