datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-05_10-51-52.061452;426194;200.0;24.8125;0.021667;3.917084;186.0;-0.004883;0.027344;-0.003906;-60000;-60000;426331;0;0;0
2024-11-05_10-51-52.187529;426337;200.0;24.8125;0.026667;3.914167;175.0;-0.009766;0.024414;0.00293;-60000;-60000;426441;0;0;0
2024-11-05_10-51-52.344646;426474;201.333252;24.8125;0.062083;3.915834;168.0;-0.012695;0.02832;-0.009766;-60000;-60000;426590;0;0;0
2024-11-05_10-51-52.439432;426617;201.333252;24.8125;0.122917;3.912084;163.0;-0.010742;0.026367;-0.011719;-60000;-60000;426714;0;0;0
2024-11-05_10-51-52.596936;426754;201.333252;24.8125;0.085;3.914583;149.0;-0.012695;0.025391;0.000977;-60000;-60000;426861;0;0;0
2024-11-05_10-51-52.738160;426898;206.666748;24.8125;0.057917;3.915417;139.0;-0.009766;0.027344;0.00293;-60000;-60000;427011;0;0;0
2024-11-05_10-51-52.895704;427046;204.0;24.8125;0.175417;3.92625;128.0;-0.012695;0.030273;0.0;-60000;-60000;427171;0;0;0
2024-11-05_10-51-53.037194;427184;204.0;24.8125;0.075833;3.927917;116.0;-0.011719;0.02832;0.001953;-60000;-60000;427321;0;0;0
2024-11-05_10-51-53.210030;427328;206.666748;24.8125;0.0725;3.924583;111.0;-0.009766;0.030273;0.001953;-60000;-60000;427491;0;0;0
2024-11-05_10-51-53.383865;427474;204.0;24.8125;0.165833;3.918333;101.0;-0.011719;0.03418;0.001953;-60000;-60000;427650;0;0;0
2024-11-05_10-51-53.540939;427616;206.666748;24.8125;0.119583;3.920417;92.0;-0.012695;0.035156;-0.001953;20000;20000;427819;1;0;0
2024-11-05_10-51-53.698362;427750;206.666748;24.8125;0.714167;4.118334;91.0;-0.009766;0.033203;0.000977;20000;20000;427962;0;0;0
2024-11-05_10-51-53.918484;428037;204.0;24.8125;0.09375;3.912084;94.0;-0.012695;0.035156;0.0;20000;20000;428198;0;0;0
