datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-07_09-49-52.473426;1364467;44.0;22.375;0.021667;3.305834;156.0;0.025391;0.010742;0.649414;-60000;-60000;1364689;0;0;0
2024-11-07_09-49-52.629686;1364753;70.666748;22.375;0.10625;3.3075;143.0;0.012695;0.008789;0.482422;-60000;-60000;1364860;0;0;0
2024-11-07_09-49-52.754713;1364896;81.333252;22.375;0.1625;3.305834;135.0;0.008789;0.009766;0.417969;-60000;-60000;1364975;0;0;0
2024-11-07_09-49-52.895339;1365034;98.666748;22.375;0.1325;3.308334;126.0;0.004883;0.016602;0.364258;-60000;-60000;1365118;0;0;0
2024-11-07_09-49-53.051976;1365178;97.333252;22.375;0.172083;3.33375;114.0;0.004883;0.022461;0.308594;-60000;-60000;1365271;0;0;0
2024-11-07_09-49-53.208593;1365326;117.333252;22.375;0.195417;3.33125;107.0;0.00293;0.018555;0.246094;-60000;-60000;1365431;0;0;0
2024-11-07_09-49-53.349581;1365463;121.333252;22.375;0.18625;3.321667;94.0;-0.001953;0.019531;0.183594;-60000;-60000;1365581;0;0;0
2024-11-07_09-49-53.506790;1365613;121.333252;22.375;0.083333;3.312083;87.0;-0.000977;0.018555;0.171875;20000;20000;1365741;1;0;0
2024-11-07_09-49-53.663002;1365756;138.666748;22.375;0.41875;3.404166;90.0;0.001953;0.025391;0.147461;20000;20000;1365891;1;0;0
2024-11-07_09-49-53.835236;1365900;136.0;22.375;0.430833;3.397084;92.0;0.010742;0.040039;0.131836;20000;20000;1366061;1;0;0
2024-11-07_09-49-53.975853;1366052;138.666748;22.375;0.273333;3.4;92.0;-0.017578;0.036133;0.076172;20000;20000;1366199;1;0;0
2024-11-07_09-49-54.132387;1366179;138.666748;22.375;0.58625;3.62375;93.0;-0.006836;0.023438;0.099609;20000;20000;1366361;0;0;0
2024-11-07_09-49-54.288808;1366334;138.666748;22.375;3.372917;3.354167;94.0;-0.006836;0.021484;0.09082;20000;20000;1366521;0;0;0
2024-11-07_09-49-54.492013;1366613;130.666748;22.375;0.112083;3.3375;94.0;-0.005859;0.024414;0.094727;69000;69000;4;0;0;0
2024-11-07_09-49-54.711179;1366757;138.666748;22.375;0.099583;3.311667;100.0;-0.005859;0.023438;0.080078;69000;69000;224;0;0;0
2024-11-07_09-49-54.821420;1366903;138.666748;22.375;0.15375;3.310834;110.0;-0.007812;0.023438;0.086914;69000;69000;332;0;0;0
2024-11-07_09-49-54.915478;1367048;133.333252;22.375;0.145833;3.320417;123.0;-0.008789;0.023438;0.063477;69000;69000;435;0;0;0
2024-11-07_09-49-55.103038;1367196;140.0;22.375;0.080417;3.305834;132.0;-0.006836;0.024414;0.095703;69000;69000;595;0;0;0
2024-11-07_09-49-55.244109;1367333;132.0;22.375;0.140833;3.309167;145.0;-0.011719;0.026367;0.091797;69000;69000;763;0;0;0
