datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-05_11-32-51.826248;416028;-41.333374;24.375;0.021667;3.317083;99.0;-0.00293;0.027344;1.176758;-60000;-60000;416181;0;2;0
2024-11-05_11-32-51.946625;416163;-36.0;24.375;0.081667;3.32375;98.0;-0.003906;0.029297;1.155273;20000;20000;416302;1;0;0
2024-11-05_11-32-52.056553;416315;-34.666626;24.375;0.544583;3.442917;92.0;-0.011719;0.027344;1.12207;20000;20000;416411;1;0;0
2024-11-05_11-32-52.212835;416456;-38.666626;24.375;0.48625;3.4575;96.0;-0.013672;0.033203;1.115234;20000;20000;416562;0;0;0
2024-11-05_11-32-52.353511;416599;-36.0;24.375;0.160833;3.327084;96.0;-0.004883;0.026367;1.132812;20000;20000;416721;0;0;0
2024-11-05_11-32-52.510169;416746;-48.0;24.375;0.1475;0.105;96.0;-0.006836;0.027344;1.140625;20000;20000;416881;0;0;0
2024-11-05_11-32-52.667038;416895;-50.666626;24.375;0.152083;3.345417;96.0;-0.007812;0.02832;1.168945;20000;20000;417031;0;0;0
2024-11-05_11-32-52.981123;417184;-50.666626;24.375;0.055833;3.315417;94.0;-0.007812;0.022461;1.180664;20000;20000;417313;0;0;0
2024-11-05_11-32-53.154391;417324;-49.333374;24.375;0.0225;3.313334;94.0;-0.009766;0.023438;1.180664;20000;20000;417519;0;0;0
2024-11-05_11-32-53.297915;417468;-53.333374;24.375;0.022083;3.3125;97.0;-0.005859;0.03125;1.189453;20000;20000;417661;0;0;0
2024-11-05_11-32-53.452301;417616;-53.333374;24.375;0.022083;3.312083;96.0;-0.004883;0.025391;1.189453;20000;20000;417821;0;0;0
2024-11-05_11-32-53.609328;417753;-41.333374;24.375;0.022083;3.311667;96.0;-0.005859;0.029297;1.189453;20000;20000;417971;0;0;0
2024-11-05_11-32-53.765292;417898;-38.666626;24.375;0.022083;3.311667;96.0;-0.004883;0.032227;1.168945;20000;20000;418119;0;0;0
2024-11-05_11-32-54.031422;418186;-30.666626;24.375;0.022083;3.311667;95.0;-0.011719;0.02832;1.112305;1000;1000;246;0;0;0
2024-11-05_11-32-54.187867;418329;-18.666626;24.375;0.022083;3.311667;95.0;-0.013672;0.023438;1.077148;1166;1166;371;0;0;0
2024-11-05_11-32-54.532416;418753;-10.666626;24.375;0.084583;3.327917;99.0;-0.014648;0.029297;1.041992;1833;1833;737;0;0;0
