datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-07_10-02-51.905557;75195;146.666748;21.0625;0.021667;3.289583;231.0;0.006836;0.016602;0.323242;-60000;-60000;75302;0;0;0
2024-11-07_10-02-51.999932;75332;156.0;21.0625;0.030833;3.289583;231.0;0.005859;0.019531;0.251953;-60000;-60000;75520;0;0;0
2024-11-07_10-02-52.156193;75476;169.333252;21.0625;0.064583;3.289167;229.0;0.005859;0.017578;0.232422;-60000;-60000;75680;0;0;0
2024-11-07_10-02-52.312476;75764;181.333252;21.0625;0.08375;3.289167;228.0;0.004883;0.024414;0.083984;-60000;-60000;75840;0;0;0
2024-11-07_10-02-52.468694;75905;186.666748;21.0625;0.080833;3.289167;230.0;0.006836;0.022461;0.097656;-60000;-60000;75990;0;0;0
2024-11-07_10-02-52.640977;76044;189.333252;21.0625;0.076667;3.290833;233.0;-0.005859;0.013672;0.069336;-60000;-60000;76157;0;0;0
2024-11-07_10-02-52.813185;76185;189.333252;21.0625;0.068333;3.289167;230.0;-0.001953;0.015625;0.091797;-60000;-60000;76320;0;0;0
2024-11-07_10-02-52.938476;76325;189.333252;21.0625;0.065833;3.290833;230.0;-0.006836;0.03125;0.080078;-60000;-60000;76460;0;0;0
2024-11-07_10-02-53.095230;76465;196.0;21.0625;0.055;3.28875;232.0;0.004883;0.037109;0.155273;-60000;-60000;76609;0;0;0
2024-11-07_10-02-53.282946;76465;196.0;21.0625;0.055;3.28875;232.0;0.004883;0.037109;0.155273;-60000;-60000;76782;0;0;0
2024-11-07_10-02-53.454751;76703;192.0;21.0625;0.06375;3.289167;231.0;0.000977;0.019531;0.075195;-60000;-60000;76961;0;0;0
2024-11-07_10-02-53.579777;76990;192.0;21.0625;0.06875;3.28875;228.0;-0.010742;0.001953;-0.025391;-60000;-60000;77090;0;0;0
2024-11-07_10-02-53.720597;77138;189.333252;21.0625;0.0675;3.289167;233.0;-0.005859;0.025391;0.064453;-60000;-60000;77240;0;0;0
2024-11-07_10-02-54.017496;77438;78.666748;21.0625;0.172917;3.293333;247.0;-0.007812;0.013672;0.056641;-20000;-20000;262;1;0;0
2024-11-07_10-02-54.174200;77584;-281.333374;21.0625;0.9325;3.3375;247.0;-0.004883;0.020508;0.047852;-20000;-20000;421;1;0;0
2024-11-07_10-02-54.346157;77714;45.333374;21.0625;1.06125;3.513333;242.0;-0.005859;0.023438;0.05957;-20000;-20000;591;0;0;0
2024-11-07_10-02-54.596130;77999;-53.333374;21.0625;0.105417;3.29375;244.0;-0.005859;0.027344;0.037109;0;0;844;0;0;0
