datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-06_12-16-49.363320;71495;-108.0;21.625;0.021667;3.7575;198.0;0.129883;0.018555;1.40332;-60000;-60000;71700;0;0;0
2024-11-06_12-16-49.582085;71775;-32.0;21.625;0.045;3.7575;189.0;0.091797;0.026367;1.162109;-60000;-60000;71908;0;0;0
2024-11-06_12-16-49.738493;71914;21.333374;21.625;0.135833;3.76;180.0;0.070312;0.024414;1.012695;-60000;-60000;72081;0;0;0
2024-11-06_12-16-49.879354;72055;12.0;21.625;0.11375;3.769584;169.0;0.053711;0.022461;0.876953;-60000;-60000;72220;0;0;0
2024-11-06_12-16-50.083887;72197;48.0;21.625;0.11875;3.76875;155.0;0.041016;0.023438;0.74707;-60000;-60000;72381;0;0;0
2024-11-06_12-16-50.192274;72343;61.333252;21.625;0.100417;3.76125;147.0;0.027344;0.025391;0.59668;-60000;-60000;72540;0;0;0
2024-11-06_12-16-50.365621;72485;78.666748;21.625;0.1875;3.777084;136.0;0.021484;0.03125;0.518555;-60000;-60000;72698;0;0;0
2024-11-06_12-16-50.505148;72624;97.333252;21.625;0.080833;3.754167;130.0;0.011719;0.032227;0.401367;-60000;-60000;72841;0;0;0
2024-11-06_12-16-50.693467;72904;117.333252;21.625;0.113333;3.765;109.0;0.012695;0.039062;0.27832;-60000;-60000;73017;0;0;0
2024-11-06_12-16-50.836230;73045;118.666748;21.625;0.16;3.7525;100.0;0.007812;0.032227;0.214844;-60000;-60000;73160;0;0;0
2024-11-06_12-16-50.991912;73193;124.0;21.625;0.099167;3.760834;89.0;0.006836;0.035156;0.177734;20000;20000;73320;1;0;0
2024-11-06_12-16-51.117148;73341;130.666748;21.625;0.62375;3.82875;90.0;0.004883;0.03125;0.137695;20000;20000;73466;1;0;0
2024-11-06_12-16-51.414102;73625;146.666748;21.625;3.830833;3.9775;95.0;0.001953;0.02832;0.073242;60000;60000;5;0;0;0
2024-11-06_12-16-51.617476;73771;142.666748;21.625;0.02125;3.7525;95.0;-0.000977;0.025391;0.038086;60000;60000;199;0;0;0
2024-11-06_12-16-51.914309;74052;150.666748;21.625;0.027083;3.7525;112.0;0.006836;0.015625;0.039062;60000;60000;508;0;0;0
2024-11-06_12-16-52.086777;74332;148.0;21.625;0.107083;3.755;132.0;-0.00293;0.018555;-0.022461;60000;60000;669;0;0;0
2024-11-06_12-16-52.212341;74475;140.0;21.625;0.125;3.755834;144.0;0.0;0.020508;-0.018555;60000;60000;809;0;0;0
2024-11-06_12-16-52.431305;74612;146.666748;21.625;0.145833;3.763334;148.0;-0.007812;0.022461;-0.022461;60000;60000;982;0;0;0
2024-11-06_12-16-52.540674;74756;150.666748;21.5625;0.15125;3.757917;162.0;-0.000977;0.027344;-0.007812;60000;60000;1127;0;0;0
2024-11-06_12-16-52.697451;74893;138.666748;21.5625;0.085833;3.753333;170.0;-0.00293;0.027344;-0.006836;60000;60000;1289;0;0;0
2024-11-06_12-16-52.870222;75037;132.0;21.625;0.067917;3.7525;183.0;-0.006836;0.032227;-0.006836;60000;60000;1448;0;0;0
2024-11-06_12-16-53.026919;75185;132.0;21.5625;0.067917;3.752084;189.0;-0.001953;0.030273;0.006836;50000;50000;1608;0;0;0
2024-11-06_12-16-53.153669;75322;130.666748;21.625;0.1225;3.7525;200.0;-0.003906;0.03125;0.017578;30000;30000;1749;0;0;0
2024-11-06_12-16-53.356330;75475;130.666748;21.625;0.165417;3.904584;208.0;-0.003906;0.030273;0.015625;10000;10000;1937;0;2;0
2024-11-06_12-16-53.576435;75752;124.0;21.5625;0.791667;3.607917;214.0;-0.004883;0.029297;0.036133;-10000;-10000;2160;0;0;0
2024-11-06_12-16-53.654527;75901;128.0;21.625;0.7475;3.566667;216.0;-0.007812;0.02832;0.017578;-19999;-19999;2241;0;0;0
2024-11-06_12-16-53.795113;76047;136.0;21.5625;0.77875;3.5575;212.0;-0.007812;0.030273;0.026367;-40000;-40000;2389;0;0;0
2024-11-06_12-16-53.967526;76203;176.0;21.5625;0.857917;3.545;204.0;-0.005859;0.027344;0.035156;-60000;-60000;2550;0;0;0
2024-11-06_12-16-54.093245;76351;206.666748;21.625;0.927917;3.534167;190.0;-0.008789;0.033203;0.03418;-60000;-60000;2689;0;0;0
2024-11-06_12-16-54.249910;76501;252.0;21.625;0.999167;3.524584;183.0;-0.009766;0.03418;0.02832;-60000;-60000;2839;0;0;0
2024-11-06_12-16-54.422059;76644;294.666748;21.5625;1.06;3.517917;171.0;-0.007812;0.029297;0.030273;-60000;-60000;2999;0;0;0
2024-11-06_12-16-54.563254;76795;324.0;21.625;1.169583;3.515834;162.0;-0.012695;0.027344;0.025391;-60000;-60000;3148;0;0;0
2024-11-06_12-16-54.719465;76935;296.0;21.5625;1.2075;3.515;147.0;-0.013672;0.029297;0.014648;-60000;-60000;3308;0;0;0
2024-11-06_12-16-54.876699;77072;322.666748;21.625;1.220833;3.50875;140.0;-0.007812;0.02832;0.019531;-60000;-60000;3468;0;0;0
2024-11-06_12-16-55.032888;77216;412.0;21.5625;1.251667;3.510834;131.0;-0.015625;0.025391;0.013672;-60000;-60000;3614;0;0;0
2024-11-06_12-16-55.221505;77366;474.666748;21.5625;1.272083;3.516667;120.0;-0.010742;0.027344;0.013672;-60000;-60000;3799;0;0;0
2024-11-06_12-16-55.377877;77503;569.333252;21.625;1.158333;3.514584;111.0;-0.008789;0.029297;0.027344;-60000;-60000;3947;0;0;0
2024-11-06_12-16-55.518720;77647;662.666748;21.5625;1.009167;3.50875;101.0;-0.008789;0.024414;0.020508;-60000;-60000;4106;0;0;0
2024-11-06_12-16-55.674973;77792;632.0;21.625;0.915417;3.5225;91.0;-0.003906;0.026367;0.017578;20000;20000;4249;1;0;0
2024-11-06_12-16-55.816093;78072;237.333252;21.625;1.20125;3.513333;95.0;-0.010742;0.025391;-0.00293;20000;20000;4409;1;0;0
2024-11-06_12-16-55.989099;78216;153.333252;21.625;1.094167;3.685834;96.0;-0.011719;0.027344;0.011719;20000;20000;4576;0;0;0
2024-11-06_12-16-56.144692;78355;154.666748;21.5625;0.613333;3.53125;93.0;-0.012695;0.02832;0.007812;20000;20000;4739;0;0;0
2024-11-06_12-16-56.708070;78917;146.666748;21.625;0.152917;3.5125;95.0;-0.014648;0.025391;0.011719;20000;20000;5289;0;0;0
2024-11-06_12-16-56.770639;78917;146.666748;21.625;0.152917;3.5125;95.0;-0.014648;0.025391;0.011719;20000;20000;5359;0;0;0
2024-11-06_12-16-56.911303;79070;153.333252;21.5625;0.057083;3.512917;96.0;-0.012695;0.027344;0.020508;20000;20000;5499;0;0;0
2024-11-06_12-16-57.083886;79220;148.0;21.5625;0.024583;3.5125;92.0;-0.012695;0.025391;0.023438;60000;60000;120;0;0;0
2024-11-06_12-16-57.271747;79521;148.0;21.5625;0.0375;3.5125;113.0;-0.012695;0.027344;0.004883;60000;60000;309;0;0;0
2024-11-06_12-16-57.381447;79654;148.0;21.625;0.093333;3.515834;122.0;-0.012695;0.026367;0.029297;60000;60000;430;0;0;0
2024-11-06_12-16-57.537741;79654;148.0;21.625;0.093333;3.515834;122.0;-0.012695;0.026367;0.029297;60000;60000;569;0;0;0
2024-11-06_12-16-57.710521;79934;148.0;21.5625;0.145833;3.518333;139.0;-0.013672;0.026367;0.035156;60000;60000;748;0;0;0
2024-11-06_12-16-57.882397;80075;146.666748;21.5625;0.046667;3.519167;152.0;-0.014648;0.026367;0.026367;60000;60000;908;0;0;0
2024-11-06_12-16-58.023026;80214;146.666748;21.5625;0.145417;3.52;162.0;-0.015625;0.02832;0.023438;60000;60000;1060;0;0;0
2024-11-06_12-16-58.179321;80355;138.666748;21.5625;0.067083;3.523334;171.0;-0.014648;0.024414;0.033203;60000;60000;1210;0;0;0
