datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-06_12-23-47.888285;490001;-10.666626;22.625;0.021667;4.001667;65535.0;0.086914;0.007812;1.131836;-60000;-60000;154662;0;0;0
2024-11-06_12-23-48.014102;490001;-10.666626;22.625;0.021667;4.001667;65535.0;0.086914;0.007812;1.131836;-60000;-60000;154782;0;0;0
2024-11-06_12-23-48.295934;490462;66.666748;22.625;0.091667;4.00125;65535.0;0.037109;0.017578;0.725586;-60000;-60000;155071;0;0;0
2024-11-06_12-23-48.530995;490693;102.666748;22.625;0.115417;4.00875;65535.0;0.021484;0.021484;0.515625;-60000;-60000;155275;0;0;0
2024-11-06_12-23-48.640986;490693;102.666748;22.625;0.115417;4.00875;65535.0;0.021484;0.021484;0.515625;-60000;-60000;155410;0;0;0
2024-11-06_12-23-48.797327;490922;113.333252;22.625;0.1675;4.007083;65535.0;0.012695;0.019531;0.353516;-60000;-60000;155569;0;0;0
2024-11-06_12-23-49.188617;491358;138.666748;22.625;0.132083;4.019583;65535.0;0.008789;0.023438;0.129883;-60000;-60000;155962;0;0;0
2024-11-06_12-23-49.282758;491358;138.666748;22.625;0.132083;4.019583;65535.0;0.008789;0.023438;0.129883;-60000;-60000;156051;0;0;0
2024-11-06_12-23-49.440588;491581;140.0;22.625;0.084583;4.006667;65535.0;0.006836;0.02832;0.05957;-60000;-60000;156195;0;0;0
2024-11-06_12-23-49.629198;491790;148.0;22.5625;0.12875;4.383334;65535.0;0.003906;0.02832;0.001953;20000;20000;156376;1;0;0
2024-11-06_12-23-49.739356;491790;148.0;22.5625;0.12875;4.383334;65535.0;0.003906;0.02832;0.001953;20000;20000;11;1;0;0
2024-11-06_12-23-49.895584;491999;150.666748;22.625;0.44;4.153334;65535.0;0.004883;0.025391;-0.009766;60000;60000;171;0;0;0
2024-11-06_12-23-50.052866;492221;153.333252;22.625;0.104583;4.005833;65535.0;0.000977;0.026367;-0.017578;60000;60000;320;0;0;0
2024-11-06_12-23-50.225368;492221;153.333252;22.625;0.104583;4.005833;65535.0;0.000977;0.026367;-0.017578;60000;60000;485;0;0;0
2024-11-06_12-23-50.382233;492438;148.0;22.5625;0.134167;4.001667;65535.0;0.005859;0.03125;-0.017578;60000;60000;649;0;0;0
2024-11-06_12-23-50.555762;492661;142.666748;22.5625;0.110833;4.001667;65535.0;0.000977;0.024414;-0.013672;60000;60000;809;0;0;0
2024-11-06_12-23-50.760026;492878;148.0;22.5625;0.04875;4.00125;65535.0;0.001953;0.022461;-0.009766;60000;60000;991;0;0;0
2024-11-06_12-23-50.869730;492878;148.0;22.5625;0.04875;4.00125;65535.0;0.001953;0.022461;-0.009766;60000;60000;1139;0;0;0
2024-11-06_12-23-51.016434;493092;142.666748;22.625;0.05125;4.004583;65535.0;0.0;0.020508;-0.005859;60000;60000;1271;0;0;0
2024-11-06_12-23-51.151839;493308;136.0;22.625;0.137917;4.00875;65535.0;-0.00293;0.022461;0.0;60000;60000;1420;0;0;0
2024-11-06_12-23-51.323620;493308;136.0;22.625;0.137917;4.00875;65535.0;-0.00293;0.022461;0.0;60000;60000;1579;0;0;0
2024-11-06_12-23-51.495497;493531;136.0;22.625;0.065833;4.001667;65535.0;0.0;0.022461;0.004883;39999;39999;1743;0;0;0
2024-11-06_12-23-51.637367;493738;121.333252;22.5625;0.144583;4.010833;65535.0;-0.009766;0.021484;0.010742;20000;20000;1911;0;2;0
2024-11-06_12-23-51.763422;493738;121.333252;22.5625;0.144583;4.010833;65535.0;-0.009766;0.021484;0.010742;10000;10000;2032;0;0;0
2024-11-06_12-23-51.940187;493965;118.666748;22.625;0.226667;3.865;65535.0;-0.00293;0.021484;0.027344;-10000;-10000;2191;0;2;0
2024-11-06_12-23-52.075756;494191;117.333252;22.5625;0.900417;4.034167;65535.0;-0.00293;0.025391;0.026367;-30000;-30000;2351;0;0;0
2024-11-06_12-23-52.247721;494423;132.0;22.5625;0.760417;3.8;65535.0;-0.004883;0.025391;0.026367;-49999;-49999;2510;0;0;0
2024-11-06_12-23-52.498087;494654;161.333252;22.5625;0.86875;3.789167;65535.0;-0.006836;0.025391;0.029297;-60000;-60000;2754;0;0;0
2024-11-06_12-23-52.701677;494871;192.0;22.625;0.981667;3.779167;65535.0;-0.009766;0.02832;0.03125;-60000;-60000;2968;0;0;0
2024-11-06_12-23-52.874126;494871;192.0;22.625;0.981667;3.779167;65535.0;-0.009766;0.02832;0.03125;-60000;-60000;3138;0;0;0
2024-11-06_12-23-53.030509;495081;210.666748;22.5625;1.06625;3.762917;65535.0;-0.006836;0.029297;0.041992;-60000;-60000;3289;0;0;0
2024-11-06_12-23-53.186989;495298;220.0;22.5625;1.133333;3.7575;65535.0;-0.006836;0.030273;0.030273;-60000;-60000;3459;0;0;0
2024-11-06_12-23-53.360014;495508;244.0;22.5625;1.1725;3.7525;65535.0;-0.006836;0.03125;0.044922;-60000;-60000;3626;0;0;0
2024-11-06_12-23-53.547310;495508;244.0;22.5625;1.1725;3.7525;65535.0;-0.006836;0.03125;0.044922;-60000;-60000;3795;0;0;0
2024-11-06_12-23-53.657358;495731;237.333252;22.5625;1.195;3.751667;65535.0;-0.008789;0.030273;0.03418;-60000;-60000;3926;0;0;0
