datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-06_13-25-48.293832;273191;8.0;22.9375;0.021667;3.971667;65535.0;0.055664;0.02832;1.0;-60000;-60000;155709;0;0;0
2024-11-06_13-25-48.498267;273398;44.0;22.9375;0.0475;3.97;65535.0;0.036133;0.02832;0.806641;-60000;-60000;155926;0;0;0
2024-11-06_13-25-48.591615;273398;44.0;22.9375;0.0475;3.97;65535.0;0.036133;0.02832;0.806641;-60000;-60000;156020;0;0;0
2024-11-06_13-25-48.705182;273611;78.666748;22.9375;0.08125;3.97;65535.0;0.024414;0.02832;0.641602;-60000;-60000;156130;0;0;0
2024-11-06_13-25-48.873853;273828;104.0;22.9375;0.142917;3.98625;65535.0;0.010742;0.020508;0.466797;-60000;-60000;156290;0;0;0
2024-11-06_13-25-49.078059;273828;104.0;22.9375;0.142917;3.98625;65535.0;0.010742;0.020508;0.466797;-60000;-60000;156449;0;0;0
2024-11-06_13-25-49.187445;274038;118.666748;22.9375;0.150833;3.977917;65535.0;0.012695;0.025391;0.359375;-60000;-60000;156599;0;0;0
2024-11-06_13-25-49.359522;274263;132.0;22.9375;0.076667;3.970417;65535.0;0.000977;0.023438;0.25;-60000;-60000;156768;0;0;0
2024-11-06_13-25-49.500120;274483;148.0;22.9375;0.17375;3.971667;65535.0;0.000977;0.025391;0.157227;-60000;-60000;156920;0;0;0
2024-11-06_13-25-49.650190;274483;148.0;22.9375;0.17375;3.971667;65535.0;0.000977;0.025391;0.157227;20000;20000;157070;1;0;0
2024-11-06_13-25-49.800010;274698;148.0;22.9375;0.418333;4.047083;65535.0;-0.001953;0.027344;0.099609;20000;20000;157218;0;0;0
2024-11-06_13-25-49.955695;274909;154.666748;22.9375;0.547917;3.985;65535.0;0.0;0.025391;0.050781;20000;20000;157379;0;0;0
2024-11-06_13-25-50.127569;274909;154.666748;22.9375;0.547917;3.985;65535.0;0.0;0.025391;0.050781;20000;20000;157537;0;0;0
2024-11-06_13-25-50.316588;275132;154.666748;22.9375;0.14;3.987917;65535.0;0.0;0.021484;0.040039;80000;80000;130;0;0;0
2024-11-06_13-25-50.457361;275338;154.666748;22.9375;0.02625;3.97;65535.0;-0.001953;0.022461;0.018555;80000;80000;290;0;0;0
2024-11-06_13-25-50.660525;275560;157.333252;22.9375;0.079167;3.97;65535.0;0.000977;0.02832;0.032227;80000;80000;507;0;0;0
2024-11-06_13-25-50.848506;275772;150.666748;22.9375;0.088333;3.97;65535.0;-0.006836;0.030273;0.041016;80000;80000;682;0;0;0
2024-11-06_13-25-51.020663;275988;146.666748;22.9375;0.069167;3.977083;65535.0;-0.003906;0.032227;0.048828;80000;80000;857;0;0;0
2024-11-06_13-25-51.223798;275988;146.666748;22.9375;0.069167;3.977083;65535.0;-0.003906;0.032227;0.048828;0;0;1071;0;0;0
2024-11-06_13-25-51.364697;276218;142.666748;22.9375;0.133333;3.97;65535.0;-0.004883;0.036133;0.049805;0;0;1201;0;0;0
2024-11-06_13-25-51.552318;276436;142.666748;22.9375;0.080833;3.9775;65535.0;-0.005859;0.03418;0.067383;11666;11666;1368;0;0;0
2024-11-06_13-25-51.771780;276647;142.666748;22.9375;0.08375;3.97;65535.0;-0.011719;0.03418;0.057617;58333;58333;1608;0;0;0
2024-11-06_13-25-51.991042;276858;136.0;22.9375;0.03;3.97;65535.0;-0.007812;0.03125;0.063477;70000;70000;1831;0;0;0
2024-11-06_13-25-52.273999;277089;129.333252;22.9375;0.022083;3.97;65535.0;-0.011719;0.036133;0.047852;70000;70000;2113;0;0;0
2024-11-06_13-25-52.461648;277311;97.333252;22.9375;0.065417;3.969584;65535.0;-0.012695;0.036133;0.046875;35000;35000;2311;0;0;0
2024-11-06_13-25-52.633970;277528;-1626.666626;22.9375;0.075;3.980417;65535.0;-0.010742;0.035156;0.041016;-20000;-20000;2467;1;0;0
2024-11-06_13-25-52.790175;277741;-2000.0;22.9375;0.537083;4.08875;65535.0;-0.007812;0.035156;0.02832;-20000;-20000;2641;0;0;0
2024-11-06_13-25-52.941752;277741;-2000.0;22.9375;0.537083;4.08875;65535.0;-0.007812;0.035156;0.02832;-35000;-35000;2781;0;0;0
2024-11-06_13-25-53.167478;277958;-712.0;22.9375;0.382917;4.114583;65535.0;-0.012695;0.035156;0.010742;-70000;-70000;3007;0;0;0
2024-11-06_13-25-53.261348;278168;-972.0;22.9375;0.065417;3.969584;65535.0;-0.008789;0.037109;0.017578;-70000;-70000;3111;0;0;0
2024-11-06_13-25-53.402007;278383;122.666748;22.9375;0.057917;3.97;65535.0;-0.008789;0.033203;0.009766;-70000;-70000;3251;0;0;0
2024-11-06_13-25-53.573877;278383;122.666748;22.9375;0.057917;3.97;65535.0;-0.008789;0.033203;0.009766;-58333;-58333;3411;0;0;0
2024-11-06_13-25-53.747012;278588;148.0;22.9375;0.11375;3.97;65535.0;-0.010742;0.03125;-0.001953;-11666;-11666;3556;0;0;0
2024-11-06_13-25-53.888264;278802;153.333252;22.9375;0.397917;4.027084;65535.0;-0.011719;0.027344;0.000977;60000;60000;3741;0;0;0
2024-11-06_13-25-54.107818;279022;154.666748;22.9375;0.025833;3.97;65535.0;-0.009766;0.026367;0.000977;60000;60000;3953;0;0;0
2024-11-06_13-25-54.201788;279022;154.666748;22.9375;0.025833;3.97;65535.0;-0.009766;0.026367;0.000977;60000;60000;4043;0;0;0
2024-11-06_13-25-54.342438;279238;142.666748;22.9375;0.064167;3.97;65535.0;-0.013672;0.027344;-0.011719;50000;50000;4181;0;0;0
2024-11-06_13-25-54.641234;279451;132.0;22.9375;0.38125;3.83625;65535.0;-0.012695;0.02832;-0.014648;10000;10000;4471;0;0;0
2024-11-06_13-25-54.813363;279658;34.666626;22.9375;0.790833;3.814167;65535.0;-0.013672;0.030273;-0.001953;0;0;4661;0;0;0
2024-11-06_13-25-54.973282;279887;-651.999878;22.9375;0.793333;3.8025;65535.0;-0.013672;0.029297;-0.012695;0;0;4821;0;0;0
