datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-06_13-41-48.079620;787682;138.666748;22.1875;0.021667;3.3325;230.0;0.013672;0.030273;0.438477;-60000;-60000;153811;0;0;0
2024-11-06_13-41-48.251530;787827;157.333252;22.1875;0.021667;3.332917;225.0;0.009766;0.027344;0.337891;-60000;-60000;153961;0;0;0
2024-11-06_13-41-48.471240;788112;186.666748;22.1875;0.093333;3.332083;205.0;0.012695;0.022461;0.229492;-60000;-60000;154191;0;0;0
2024-11-06_13-41-48.690833;788400;190.666748;22.1875;0.13625;3.335;189.0;0.009766;0.021484;0.131836;-60000;-60000;154410;0;0;0
2024-11-06_13-41-48.863255;788539;197.333252;22.1875;0.106667;3.34625;176.0;0.004883;0.019531;0.111328;-60000;-60000;154580;0;0;0
2024-11-06_13-41-49.019659;788680;201.333252;22.1875;0.15;3.334583;167.0;0.005859;0.019531;0.083984;-60000;-60000;154721;0;0;0
2024-11-06_13-41-49.145264;788820;204.0;22.1875;0.060417;3.34;155.0;0.008789;0.020508;0.073242;-60000;-60000;154882;0;0;0
2024-11-06_13-41-49.301868;788960;208.0;22.1875;0.177083;3.352083;146.0;0.005859;0.019531;0.053711;-60000;-60000;155032;0;0;0
2024-11-06_13-41-49.458736;789099;206.666748;22.1875;0.074167;3.341667;136.0;0.004883;0.020508;0.03125;-60000;-60000;155181;0;0;0
2024-11-06_13-41-49.632227;789240;206.666748;22.1875;0.166667;3.336667;128.0;0.005859;0.020508;0.025391;-60000;-60000;155350;0;0;0
2024-11-06_13-41-49.789377;789379;208.0;22.1875;0.059167;3.335417;115.0;-0.00293;0.024414;0.039062;-60000;-60000;155510;0;0;0
2024-11-06_13-41-50.087849;789790;204.0;22.1875;0.067083;3.333333;92.0;-0.00293;0.033203;0.041992;20000;20000;7;1;0;0
2024-11-06_13-41-50.260979;789925;204.0;22.1875;0.480417;3.418334;91.0;-0.004883;0.03418;0.038086;20000;20000;189;1;0;0
2024-11-06_13-41-50.440703;790056;206.666748;22.1875;0.557917;3.625;90.0;-0.00293;0.036133;0.041016;20000;20000;360;0;0;0
2024-11-06_13-41-50.559870;790193;208.0;22.1875;0.705833;3.695834;96.0;-0.000977;0.037109;0.033203;20000;20000;498;0;0;0
2024-11-06_13-41-50.763326;790488;206.666748;22.1875;0.069583;3.344584;96.0;-0.005859;0.038086;0.016602;20000;20000;698;0;0;0
2024-11-06_13-41-50.872643;790488;206.666748;22.1875;0.069583;3.344584;96.0;-0.005859;0.038086;0.016602;20000;20000;818;0;0;0
2024-11-06_13-41-51.045419;790758;204.0;22.1875;0.07125;3.336667;97.0;-0.004883;0.035156;0.032227;20000;20000;976;0;0;0
2024-11-06_13-41-51.202245;790888;206.666748;22.1875;0.04;3.3325;95.0;-0.006836;0.03418;0.027344;0;0;1135;0;0;0
2024-11-06_13-41-51.358985;791030;204.0;22.1875;0.021667;3.3325;96.0;-0.008789;0.036133;0.025391;0;0;1289;0;0;0
2024-11-06_13-41-51.500155;791173;210.666748;22.1875;0.021667;3.3325;93.0;-0.007812;0.03125;0.017578;23333;23333;1430;0;0;0
