datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-05_10-15-47.029253;815634;-245.333374;24.375;0.022083;3.690834;94.0;0.129883;0.014648;1.317383;-60000;-60000;151918;0;0;0
2024-11-05_10-15-47.145302;815777;-209.333374;24.375;0.073333;3.69125;94.0;0.108398;0.016602;1.214844;-60000;-60000;152070;0;0;0
2024-11-05_10-15-47.302677;815925;-169.333374;24.375;0.085417;3.690417;92.0;0.09082;0.009766;1.084961;20000;20000;152220;1;0;0
2024-11-05_10-15-47.443880;816064;-188.0;24.375;0.36;3.74625;92.0;0.061523;0.018555;0.952148;20000;20000;152370;0;0;0
2024-11-05_10-15-47.600617;816207;-156.0;24.375;0.37875;3.8375;94.0;0.056641;0.022461;0.855469;20000;20000;152528;0;0;0
2024-11-05_10-15-47.884012;816486;-108.0;24.375;0.104583;3.701667;94.0;0.035156;0.023438;0.635742;20000;20000;152799;0;0;0
2024-11-05_10-15-48.119419;816624;-101.333374;24.375;0.104583;3.701667;96.0;0.026367;0.022461;0.510742;20000;20000;153019;0;0;0
2024-11-05_10-15-48.229161;816767;-86.666626;24.375;0.070833;3.691667;94.0;0.015625;0.027344;0.426758;20000;20000;153150;0;0;0
2024-11-05_10-15-48.416686;817054;-60.0;24.375;0.021667;3.690834;93.0;0.008789;0.027344;0.266602;20000;20000;153327;0;0;0
2024-11-05_10-15-48.557284;817054;-60.0;24.375;0.021667;3.690834;93.0;0.008789;0.027344;0.266602;20000;20000;153470;0;0;0
2024-11-05_10-15-48.697938;817346;-48.0;24.375;0.021667;3.690834;93.0;0.003906;0.02832;0.160156;20000;20000;153630;0;0;0
2024-11-05_10-15-48.870013;817484;-38.666626;24.375;0.021667;3.690834;93.0;0.007812;0.029297;0.123047;20000;20000;153790;0;0;0
2024-11-05_10-15-49.026994;817628;-36.0;24.375;0.021667;3.690834;91.0;0.003906;0.02832;0.097656;20000;20000;153951;0;0;0
2024-11-05_10-15-49.167611;817778;-25.333374;24.375;0.021667;3.690417;95.0;0.006836;0.035156;0.064453;0;0;215;0;0;0
2024-11-05_10-15-49.324297;817927;-26.666626;24.375;0.021667;3.690834;91.0;0.006836;0.035156;0.046875;0;0;372;0;0;0
2024-11-05_10-15-49.481096;818077;-21.333374;24.375;3.727917;3.7025;94.0;0.00293;0.033203;0.033203;5000;5000;523;0;0;0
2024-11-05_10-15-49.668784;818213;-22.666626;24.375;0.135833;3.7;95.0;0.003906;0.03418;0.026367;10000;10000;701;0;0;0
2024-11-05_10-15-49.793874;818361;-21.333374;24.375;0.12;3.701667;95.0;0.001953;0.035156;0.017578;10000;10000;851;0;0;0
2024-11-05_10-15-49.950202;818513;-18.666626;24.375;0.1075;3.702917;98.0;0.00293;0.033203;0.017578;15000;15000;1001;0;0;0
2024-11-05_10-15-50.153336;818794;-26.666626;24.375;0.077083;3.7;101.0;0.00293;0.026367;0.025391;15000;15000;1201;0;0;0
2024-11-05_10-15-50.278866;818794;-26.666626;24.375;0.077083;3.7;101.0;0.00293;0.026367;0.025391;20000;20000;1321;0;0;0
2024-11-05_10-15-50.577613;819084;-26.666626;24.375;0.114167;3.689167;106.0;0.001953;0.025391;0.029297;25000;25000;1597;0;0;0
2024-11-05_10-15-50.860882;819507;-34.666626;24.375;0.10625;3.703334;117.0;-0.003906;0.023438;0.035156;30000;30000;1911;0;0;0
2024-11-05_10-15-51.159910;819786;-30.666626;24.375;0.108333;3.685834;128.0;-0.000977;0.022461;0.040039;35000;35000;2190;0;0;0
2024-11-05_10-15-51.363372;819925;-34.666626;24.375;0.072083;3.686667;132.0;-0.00293;0.018555;0.045898;35000;35000;2399;0;0;0
2024-11-05_10-15-51.504114;820062;-30.666626;24.375;0.095833;3.701667;138.0;-0.003906;0.021484;0.042969;40000;40000;2551;0;0;0
2024-11-05_10-15-51.707492;820208;-25.333374;24.375;0.09875;3.692917;145.0;-0.005859;0.027344;0.038086;40000;40000;2719;0;0;0
2024-11-05_10-15-51.912284;820507;-25.333374;24.375;0.115833;3.684584;158.0;-0.000977;0.025391;0.047852;45000;45000;2961;0;0;0
2024-11-05_10-15-52.053804;820665;-34.666626;24.375;0.085833;3.685417;168.0;-0.000977;0.024414;0.03418;50000;50000;3091;0;0;0
2024-11-05_10-15-52.195810;820819;-34.666626;24.375;0.085833;3.51875;180.0;-0.004883;0.027344;0.041992;50000;50000;3231;0;0;0
2024-11-05_10-15-52.308387;820819;-34.666626;24.375;0.085833;3.51875;180.0;-0.004883;0.027344;0.041992;55000;55000;3342;0;2;0
2024-11-05_10-15-52.445846;820975;-34.666626;24.375;0.428333;3.535;183.0;-0.003906;0.020508;0.052734;55000;55000;3492;0;0;0
2024-11-05_10-15-52.603115;821117;-34.666626;24.375;0.659167;3.524167;194.0;-0.008789;0.023438;0.014648;-100000;-100000;3651;0;2;0
2024-11-05_10-15-52.792293;821416;-8.0;24.375;0.799167;3.507917;189.0;-0.008789;0.021484;0.037109;-100000;-100000;3814;0;0;0
2024-11-05_10-15-52.918863;821554;18.666626;24.375;0.857917;3.5;169.0;-0.000977;0.018555;0.050781;-100000;-100000;3971;0;0;0
2024-11-05_10-15-53.074665;821698;41.333374;24.375;0.915;3.495;153.0;-0.006836;0.019531;0.037109;-100000;-100000;4121;0;0;0
2024-11-05_10-15-53.340942;821974;102.666748;24.375;0.98875;3.49;118.0;-0.009766;0.024414;0.025391;-100000;-100000;4390;0;0;0
2024-11-05_10-15-53.466431;822117;32.0;24.375;1.005417;3.492084;104.0;-0.003906;0.018555;0.027344;-100000;-100000;4511;0;0;0
2024-11-05_10-15-53.623085;822254;-8.0;24.375;0.997083;3.49625;90.0;-0.005859;0.018555;0.037109;20000;20000;4671;1;0;0
2024-11-05_10-15-53.748347;822397;-20.0;24.375;1.2775;3.6275;86.0;-0.008789;0.023438;0.02832;20000;20000;4791;1;0;0
2024-11-05_10-15-53.889585;822534;-17.333374;24.375;1.044583;3.497917;93.0;-0.005859;0.018555;0.037109;20000;20000;4923;1;0;0
2024-11-05_10-15-54.033011;822677;-18.666626;24.375;1.056667;3.55875;93.0;-0.004883;0.022461;0.023438;20000;20000;5071;0;0;0
2024-11-05_10-15-54.187288;822815;-21.333374;24.375;1.025417;3.485;91.0;-0.010742;0.022461;0.024414;20000;20000;5229;1;0;0
2024-11-05_10-15-54.328136;822957;-18.666626;24.375;1.328333;3.694584;90.0;-0.011719;0.022461;0.026367;20000;20000;5381;1;0;0
2024-11-05_10-15-54.485432;823094;-17.333374;24.375;1.058333;3.486667;93.0;-0.007812;0.022461;0.027344;20000;20000;5531;0;0;0
2024-11-05_10-15-54.658497;823244;-18.666626;24.375;0.917917;3.690834;95.0;-0.007812;0.020508;0.027344;20000;20000;5702;0;0;0
2024-11-05_10-15-54.831302;823387;-21.333374;24.375;0.577083;3.486667;93.0;-0.008789;0.024414;0.02832;20000;20000;5860;0;0;0
2024-11-05_10-15-54.941686;823542;-20.0;24.375;0.53375;3.489167;94.0;-0.009766;0.027344;0.03125;20000;20000;5981;0;0;0
2024-11-05_10-15-55.114493;823690;-22.666626;24.375;0.343333;3.498334;96.0;-0.012695;0.024414;0.026367;20000;20000;6143;0;0;0
2024-11-05_10-15-55.270781;823836;-26.666626;24.375;0.22125;3.490833;95.0;-0.013672;0.025391;0.024414;20000;20000;6310;0;0;0
2024-11-05_10-15-55.427415;823964;-21.333374;24.375;0.089583;3.491667;96.0;-0.011719;0.024414;0.02832;20000;20000;6469;0;0;0
2024-11-05_10-15-55.615552;824254;-21.333374;24.375;0.021667;3.491667;95.0;-0.010742;0.025391;0.025391;20000;20000;6660;0;0;0
2024-11-05_10-15-55.756211;824396;-20.0;24.375;0.021667;3.491667;94.0;-0.012695;0.021484;0.018555;20000;20000;6788;0;0;0
2024-11-05_10-15-55.896919;824536;-21.333374;24.375;0.021667;3.491667;95.0;-0.011719;0.022461;0.030273;20000;20000;6931;0;0;0
2024-11-05_10-15-56.038849;824676;-18.666626;24.375;0.021667;3.491667;98.0;-0.012695;0.021484;0.023438;20000;20000;7091;0;0;0
2024-11-05_10-15-56.241418;824816;-21.333374;24.375;0.021667;3.491667;93.0;-0.011719;0.023438;0.027344;0;0;36;0;0;0
2024-11-05_10-15-56.415265;824957;-22.666626;24.375;0.021667;3.491667;97.0;-0.011719;0.024414;0.026367;0;0;230;0;0;0
2024-11-05_10-15-56.509863;825097;-22.666626;24.375;0.021667;3.491667;96.0;-0.013672;0.025391;0.025391;5000;5000;333;0;0;0
2024-11-05_10-15-56.683062;825241;-22.666626;24.375;0.082083;3.492917;96.0;-0.011719;0.022461;0.021484;5000;5000;498;0;0;0
2024-11-05_10-15-56.824260;825386;-18.666626;24.375;0.042917;3.492084;97.0;-0.010742;0.024414;0.017578;10000;10000;650;0;0;0
2024-11-05_10-15-57.012971;825667;-22.666626;24.375;0.123333;3.497084;99.0;-0.009766;0.022461;0.022461;10000;10000;840;0;0;0
2024-11-05_10-15-57.154708;825806;-22.666626;24.375;0.073333;3.495;105.0;-0.011719;0.019531;0.027344;15000;15000;970;0;0;0
2024-11-05_10-15-57.453754;826087;-22.666626;24.375;0.0775;3.500834;106.0;-0.009766;0.022461;0.023438;20000;20000;1273;0;0;0
2024-11-05_10-15-57.626751;826237;-22.666626;24.375;0.068333;3.500834;112.0;-0.012695;0.021484;0.022461;20000;20000;1450;0;0;0
2024-11-05_10-15-57.798613;826385;-22.666626;24.375;3.5075;3.509167;113.0;-0.011719;0.024414;0.025391;25000;25000;1620;0;0;0
2024-11-05_10-15-58.018061;826544;-26.666626;24.375;0.11875;3.500417;117.0;-0.011719;0.018555;0.020508;25000;25000;1830;0;0;0
2024-11-05_10-15-58.112074;826686;-20.0;24.375;0.120417;3.511667;123.0;-0.009766;0.022461;0.024414;30000;30000;1940;0;0;0
2024-11-05_10-15-58.222276;826844;-25.333374;24.375;0.082917;3.505834;130.0;-0.009766;0.022461;0.018555;30000;30000;2049;0;0;0
2024-11-05_10-15-58.441599;826987;-22.666626;24.375;0.11875;3.504583;132.0;-0.010742;0.023438;0.016602;35000;35000;2260;0;2;0
2024-11-05_10-15-58.567173;827126;-26.666626;24.375;0.06125;3.505417;136.0;-0.011719;0.021484;0.024414;35000;35000;2390;0;0;0
2024-11-05_10-15-58.693180;827265;-22.666626;24.375;0.115;3.49625;142.0;-0.010742;0.019531;0.03125;40000;40000;2522;0;0;0
2024-11-05_10-15-58.959706;827544;-30.666626;24.375;0.061667;3.499167;153.0;-0.011719;0.022461;0.022461;40000;40000;2753;0;0;0
2024-11-05_10-15-59.053861;827687;-25.333374;24.375;0.060833;3.497084;160.0;-0.009766;0.021484;0.023438;45000;45000;2870;0;0;0
2024-11-05_10-15-59.210492;827824;-30.666626;24.375;0.12;3.509167;169.0;-0.008789;0.027344;0.027344;45000;45000;3030;0;0;0
2024-11-05_10-15-59.351573;827968;-22.666626;24.375;0.092917;3.49625;175.0;-0.011719;0.023438;0.020508;50000;50000;3169;0;0;0
2024-11-05_10-15-59.476878;828114;-29.333374;24.375;0.12375;3.314167;186.0;-0.010742;0.022461;0.021484;50000;50000;3310;0;0;0
2024-11-05_10-15-59.680629;828256;-30.666626;24.375;0.469583;3.35875;192.0;-0.010742;0.026367;0.026367;55000;55000;3488;0;0;0
2024-11-05_10-15-59.805802;828394;-25.333374;24.375;0.620833;3.340834;203.0;-0.013672;0.026367;0.006836;55000;55000;3630;0;0;0
2024-11-05_10-15-59.962402;828536;-25.333374;24.375;0.72125;3.333333;210.0;-0.012695;0.023438;0.020508;-100000;-100000;3780;0;0;0
2024-11-05_10-16-00.118708;828664;-32.0;24.375;0.794583;3.327917;213.0;-0.013672;0.024414;0.019531;-100000;-100000;3939;0;0;0
2024-11-05_10-16-00.268040;828808;-17.333374;24.375;0.847917;3.317083;197.0;-0.012695;0.021484;0.018555;-100000;-100000;4080;0;0;0
2024-11-05_10-16-00.416383;828956;-13.333374;24.375;3.317083;3.315833;183.0;-0.011719;0.026367;0.025391;-100000;-100000;4240;0;0;0
2024-11-05_10-16-00.699144;829250;-4.0;24.375;0.97625;3.312083;142.0;-0.010742;0.019531;0.015625;-100000;-100000;4513;0;0;0
2024-11-05_10-16-00.903511;829546;-21.333374;24.375;1.022083;3.315;109.0;-0.016602;0.026367;0.013672;-100000;-100000;4720;0;0;0
2024-11-05_10-16-01.044435;829687;-26.666626;24.375;1.008333;3.309583;92.0;-0.012695;0.021484;0.011719;-100000;-100000;4880;0;0;0
2024-11-05_10-16-01.250476;829826;-17.333374;24.375;1.269583;3.499167;88.0;-0.012695;0.020508;0.020508;20000;20000;5044;1;0;0
2024-11-05_10-16-01.373445;829967;-21.333374;24.375;1.07;3.610833;90.0;-0.018555;0.03418;0.03125;20000;20000;5190;1;0;0
2024-11-05_10-16-01.545320;830107;-17.333374;24.375;1.333333;3.4825;94.0;-0.013672;0.025391;0.006836;20000;20000;5350;0;0;0
2024-11-05_10-16-01.717663;830244;-17.333374;24.375;1.245417;3.51625;95.0;-0.012695;0.024414;0.007812;20000;20000;5536;0;0;0
2024-11-05_10-16-01.842565;830387;-18.666626;24.375;1.000833;3.312917;99.0;-0.012695;0.027344;0.008789;20000;20000;5660;0;0;0
