datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-05_11-21-49.555037;674357;-197.333374;24.75;0.021667;3.922917;95.0;0.075195;0.025391;1.15332;-60000;-60000;152450;0;0;0
2024-11-05_11-21-49.758798;674650;-169.333374;24.75;0.057083;3.9225;92.0;0.041016;0.032227;0.881836;20000;20000;152660;1;0;0
2024-11-05_11-21-49.931036;674787;-144.0;24.75;0.245;3.9225;93.0;0.03418;0.039062;0.771484;20000;20000;152826;1;0;0
2024-11-05_11-21-50.072006;674930;-125.333374;24.75;0.267917;3.9225;99.0;0.022461;0.03418;0.650391;20000;20000;152980;0;0;0
2024-11-05_11-21-50.213009;675069;-101.333374;24.75;0.070417;3.9425;95.0;0.016602;0.041016;0.526367;20000;20000;153120;0;0;0
2024-11-05_11-21-50.369497;675215;-89.333374;24.75;0.124583;3.927083;95.0;0.012695;0.039062;0.454102;20000;20000;153280;0;0;0
2024-11-05_11-21-50.557615;675357;-81.333374;24.75;0.123333;3.92875;93.0;0.003906;0.040039;0.345703;20000;20000;153460;0;0;0
2024-11-05_11-21-50.698243;675652;-58.666626;24.75;0.044583;3.9225;92.0;-0.000977;0.033203;0.233398;20000;20000;153619;0;0;0
2024-11-05_11-21-50.870642;675792;-48.0;24.75;0.022083;3.922917;93.0;0.00293;0.032227;0.169922;20000;20000;153780;0;0;0
2024-11-05_11-21-50.995651;675947;-36.0;24.75;0.021667;3.9175;94.0;0.001953;0.030273;0.133789;20000;20000;153915;0;0;0
2024-11-05_11-21-51.183439;676092;-30.666626;24.75;0.021667;3.9175;94.0;0.0;0.02832;0.071289;20000;20000;154072;0;0;0
2024-11-05_11-21-51.324249;676240;-22.666626;24.75;0.021667;3.917917;94.0;0.004883;0.023438;0.038086;20000;20000;154230;0;0;0
2024-11-05_11-21-51.605830;676520;-17.333374;24.75;0.022083;3.917917;92.0;0.000977;0.024414;-0.000977;20000;20000;154503;0;0;0
2024-11-05_11-21-51.777975;676657;-17.333374;24.75;0.021667;3.9175;96.0;-0.000977;0.022461;-0.025391;1000;1000;213;0;0;0
2024-11-05_11-21-51.997178;676937;-32.0;24.75;0.116667;3.9175;96.0;-0.001953;0.018555;-0.036133;1500;1500;433;0;2;0
2024-11-05_11-21-52.154156;676937;-32.0;24.75;0.116667;3.9175;96.0;-0.001953;0.018555;-0.036133;1666;1666;572;0;0;0
2024-11-05_11-21-52.295160;677237;-34.666626;24.75;0.157083;3.922917;95.0;-0.003906;0.018555;-0.022461;2000;2000;727;0;0;0
2024-11-05_11-21-52.435828;677367;-32.0;24.75;0.089583;3.9175;94.0;-0.00293;0.020508;-0.008789;2333;2333;856;0;0;0
2024-11-05_11-21-52.623719;677510;-36.0;24.75;0.07875;3.920834;96.0;-0.007812;0.023438;-0.017578;3333;3333;1043;0;2;2
2024-11-05_11-21-52.764876;677649;-36.0;24.75;0.089583;3.937083;97.0;-0.007812;0.026367;-0.003906;4000;4000;1203;0;2;0
2024-11-05_11-21-52.905458;677790;-36.0;24.75;0.140833;3.919584;97.0;-0.005859;0.022461;0.017578;4666;4666;1344;0;0;0
2024-11-05_11-21-53.046085;677933;-36.0;24.75;0.122917;3.9225;100.0;-0.006836;0.024414;0.025391;6000;6000;1474;0;2;0
2024-11-05_11-21-53.218601;678083;-41.333374;24.75;0.129583;0.098333;99.0;-0.007812;0.025391;0.016602;7333;7333;1644;0;0;0
2024-11-05_11-21-53.437704;678381;-38.666626;24.75;0.109583;3.924167;103.0;-0.008789;0.027344;0.027344;10666;10666;1864;0;0;0
2024-11-05_11-21-53.718927;678518;-36.0;24.75;0.125;3.93;105.0;-0.010742;0.026367;0.039062;13333;13333;2008;0;0;0
2024-11-05_11-21-53.891546;678793;-34.666626;24.75;0.1275;3.929167;109.0;-0.010742;0.024414;0.03125;16000;16000;2292;0;0;0
2024-11-05_11-21-54.079555;678930;-38.666626;24.75;3.930833;3.921667;108.0;-0.011719;0.026367;0.041016;21333;21333;2502;0;0;0
2024-11-05_11-21-54.236175;679060;-38.666626;24.75;0.141667;3.9175;109.0;-0.009766;0.02832;0.035156;26666;26666;2656;0;0;0
