datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-06_12-39-47.860029;90645;-73.333374;21.0625;0.021667;3.5775;98.0;0.109375;0.021484;1.267578;-60000;-60000;90750;0;0;0
2024-11-06_12-39-47.970028;90785;-32.0;21.0625;0.099167;3.812083;94.0;0.09375;0.022461;1.185547;20000;20000;90879;1;0;0
2024-11-06_12-39-48.126635;90925;-22.666626;21.0625;0.312917;0.349583;92.0;0.088867;0.016602;1.12793;20000;20000;91021;0;0;0
2024-11-06_12-39-48.408442;91205;1.333374;21.0625;0.075;3.591667;95.0;0.056641;0.024414;0.900391;20000;20000;91289;0;0;0
2024-11-06_12-39-48.674464;91499;37.333374;21.0625;0.089583;3.579583;96.0;0.036133;0.025391;0.714844;20000;20000;91579;0;0;0
2024-11-06_12-39-48.768606;91499;37.333374;21.0625;0.089583;3.579583;96.0;0.036133;0.025391;0.714844;20000;20000;91660;0;0;0
2024-11-06_12-39-48.895060;91643;45.333374;21.0625;0.036667;3.577083;93.0;0.02832;0.019531;0.607422;20000;20000;91791;0;0;0
2024-11-06_12-39-49.066915;91786;60.0;21.0625;0.021667;3.577083;94.0;0.020508;0.027344;0.522461;20000;20000;91969;0;0;0
2024-11-06_12-39-49.239512;91931;78.666748;21.0625;0.021667;3.577083;94.0;0.015625;0.024414;0.449219;20000;20000;92110;0;0;0
2024-11-06_12-39-49.365446;92077;86.666748;21.0625;0.02125;3.577083;91.0;0.009766;0.030273;0.375977;20000;20000;92270;0;0;0
2024-11-06_12-39-49.710909;92505;110.666748;21.0625;0.021667;3.5775;94.0;0.001953;0.03125;0.193359;20000;20000;92586;0;0;0
2024-11-06_12-39-49.930515;92643;121.333252;21.0625;0.021667;3.577083;91.0;0.003906;0.02832;0.138672;60000;60000;120;0;0;0
2024-11-06_12-39-50.071328;92785;126.666748;21.0625;0.040417;3.5775;101.0;0.000977;0.029297;0.123047;60000;60000;269;0;0;0
2024-11-06_12-39-50.196648;92923;136.0;21.0625;0.04125;3.5775;109.0;-0.003906;0.032227;0.071289;60000;60000;379;0;0;0
2024-11-06_12-39-50.322425;93065;132.0;21.0625;0.077917;3.582083;118.0;0.000977;0.032227;0.067383;60000;60000;500;0;0;0
2024-11-06_12-39-50.479611;93204;128.0;21.0625;0.114583;3.588333;129.0;0.0;0.03418;0.047852;60000;60000;659;0;0;0
2024-11-06_12-39-50.636386;93345;132.0;21.0625;0.14875;3.583333;136.0;0.0;0.03125;0.041016;60000;60000;829;0;0;0
2024-11-06_12-39-50.762529;93484;136.0;21.0625;0.087083;3.58375;146.0;-0.001953;0.032227;0.013672;60000;60000;961;0;0;0
2024-11-06_12-39-50.950532;93625;132.0;21.0625;0.08;3.58125;160.0;-0.00293;0.03125;0.010742;60000;60000;1122;0;0;0
2024-11-06_12-39-51.075495;93762;132.0;21.0625;0.109167;3.595417;167.0;-0.00293;0.02832;-0.00293;60000;60000;1271;0;0;0
2024-11-06_12-39-51.232040;94043;132.0;21.0625;0.090417;3.578334;187.0;-0.004883;0.024414;-0.004883;60000;60000;1421;0;0;0
2024-11-06_12-39-51.404454;94184;132.0;21.0625;0.064583;3.57875;200.0;0.000977;0.02832;0.010742;50000;50000;1591;0;2;0
2024-11-06_12-39-51.561035;94323;128.0;21.0625;0.093333;3.606667;207.0;-0.004883;0.025391;0.006836;30000;30000;1742;0;0;0
2024-11-06_12-39-51.717810;94472;129.333252;21.0625;0.31375;3.599167;215.0;-0.003906;0.022461;0.015625;20000;20000;1902;0;0;0
2024-11-06_12-39-51.858744;94620;124.0;21.0625;0.38125;3.46;218.0;-0.004883;0.022461;0.015625;10000;10000;2051;0;0;0
2024-11-06_12-39-52.031146;94773;130.666748;21.0625;0.840417;3.632917;219.0;-0.006836;0.024414;-0.001953;-10000;-10000;2210;0;0;0
2024-11-06_12-39-52.203111;94915;118.666748;21.0625;0.912917;3.419584;217.0;-0.007812;0.027344;0.011719;-30000;-30000;2364;0;0;0
2024-11-06_12-39-52.328235;95055;136.0;21.0625;0.88125;3.421667;209.0;-0.005859;0.029297;0.010742;-49999;-49999;2521;0;0;0
2024-11-06_12-39-52.484694;95193;154.666748;21.0625;0.862083;3.375417;202.0;-0.004883;0.035156;0.011719;-60000;-60000;2681;0;0;0
2024-11-06_12-39-52.658140;95338;186.666748;21.0625;0.934583;3.364584;194.0;-0.007812;0.03418;0.013672;-60000;-60000;2841;0;0;0
2024-11-06_12-39-52.799314;95624;225.333252;21.0625;1.115;3.355417;173.0;-0.006836;0.037109;0.018555;-60000;-60000;2991;0;0;0
2024-11-06_12-39-53.003168;95765;248.0;21.0625;1.1475;3.344584;163.0;-0.009766;0.038086;-0.000977;-60000;-60000;3190;0;0;0
2024-11-06_12-39-53.112457;95903;260.0;21.0625;1.2025;3.34375;151.0;-0.005859;0.029297;0.003906;-60000;-60000;3300;0;0;0
2024-11-06_12-39-53.300366;96045;281.333252;21.0625;1.259167;3.345417;142.0;-0.006836;0.02832;0.0;-60000;-60000;3475;0;0;0
2024-11-06_12-39-53.441021;96183;306.666748;21.0625;1.268333;3.338333;131.0;-0.009766;0.02832;-0.000977;-60000;-60000;3618;0;0;0
2024-11-06_12-39-53.597239;96326;322.666748;21.0625;1.28875;3.342083;121.0;-0.005859;0.023438;0.003906;-60000;-60000;3790;0;0;0
2024-11-06_12-39-53.754237;96475;336.0;21.0625;1.117083;3.337917;112.0;-0.009766;0.024414;0.00293;-60000;-60000;3941;0;0;0
2024-11-06_12-39-53.895639;96614;333.333252;21.0625;0.967083;3.3475;105.0;-0.006836;0.021484;0.017578;-60000;-60000;4091;0;0;0
2024-11-06_12-39-54.067779;96755;237.333252;21.0625;0.906667;3.34125;95.0;-0.008789;0.022461;0.009766;20000;20000;4251;1;0;0
2024-11-06_12-39-54.224038;96895;138.666748;21.0625;1.395833;3.7575;92.0;-0.005859;0.019531;0.017578;20000;20000;4401;0;0;0
2024-11-06_12-39-54.365398;97184;142.666748;21.0625;0.624583;3.347917;95.0;-0.010742;0.022461;0.013672;20000;20000;4551;0;0;0
2024-11-06_12-39-54.615715;97314;142.666748;21.0625;0.608333;3.352083;93.0;-0.008789;0.021484;0.015625;20000;20000;4794;0;0;0
2024-11-06_12-39-54.694227;97442;142.666748;21.0625;0.529167;3.348333;96.0;-0.010742;0.023438;0.010742;20000;20000;4880;0;0;0
2024-11-06_12-39-54.976879;97730;138.666748;21.0625;0.20375;3.342917;92.0;-0.012695;0.023438;0.008789;20000;20000;5160;0;0;0
2024-11-06_12-39-55.242958;98025;138.666748;21.0625;0.024583;3.343333;92.0;-0.012695;0.022461;0.023438;20000;20000;5420;0;0;0
2024-11-06_12-39-55.336834;98025;138.666748;21.0625;0.024583;3.343333;92.0;-0.012695;0.022461;0.023438;20000;20000;5521;0;0;0
2024-11-06_12-39-55.462282;98162;136.0;21.0625;0.02125;3.343333;93.0;-0.012695;0.023438;0.024414;60000;60000;121;0;0;0
2024-11-06_12-39-55.619012;98444;138.666748;21.0625;0.074167;3.347917;110.0;-0.012695;0.026367;0.030273;60000;60000;271;0;0;0
2024-11-06_12-39-55.792060;98586;140.0;21.0625;0.062917;3.35;119.0;-0.010742;0.023438;0.033203;60000;60000;432;0;0;0
