datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-07_11-04-48.976589;27252;30.666626;19.9375;0.079167;3.7375;144.0;0.0625;0.03125;1.072266;-60000;-60000;27359;0;0;0
2024-11-07_11-04-49.149919;27395;32.0;19.9375;0.135833;3.7375;132.0;0.054688;0.041016;1.037109;-60000;-60000;27519;0;0;0
2024-11-07_11-04-49.228007;27395;32.0;19.9375;0.135833;3.7375;132.0;0.054688;0.041016;1.037109;-60000;-60000;27600;0;0;0
2024-11-07_11-04-49.368895;27532;65.333252;19.9375;0.070833;3.780833;123.0;0.043945;0.02832;0.876953;-60000;-60000;27743;0;0;0
2024-11-07_11-04-49.525613;27677;81.333252;19.9375;0.150833;3.745;114.0;0.02832;0.033203;0.761719;-60000;-60000;27899;0;0;0
2024-11-07_11-04-49.668135;27962;113.333252;19.9375;0.12375;3.785417;94.0;0.010742;0.032227;0.529297;-60000;-60000;28048;0;0;0
2024-11-07_11-04-49.838443;28107;121.333252;19.9375;0.27875;4.092917;94.0;0.006836;0.035156;0.43457;20000;20000;28220;1;0;0
2024-11-07_11-04-49.979524;28252;136.0;19.9375;0.408333;4.0075;96.0;-0.001953;0.02832;0.366211;20000;20000;28361;0;0;0
2024-11-07_11-04-50.152417;28396;142.666748;19.9375;0.122083;3.74375;94.0;-0.00293;0.029297;0.310547;20000;20000;28529;0;0;0
2024-11-07_11-04-50.293664;28524;153.333252;19.9375;0.170417;3.736667;95.0;-0.000977;0.02832;0.267578;20000;20000;28680;0;0;0
2024-11-07_11-04-50.465741;28654;157.333252;19.9375;0.165833;3.765417;94.0;0.0;0.03125;0.214844;20000;20000;28840;0;0;0
2024-11-07_11-04-50.607049;28796;166.666748;19.9375;0.102917;3.748334;94.0;0.0;0.026367;0.18457;20000;20000;28989;0;0;0
2024-11-07_11-04-50.778919;29048;173.333252;19.9375;0.0325;3.735;94.0;-0.004883;0.02832;0.117188;20000;20000;29159;0;0;0
2024-11-07_11-04-50.936330;29186;176.0;19.9375;0.022083;3.732917;98.0;-0.006836;0.02832;0.09082;69000;69000;101;0;0;0
2024-11-07_11-04-51.078386;29326;176.0;19.9375;3.731667;3.732084;106.0;-0.001953;0.02832;0.068359;69000;69000;251;0;0;0
2024-11-07_11-04-51.266730;29473;181.333252;19.9375;0.10125;3.731251;118.0;-0.005859;0.02832;0.058594;69000;69000;426;0;0;0
2024-11-07_11-04-51.392299;29615;181.333252;19.9375;0.119583;3.745834;131.0;-0.00293;0.033203;0.063477;0;0;571;0;0;0
2024-11-07_11-04-51.549763;29754;186.666748;19.9375;0.507917;3.76;128.0;-0.006836;0.026367;0.042969;0;0;709;0;0;0
2024-11-07_11-04-51.754489;30032;186.666748;19.9375;0.120833;3.759167;131.0;-0.008789;0.030273;0.008789;0;0;930;0;0;0
2024-11-07_11-04-51.863921;30032;186.666748;19.9375;0.120833;3.759167;131.0;-0.008789;0.030273;0.008789;0;0;1029;0;0;0
2024-11-07_11-04-52.161430;30455;189.333252;20.0;0.03625;3.731667;129.0;-0.005859;0.03125;0.012695;0;0;1322;0;0;0
2024-11-07_11-04-52.349792;30592;186.666748;19.9375;0.12875;3.755417;134.0;-0.011719;0.02832;-0.00293;22666;22666;1490;0;0;0
2024-11-07_11-04-52.459949;30738;189.333252;19.9375;0.02;3.737084;135.0;-0.007812;0.029297;0.014648;56666;56666;1644;0;0;0
2024-11-07_11-04-52.631718;30872;186.666748;20.0;0.0225;3.732084;144.0;-0.005859;0.029297;0.013672;68000;68000;1798;0;0;0
2024-11-07_11-04-52.835989;31017;186.666748;19.9375;0.022083;3.732084;158.0;-0.006836;0.03125;0.004883;68000;68000;2005;0;0;0
2024-11-07_11-04-52.945401;31165;186.666748;20.0;0.0475;3.7375;171.0;-0.011719;0.02832;-0.005859;45333;45333;2121;0;0;0
2024-11-07_11-04-53.133367;31304;182.666748;20.0;0.120833;3.832917;180.0;-0.009766;0.032227;0.006836;-23333;-23333;2292;0;0;0
2024-11-07_11-04-53.290783;31447;186.666748;20.0;0.61;3.93375;182.0;-0.007812;0.033203;0.017578;-70000;-70000;2450;0;0;0
2024-11-07_11-04-53.416003;31593;186.666748;19.9375;0.06;3.732084;171.0;-0.009766;0.036133;0.007812;-70000;-70000;2591;0;0;0
2024-11-07_11-04-53.573118;31873;186.666748;19.9375;0.152917;3.73375;151.0;-0.009766;0.036133;0.006836;-70000;-70000;2742;0;0;0
2024-11-07_11-04-53.746389;32004;189.333252;19.9375;0.10875;3.74;138.0;-0.013672;0.033203;-0.005859;-35000;-35000;2911;0;0;0
2024-11-07_11-04-54.018394;32280;190.666748;19.9375;0.184167;3.818334;137.0;-0.011719;0.035156;0.004883;29500;29500;3183;0;0;0
2024-11-07_11-04-54.185378;32421;192.0;20.0;0.13125;3.732084;142.0;-0.017578;0.033203;-0.00293;59000;59000;3366;0;0;0
2024-11-07_11-04-54.357988;32559;190.666748;19.9375;0.074167;3.732084;150.0;-0.010742;0.032227;-0.00293;59000;59000;3526;0;0;0
2024-11-07_11-04-54.545943;32699;186.666748;20.0;0.13;3.738333;162.0;-0.017578;0.026367;0.000977;59000;59000;3690;0;0;0
2024-11-07_11-04-54.688206;32976;186.666748;20.0;3.56875;3.5775;180.0;-0.017578;0.025391;-0.003906;39333;39333;3852;0;0;0
2024-11-07_11-04-54.843377;33125;186.666748;20.0;0.842083;3.759167;187.0;-0.015625;0.029297;-0.000977;9833;9833;4011;0;0;0
2024-11-07_11-04-54.984717;33264;190.666748;20.0;3.975;3.889167;188.0;-0.012695;0.02832;0.005859;0;0;4161;0;0;0
2024-11-07_11-04-55.266480;33412;200.0;20.0;0.750417;3.538334;191.0;-0.011719;0.027344;0.008789;0;0;4419;0;0;0
2024-11-07_11-04-55.454465;33555;200.0;19.9375;0.782917;3.561667;188.0;-0.014648;0.027344;-0.00293;0;0;4631;0;0;0
2024-11-07_11-04-55.628355;33739;210.666748;19.9375;0.845;3.547917;187.0;-0.014648;0.030273;0.0;-40000;-40000;4786;0;0;0
2024-11-07_11-04-55.753567;33995;208.0;19.9375;0.954167;3.500834;180.0;-0.015625;0.032227;-0.000977;-66666;-66666;4922;0;0;0
2024-11-07_11-04-56.019760;34294;225.333252;20.0;3.49;3.49;156.0;-0.016602;0.032227;-0.001953;-80000;-80000;5185;0;0;0
2024-11-07_11-04-56.129077;34294;225.333252;20.0;3.49;3.49;156.0;-0.016602;0.032227;-0.001953;-80000;-80000;5300;0;0;0
2024-11-07_11-04-56.317141;34606;290.666748;20.0;1.143333;3.47875;126.0;-0.017578;0.03418;-0.001953;-80000;-80000;5481;0;0;0
2024-11-07_11-04-56.426823;34606;290.666748;20.0;1.143333;3.47875;126.0;-0.017578;0.03418;-0.001953;-60000;-60000;5580;0;0;0
2024-11-07_11-04-56.551862;34728;318.666748;20.0;1.199167;3.480417;117.0;-0.015625;0.03418;-0.00293;-60000;-60000;5721;0;0;0
2024-11-07_11-04-56.708109;34865;324.0;20.0;1.293333;3.54;109.0;-0.015625;0.035156;0.00293;-60000;-60000;5871;0;0;0
2024-11-07_11-04-56.864427;35145;237.333252;20.0;0.98375;3.59125;94.0;-0.016602;0.025391;0.006836;20000;20000;6031;1;0;0
2024-11-07_11-04-57.005795;35282;200.0;20.0;1.027083;3.939584;96.0;-0.019531;0.027344;0.009766;20000;20000;6181;0;0;0
2024-11-07_11-04-57.178404;35427;190.666748;20.0;0.754583;3.485;93.0;-0.018555;0.029297;0.011719;20000;20000;6351;0;0;0
2024-11-07_11-04-57.330638;35575;190.666748;20.0;0.732917;3.501667;95.0;-0.018555;0.02832;0.011719;20000;20000;6490;0;0;0
2024-11-07_11-04-57.493310;35712;192.0;20.0;0.637083;3.507084;96.0;-0.018555;0.032227;0.00293;20000;20000;6660;0;0;0
