datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-05_11-09-50.068733;688496;-60.0;23.6875;0.021667;3.61;193.0;0.103516;0.021484;1.34082;-60000;-60000;688680;0;0;0
2024-11-05_11-09-50.225900;688649;-25.333374;23.6875;0.05375;3.61125;188.0;0.082031;0.005859;1.203125;-60000;-60000;688834;0;0;0
2024-11-05_11-09-50.351632;688786;-13.333374;23.6875;0.13125;3.610417;179.0;0.067383;0.007812;1.078125;-60000;-60000;688950;0;0;0
2024-11-05_11-09-50.461042;688913;17.333374;23.6875;0.2075;3.635834;172.0;0.052734;0.006836;0.983398;-60000;-60000;689060;0;0;0
2024-11-05_11-09-50.601645;689052;36.0;23.6875;0.19125;3.61875;160.0;0.041992;0.008789;0.880859;-60000;-60000;689201;0;0;0
2024-11-05_11-09-50.757900;689184;49.333252;23.6875;0.069583;3.614583;150.0;0.03125;0.006836;0.724609;-60000;-60000;689350;0;0;0
2024-11-05_11-09-50.899360;689326;78.666748;23.6875;0.175417;3.619583;140.0;0.017578;0.010742;0.617188;-60000;-60000;689511;0;0;0
2024-11-05_11-09-51.086860;689476;102.666748;23.6875;0.167917;3.619167;132.0;0.012695;0.014648;0.499023;-60000;-60000;689671;0;0;0
2024-11-05_11-09-51.212660;689613;113.333252;23.6875;0.149167;3.61625;120.0;0.008789;0.014648;0.399414;-60000;-60000;689820;0;0;0
2024-11-05_11-09-51.369643;689758;121.333252;23.6875;0.125833;3.617917;114.0;0.007812;0.017578;0.327148;-60000;-60000;689970;0;0;0
2024-11-05_11-09-51.526095;690046;142.666748;23.6875;0.179167;3.622917;91.0;0.0;0.020508;0.185547;20000;20000;690130;1;0;0
2024-11-05_11-09-51.698836;690183;150.666748;23.6875;0.545417;3.985;93.0;-0.000977;0.020508;0.140625;20000;20000;690301;1;0;0
2024-11-05_11-09-51.855599;690327;154.666748;23.6875;0.832917;4.06;92.0;0.001953;0.018555;0.111328;20000;20000;690439;0;0;0
2024-11-05_11-09-51.997330;690466;153.333252;23.6875;0.1525;3.63;95.0;-0.003906;0.02832;0.074219;20000;20000;690598;0;0;0
2024-11-05_11-09-52.294883;690746;161.333252;23.6875;0.139167;3.612917;94.0;0.000977;0.027344;0.048828;1166;1166;263;0;0;0
2024-11-05_11-09-52.482772;690884;160.0;23.6875;0.139583;3.6325;95.0;-0.004883;0.027344;0.046875;1500;1500;471;0;0;0
2024-11-05_11-09-52.701549;691173;156.0;23.6875;0.06875;3.61125;97.0;-0.006836;0.03125;0.044922;2000;2000;684;0;2;0
2024-11-05_11-09-52.826521;691320;166.666748;23.6875;0.109583;3.62125;93.0;-0.004883;0.032227;0.038086;2333;2333;813;0;0;0
2024-11-05_11-09-52.982772;691471;165.333252;23.6875;0.087917;3.62125;94.0;-0.006836;0.029297;0.02832;3000;3000;972;0;0;0
