datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-05_10-08-26.485471;375117;-190.666626;23.25;0.021667;3.119167;94.0;-0.012695;0.026367;1.009766;0;0;71413;0;0;0
2024-11-05_10-08-26.610904;375257;-189.333374;23.25;0.021667;3.119167;96.0;-0.012695;0.024414;1.015625;0;0;71535;0;0;0
2024-11-05_10-08-26.799912;375413;-189.333374;23.3125;0.021667;3.119167;95.0;-0.013672;0.017578;1.024414;0;0;71700;0;0;0
2024-11-05_10-08-26.925916;375558;-184.0;23.25;0.021667;3.119167;94.0;-0.013672;0.026367;0.991211;0;0;71843;0;0;0
2024-11-05_10-08-27.271684;375844;-184.0;23.3125;0.021667;3.119167;94.0;-0.010742;0.017578;1.015625;0;0;72181;0;0;0
2024-11-05_10-08-27.334435;375986;-189.333374;23.3125;0.021667;3.119167;99.0;-0.009766;0.018555;1.010742;0;0;72263;0;0;0
2024-11-05_10-08-27.398618;375986;-189.333374;23.3125;0.021667;3.119167;99.0;-0.009766;0.018555;1.010742;0;0;72323;0;0;0
2024-11-05_10-08-27.555169;376124;-190.666626;23.25;0.021667;3.119167;94.0;-0.009766;0.023438;1.03125;0;0;72473;0;0;0
2024-11-05_10-08-27.706408;376268;-190.666626;23.3125;0.021667;3.119167;96.0;-0.011719;0.024414;1.043945;0;0;72623;0;0;0
2024-11-05_10-08-28.058193;376696;-189.333374;23.25;0.021667;3.119167;95.0;-0.007812;0.027344;1.040039;0;0;72959;0;0;0
2024-11-05_10-08-28.137023;376696;-189.333374;23.25;0.021667;3.119167;95.0;-0.007812;0.027344;1.040039;0;0;73044;0;0;0
2024-11-05_10-08-28.183923;376696;-189.333374;23.25;0.021667;3.119167;95.0;-0.007812;0.027344;1.040039;0;0;73093;0;0;0
2024-11-05_10-08-28.327276;376978;-193.333374;23.3125;0.021667;3.119167;96.0;-0.009766;0.032227;1.051758;0;0;73253;0;0;0
2024-11-05_10-08-28.483543;377126;-193.333374;23.3125;0.021667;3.119167;95.0;-0.012695;0.02832;1.061523;0;0;73413;0;0;0
2024-11-05_10-08-28.672088;377264;-193.333374;23.3125;0.021667;3.119167;95.0;-0.015625;0.025391;1.061523;0;0;73582;0;0;0
2024-11-05_10-08-28.815228;377408;-197.333374;23.25;0.021667;3.119167;97.0;-0.007812;0.027344;1.063477;0;0;73734;0;0;0
2024-11-05_10-08-28.955957;377558;-197.333374;23.25;0.021667;3.119167;97.0;-0.010742;0.020508;1.070312;0;0;73883;0;0;0
2024-11-05_10-08-29.127553;377713;-196.0;23.3125;0.021667;3.119167;93.0;-0.010742;0.024414;1.064453;0;0;74044;0;0;0
2024-11-05_10-08-29.285298;377861;-193.333374;23.3125;0.021667;3.119167;95.0;-0.007812;0.027344;1.042969;0;0;74197;0;0;0
2024-11-05_10-08-29.428887;377994;-197.333374;23.25;0.021667;3.119167;96.0;-0.012695;0.019531;1.041016;0;0;74343;0;0;0
2024-11-05_10-08-29.600268;378131;-197.333374;23.3125;0.021667;3.119167;96.0;-0.008789;0.017578;1.056641;0;0;74512;0;0;0
2024-11-05_10-08-29.758192;378275;-193.333374;23.25;0.021667;3.119167;95.0;-0.007812;0.022461;1.070312;0;0;74671;0;0;0
2024-11-05_10-08-29.916300;378558;-202.666626;23.3125;0.021667;3.11375;93.0;-0.008789;0.023438;1.06543;0;0;74833;0;0;0
2024-11-05_10-08-30.074112;378704;-197.333374;23.3125;0.021667;3.11375;94.0;-0.008789;0.026367;1.077148;0;0;74993;0;0;0
2024-11-05_10-08-30.247907;378846;-197.333374;23.3125;0.021667;3.119167;96.0;-0.013672;0.029297;1.060547;0;0;75161;0;0;0
2024-11-05_10-08-30.469393;378986;-197.333374;23.3125;0.021667;3.119167;97.0;-0.009766;0.022461;1.05957;0;0;75349;0;0;0
2024-11-05_10-08-30.548818;379127;-197.333374;23.25;0.021667;3.11875;93.0;-0.011719;0.026367;1.070312;0;0;75466;0;0;0
2024-11-05_10-08-30.706349;379266;-197.333374;23.25;0.021667;3.1175;93.0;-0.005859;0.020508;1.054688;0;0;75611;0;0;0
2024-11-05_10-08-30.848070;379406;-193.333374;23.25;0.021667;3.115833;96.0;-0.008789;0.017578;1.060547;0;0;75763;0;0;0
2024-11-05_10-08-31.005737;379545;-193.333374;23.3125;0.021667;3.115417;94.0;-0.010742;0.016602;1.047852;0;0;75923;0;0;0
2024-11-05_10-08-31.147656;379686;-189.333374;23.3125;0.021667;3.114583;90.0;-0.010742;0.018555;1.045898;0;0;76065;0;0;0
2024-11-05_10-08-31.414807;379966;-193.333374;23.3125;0.021667;3.11375;96.0;-0.008789;0.018555;1.041992;0;0;76333;0;0;0
2024-11-05_10-08-31.493553;380106;-190.666626;23.3125;0.021667;3.11375;95.0;-0.012695;0.027344;1.042969;0;0;76403;0;0;0
2024-11-05_10-08-31.650485;380250;-190.666626;23.3125;0.021667;3.11375;96.0;-0.012695;0.025391;1.033203;0;0;76552;0;0;0
2024-11-05_10-08-31.791768;380382;-190.666626;23.3125;0.021667;3.11375;96.0;-0.005859;0.021484;1.045898;0;0;76713;0;0;0
2024-11-05_10-08-31.949181;380536;-188.0;23.3125;0.021667;3.11375;95.0;-0.011719;0.030273;1.035156;0;0;76873;0;0;0
2024-11-05_10-08-32.106893;380680;-189.333374;23.3125;0.021667;3.11375;98.0;-0.011719;0.030273;1.022461;0;0;77023;0;0;0
2024-11-05_10-08-32.280306;380817;-188.0;23.3125;0.022083;3.11375;97.0;-0.013672;0.030273;1.014648;0;0;77192;0;0;0
2024-11-05_10-08-32.422243;380966;-190.666626;23.3125;0.021667;3.11375;96.0;-0.008789;0.02832;1.020508;0;0;77333;0;0;0
2024-11-05_10-08-32.596069;381244;-190.666626;23.3125;0.021667;3.11375;97.0;-0.011719;0.019531;1.015625;0;0;77513;0;0;0
2024-11-05_10-08-32.737566;381244;-190.666626;23.3125;0.021667;3.11375;97.0;-0.011719;0.019531;1.015625;0;0;77653;0;0;0
2024-11-05_10-08-32.879343;381388;-190.666626;23.3125;0.021667;3.113333;94.0;-0.012695;0.029297;1.020508;0;0;77792;0;0;0
2024-11-05_10-08-33.022271;381676;-190.666626;23.3125;0.021667;3.11375;95.0;-0.010742;0.024414;1.015625;0;0;77943;0;0;0
2024-11-05_10-08-33.244696;381818;-190.666626;23.3125;0.021667;3.11375;96.0;-0.014648;0.021484;1.020508;0;0;78163;0;0;0
2024-11-05_10-08-33.354710;381964;-190.666626;23.3125;0.021667;3.11375;97.0;-0.009766;0.019531;1.024414;0;0;78272;0;0;0
2024-11-05_10-08-33.512471;382107;-190.666626;23.3125;0.021667;3.11375;96.0;-0.008789;0.015625;1.014648;0;0;78422;0;0;0
2024-11-05_10-08-33.733924;382386;-190.666626;23.3125;0.021667;3.11375;96.0;-0.011719;0.027344;1.03125;0;0;78653;0;0;0
2024-11-05_10-08-33.860365;382386;-190.666626;23.3125;0.021667;3.11375;96.0;-0.011719;0.027344;1.03125;0;0;78761;0;0;0
2024-11-05_10-08-34.003246;382526;-190.666626;23.3125;0.021667;3.11375;95.0;-0.012695;0.027344;1.013672;0;0;78903;0;0;0
2024-11-05_10-08-34.207891;382806;-188.0;23.3125;0.021667;3.11375;96.0;-0.012695;0.02832;1.008789;0;0;79123;0;0;0
2024-11-05_10-08-34.286458;382806;-188.0;23.3125;0.021667;3.11375;96.0;-0.012695;0.02832;1.008789;0;0;79203;0;0;0
2024-11-05_10-08-34.428684;383087;-188.0;23.3125;3.11375;3.11375;96.0;-0.012695;0.022461;1.023438;0;0;79353;0;0;0
2024-11-05_10-08-34.617683;383232;-185.333374;23.3125;0.021667;3.11375;96.0;-0.012695;0.037109;1.022461;0;0;79532;0;0;0
2024-11-05_10-08-34.775847;383382;-188.0;23.3125;0.021667;3.11375;98.0;-0.012695;0.035156;1.005859;0;0;79693;0;0;0
2024-11-05_10-08-34.933019;383527;-178.666626;23.3125;0.021667;3.11375;94.0;-0.010742;0.024414;1.008789;0;0;79853;0;0;0
2024-11-05_10-08-35.090645;383678;-193.333374;23.3125;0.021667;3.11375;94.0;-0.011719;0.016602;1.015625;0;0;79993;0;0;0
2024-11-05_10-08-35.310664;383829;-188.0;23.3125;0.021667;3.11375;97.0;-0.013672;0.023438;1.022461;0;0;80230;0;0;0
2024-11-05_10-08-35.405598;383976;-188.0;23.3125;0.021667;3.11375;95.0;-0.005859;0.019531;1.007812;0;0;80313;0;0;0
2024-11-05_10-08-35.547634;384114;-188.0;23.3125;0.021667;3.11375;97.0;-0.011719;0.024414;1.020508;0;0;80463;0;0;0
2024-11-05_10-08-35.710558;384258;-188.0;23.3125;0.021667;3.11375;97.0;-0.012695;0.024414;1.012695;0;0;80623;0;0;0
2024-11-05_10-08-35.862680;384406;-189.333374;23.3125;0.021667;3.11375;94.0;-0.013672;0.019531;1.016602;0;0;80773;0;0;0
2024-11-05_10-08-36.004382;384544;-189.333374;23.3125;0.021667;3.11375;94.0;-0.009766;0.015625;1.020508;0;0;80921;0;0;0
2024-11-05_10-08-36.193431;384837;-188.0;23.3125;0.021667;3.11375;97.0;-0.011719;0.022461;1.024414;0;0;81095;0;0;0
2024-11-05_10-08-36.339750;384974;-190.666626;23.3125;0.021667;3.11375;95.0;-0.010742;0.024414;1.037109;0;0;81240;0;0;0
2024-11-05_10-08-36.476524;385118;-189.333374;23.3125;0.021667;3.11375;96.0;-0.008789;0.018555;1.037109;0;0;81393;0;0;0
2024-11-05_10-08-36.635150;385264;-193.333374;23.3125;0.021667;3.11375;94.0;-0.014648;0.027344;1.036133;0;0;81553;0;0;0
2024-11-05_10-08-36.808407;385406;-189.333374;23.3125;0.021667;3.11375;94.0;-0.010742;0.023438;1.032227;0;0;81722;0;0;0
2024-11-05_10-08-36.949915;385546;-193.333374;23.3125;0.021667;3.11375;95.0;-0.006836;0.021484;1.03418;0;0;81863;0;0;0
2024-11-05_10-08-37.091996;385698;-189.333374;23.3125;0.021667;3.11375;96.0;-0.010742;0.023438;1.045898;0;0;82013;0;0;0
2024-11-05_10-08-37.250164;385853;-197.333374;23.3125;0.021667;3.11375;94.0;-0.006836;0.023438;1.057617;0;0;82175;0;0;0
