datetime;time;load_cell;board_temperature;pressure_macki;pressure_tank;distance;acc_x;acc_y;acc_z;motor1_speed;motor2_speed;procedure_time;mechanical_state;motor1_temperature;motor2_temperature
2024-11-05_11-40-49.008039;893073;-214.666626;24.875;0.022083;3.30625;65535.0;0.119141;0.014648;1.344727;-60000;-60000;157240;0;0;0
2024-11-05_11-40-49.150925;893292;-197.333374;24.875;0.022083;3.30625;65535.0;0.09668;0.023438;1.217773;-60000;-60000;157389;0;0;0
2024-11-05_11-40-49.337074;893520;-178.666626;24.875;0.04;3.30625;65535.0;0.068359;0.016602;1.018555;-60000;-60000;157561;0;0;0
2024-11-05_11-40-49.462562;893520;-178.666626;24.875;0.04;3.30625;65535.0;0.068359;0.016602;1.018555;-60000;-60000;157690;0;0;0
2024-11-05_11-40-49.603705;893745;-153.333374;24.875;0.065833;3.30625;65535.0;0.042969;0.009766;0.844727;-60000;-60000;157839;0;0;0
2024-11-05_11-40-49.777310;893963;-133.333374;24.875;0.060417;3.30875;65535.0;0.033203;0.00293;0.695312;20000;20000;158009;1;0;0
2024-11-05_11-40-49.968608;893963;-133.333374;24.875;0.060417;3.30875;65535.0;0.033203;0.00293;0.695312;20000;20000;158175;0;0;0
2024-11-05_11-40-50.106394;894179;-96.0;24.875;0.254167;3.359167;65535.0;0.012695;0.017578;0.480469;20000;20000;158315;0;0;0
2024-11-05_11-40-50.232044;894405;-78.666626;24.875;0.145417;3.335417;65535.0;0.024414;0.009766;0.457031;20000;20000;158480;0;0;0
2024-11-05_11-40-50.403947;894623;-61.333374;24.875;0.0625;3.306667;65535.0;0.011719;0.000977;0.277344;20000;20000;158640;0;0;0
2024-11-05_11-40-50.561648;894623;-61.333374;24.875;0.0625;3.306667;65535.0;0.011719;0.000977;0.277344;20000;20000;158790;0;0;0
2024-11-05_11-40-50.702535;894839;-50.666626;24.875;0.032917;3.31;65535.0;0.010742;-0.000977;0.194336;20000;20000;158950;0;0;0
2024-11-05_11-40-50.983782;895063;-36.0;24.875;0.0225;3.306667;65535.0;0.000977;0.004883;0.112305;20000;20000;159216;0;0;0
2024-11-05_11-40-51.203255;895279;-22.666626;24.875;0.021667;3.30625;65535.0;0.00293;0.013672;0.048828;0;0;201;0;0;0
2024-11-05_11-40-51.344312;895502;-21.333374;24.875;0.021667;3.30625;65535.0;0.004883;0.014648;0.020508;0;0;367;0;0;0
2024-11-05_11-40-51.532405;895719;-21.333374;24.875;0.021667;3.306667;65535.0;0.004883;0.018555;0.003906;5000;5000;562;0;0;0
2024-11-05_11-40-51.673101;895719;-21.333374;24.875;0.021667;3.306667;65535.0;0.004883;0.018555;0.003906;5000;5000;687;0;0;0
2024-11-05_11-40-51.829670;895942;-16.0;24.875;0.08375;3.325;65535.0;0.0;0.023438;-0.000977;5000;5000;836;0;0;0
2024-11-05_11-40-51.970864;896159;-17.333374;24.875;0.162917;3.324584;65535.0;-0.001953;0.030273;-0.021484;10000;10000;987;0;0;0
2024-11-05_11-40-52.127217;896159;-17.333374;24.875;0.162917;3.324584;65535.0;-0.001953;0.030273;-0.021484;15000;15000;1147;0;0;0
2024-11-05_11-40-52.284612;896382;-17.333374;24.875;0.10375;3.32125;65535.0;-0.004883;0.02832;-0.00293;15000;15000;1307;0;0;0
2024-11-05_11-40-52.410227;896599;-17.333374;24.875;0.0775;3.32625;65535.0;-0.00293;0.033203;-0.017578;20000;20000;1429;0;0;0
2024-11-05_11-40-52.598310;896599;-17.333374;24.875;0.0775;3.32625;65535.0;-0.00293;0.033203;-0.017578;20000;20000;1606;0;0;0
2024-11-05_11-40-52.740660;896810;-18.666626;24.875;0.11125;3.31625;65535.0;-0.003906;0.033203;-0.009766;25000;25000;1767;0;0;0
2024-11-05_11-40-52.897203;897022;-16.0;24.875;3.314167;3.32;65535.0;-0.008789;0.036133;-0.012695;25000;25000;1926;0;0;0
2024-11-05_11-40-53.054027;897232;-18.666626;24.875;0.119583;3.32;65535.0;-0.007812;0.029297;-0.004883;30000;30000;2087;0;0;0
2024-11-05_11-40-53.195030;897232;-18.666626;24.875;0.119583;3.32;65535.0;-0.007812;0.029297;-0.004883;30000;30000;2227;0;0;0
2024-11-05_11-40-53.367244;897458;-16.0;24.875;0.135833;3.32625;65535.0;-0.004883;0.035156;-0.001953;35000;35000;2387;0;0;0
2024-11-05_11-40-53.523522;897681;-21.333374;24.875;0.097917;3.312083;65535.0;-0.003906;0.033203;0.008789;35000;35000;2546;0;0;0
2024-11-05_11-40-53.700886;897681;-21.333374;24.875;0.097917;3.312083;65535.0;-0.003906;0.033203;0.008789;40000;40000;2702;0;0;0
2024-11-05_11-40-53.821779;897902;-20.0;24.875;0.140417;3.319167;65535.0;-0.008789;0.03418;0.014648;40000;40000;2847;0;0;0
2024-11-05_11-40-53.993823;898122;-21.333374;24.875;0.135417;3.320417;65535.0;-0.008789;0.03125;0.012695;45000;45000;3014;0;0;0
2024-11-05_11-40-54.134447;898339;-25.333374;24.875;0.055;3.307083;65535.0;-0.008789;0.032227;0.008789;45000;45000;3167;0;0;0
2024-11-05_11-40-54.306869;898339;-25.333374;24.875;0.055;3.307083;65535.0;-0.008789;0.032227;0.008789;50000;50000;3327;0;2;0
2024-11-05_11-40-54.431847;898562;-30.666626;24.875;0.08;3.311667;65535.0;-0.008789;0.033203;0.014648;50000;50000;3467;0;0;0
2024-11-05_11-40-54.604291;898779;-30.666626;24.875;0.45875;3.174167;65535.0;-0.010742;0.035156;0.014648;55000;55000;3635;0;0;0
2024-11-05_11-40-54.792917;898991;-34.666626;24.875;0.691667;3.153333;65535.0;-0.010742;0.035156;0.015625;-100000;-100000;3799;0;0;0
2024-11-05_11-40-54.934008;898991;-34.666626;24.875;0.691667;3.153333;65535.0;-0.010742;0.035156;0.015625;-100000;-100000;3947;0;0;0
